,Mean Freq,Thuc_Book1,Aesch_Ag,Aesch_Cho,Aesch_Eumen,Aesch_Pers,Aesch_PromV,Aesch_Septem,Aesch_Supp,Athenaeus_Book12,Athenaeus_Book13,DioSic_Book11,Hdt_Book1,Hesiod_Theog,Hesiod_Works,Homer_Iliad,HomerJr_Odyssey,Lysias_Orat1,Lysias_Orat14,Plato_Euth,Plut_Lyc,Polybius_Book1,Soph_Ajax,Soph_Antig,Soph_Elec,Soph_OT,Soph_Trach
auxx-coord-pred-root,0.169,0.145772595,0.183561085,0.213642606,0.203761755,0.127591707,0.170019836,0.272785623,0.302571861,0.183262065,0.134429859,0.176084521,0.096556164,0.024673082,0.144071459,0.08046639,0.114796259,0.105857445,0.07140307,0.082007545,0.242809115,0.237017122,0.116107241,0.342817964,0.133473162,0.223513634,0.271923861
atr-obj-obj-pred-root,0.186,0.094752187,0.31613298,0.152601862,0.203761755,0.127591707,0.340039671,0.224646983,0.184905026,0.274893097,0.336074648,0.336161357,0.206906065,0.024673082,0.057628584,0.068633097,0.046274461,0.211714891,0.07140307,0.032803018,0.298841987,0.191028725,0.295545704,0.217118044,0.162074554,0.205632544,0.158622252
atr-adv-pred-root,0.175,0.167638484,0.244748113,0.274683351,0.313479624,0.127591707,0.340039671,0.288831836,0.268952765,0.132355936,0.106753124,0.240115255,0.257483103,0.172711572,0.129664313,0.083621934,0.086319668,0.035285815,0.035701535,0.032803018,0.149420994,0.162728173,0.137217648,0.171408982,0.200209744,0.205632544,0.181282574
atr-obj-auxp-pred-root,0.140,0.094752187,0.193758923,0.19838242,0.078369906,0.14354067,0.240861434,0.20860077,0.252143217,0.12217471,0.13047604,0.320153674,0.19771024,0.037009623,0.07203573,0.098610771,0.108567005,0,0,0.032803018,0.112065745,0.31130607,0.126662445,0.182836247,0.114405568,0.187751453,0.067980965
adv-adv-auxc-pred-root,0.125,0.116618076,0.132571895,0.122081489,0.078369906,0.079744817,0.070841598,0.016046213,0.201714574,0.147627774,0.142337498,0.016007684,0.151731114,0,0.028814292,0.115177381,0.162850507,0.14114326,0.178507676,0.131212072,0.056032873,0.088439225,0.221659278,0.12569992,0.209743541,0.223513634,0.283254022
sbj-exd-pred-root,0.226,0,0.448704875,0.473065771,0.407523511,0.19138756,0.524227827,0.41720154,0.655572365,0,0.007907639,0,0,0.074019245,0.244921481,0.08441082,0.073861159,0,0,0.328030179,0.009338812,0,0.379987334,0.457090618,0.448088474,0.429146178,0.226603218
auxz-adv-pred-root,0.150,0.123906706,0.173363247,0.076300931,0.172413793,0.09569378,0.170019836,0.176508344,0.201714574,0.127265323,0.146291317,0.064030735,0.133339464,0.061682704,0.100850022,0.113599609,0.104117537,0.14114326,0.142806141,0.032803018,0.158759806,0.099051932,0.474984167,0.171408982,0.209743541,0.286097452,0.135961931
adv-co-coord-pred-co-coord-root,0.111,0.306122449,0.071384866,0.061040745,0.094043887,0.127591707,0,0.048138639,0,0.066177968,0.079076388,0.256122939,0.137937376,0.123365408,0.475435816,0.118332926,0.185097844,0.14114326,0.07140307,0.016401509,0.140082182,0.166265742,0.021110407,0.034281796,0.047668987,0.035762181,0.056650804
auxz-exd-pred-root,0.221,0.043731778,0.183561085,0.32046391,0.078369906,0.207336523,0.198356475,0.256739409,0.134476383,0.045815516,0.13047604,0,0.059772863,0.012336541,0,0.060744235,0.10233775,0.635144672,0.678329168,0.606855831,0.018677624,0,0.358876926,0.342817964,0.486223663,0.429146178,0.362565148
obj-adv-co-coord-pred-root,0.136,0.2696793,0.040791352,0.122081489,0.078369906,0.015948963,0.085009918,0.048138639,0.134476383,0.24434942,0.288628815,0.336161357,0.248287278,0.012336541,0.028814292,0.037866536,0.046274461,0.247000706,0.142806141,0.016401509,0.214792678,0.619074572,0.052776019,0.068563593,0,0.044702727,0.101971448
auxp-obj-pred-root,0.152,0.116618076,0.152967571,0.152601862,0.156739812,0.127591707,0.113346557,0.160462131,0.134476383,0.381795968,0.268859718,0.160076837,0.19771024,0.012336541,0.028814292,0.059166463,0.065852118,0.282286521,0.357015352,0.049204527,0.214792678,0.229941984,0.116107241,0.114272655,0.10487177,0.089405454,0.101971448
obj-adv-auxc-pred-co-coord-root,0.074,0.087463557,0.030593514,0.061040745,0.094043887,0.079744817,0.070841598,0.048138639,0.050428643,0.055996742,0.027676736,0.016007684,0.050577038,0.098692327,0.187292897,0.179866047,0.195776566,0.035285815,0.035701535,0.131212072,0.018677624,0.010612707,0.073886426,0.068563593,0.095337973,0.044702727,0.067980965
sbj-ap-exd-apos-pred-co-coord-root,0.039,0,0.061187028,0.030520372,0,0.09569378,0,0,0.033619096,0,0,0,0,0.333086603,0,0.26585464,0.182428163,0,0,0,0,0,0,0,0,0,0
atr-exd-pred-root,0.154,0.00728863,0.112176219,0.305203723,0.360501567,0.23923445,0.070841598,0.336970475,0.218524122,0.03563429,0.134429859,0,0.01839165,0.061682704,0.028814292,0.146732828,0.090769135,0,0.678329168,0.032803018,0,0,0.253324889,0.205690778,0.266946325,0.268216361,0.135961931
atr-obj-co-coord-pred-co-coord-root,0.117,0.109329446,0.091780543,0.106821303,0.094043887,0.015948963,0.198356475,0.176508344,0.184905026,0.106902871,0.039538194,0.048023051,0.183916502,0.481125093,0.360178649,0.110444064,0.136153702,0,0.07140307,0,0.056032873,0.1025895,0.094996833,0.194263513,0,0.026821636,0.045320644
pnom-exd-pred-root,0.207,0,0.387517846,0.381504654,0.297805643,0.223285486,0.524227827,0.481386393,0.504286435,0,0,0,0,0.024673082,0.230514335,0.072577528,0.053393609,0,0,0.344431688,0,0,0.295545704,0.468517884,0.352750501,0.455967814,0.283254022
adv-pred-co-coord-coord-root,0.132,0.189504373,0.081582704,0.030520372,0.015673981,0.28708134,0.01416832,0.048138639,0.084047739,0.050906129,0.043492013,0.176084521,0.229895627,0.259067358,0.360178649,0.104132975,0.100557963,0.282286521,0,0.164015089,0.084049309,0.099051932,0.189993667,0.148554451,0.10487177,0.062583818,0.226603218
auxc-coord-root,0.079,0.094752187,0.040791352,0.045780559,0.015673981,0.09569378,0.070841598,0.096277279,0.033619096,0.061087355,0.06326111,0.080038418,0.128741551,0.037009623,0.086442876,0.134110649,0.189547311,0.14114326,0.035701535,0.114810563,0.046694061,0.049525966,0.021110407,0.12569992,0.057202784,0.053643272,0.12463177
adv-co-coord-auxc-pred-root,0.100,0.145772595,0.101978381,0.152601862,0,0.031897927,0.028336639,0.032092426,0.134476383,0.111993484,0.071168749,0,0.124143639,0.037009623,0.158478605,0.108866292,0.175309016,0.317572336,0.285612281,0.065606036,0.093388121,0.081364087,0.052776019,0.091418124,0.028601392,0.044702727,0.135961931
auxz-adv-pred-co-coord-root,0.072,0.116618076,0.091780543,0.076300931,0.156739812,0.111642743,0.042504959,0.048138639,0.033619096,0.015271839,0.075122568,0,0.059772863,0.074019245,0.115257168,0.194854884,0.121915407,0,0,0.082007545,0.065371685,0.010612707,0.116107241,0.102845389,0.047668987,0.062583818,0.045320644
adv-auxp-adv-pred-root,0.125,0.109329446,0.05098919,0.076300931,0.141065831,0.015948963,0.042504959,0.112323492,0.100857287,0.36652413,0.264905899,0.288138306,0.193112327,0.135701949,0.100850022,0.035499878,0.035595739,0.14114326,0.107104605,0,0.196115054,0.435120985,0.105552037,0.091418124,0.038135189,0.008940545,0.056650804
atvv-pred-co-coord-root,0.074,0.029154519,0.071384866,0.061040745,0.141065831,0.031897927,0.212524795,0.144415918,0.050428643,0.005090613,0.023722916,0.016007684,0.022989563,0.012336541,0.129664313,0.175921616,0.145942531,0,0,0,0.018677624,0.007075138,0.168883259,0.239972575,0.066736581,0.125167635,0.033990483
atr-obj-co-coord-pred-root,0.124,0.080174927,0.061187028,0.335724096,0.203761755,0.14354067,0.184188155,0.128369705,0.168095478,0.147627774,0.189783331,0.032015367,0.142535289,0.049346163,0.100850022,0.051277601,0.0818702,0.035285815,0.142806141,0,0.298841987,0.198103863,0.105552037,0.057136327,0.123939365,0.151989271,0.022660322
apos-pred-root,0.135,0.116618076,0.203956761,0.213642606,0.12539185,0.350877193,0.198356475,0.240693196,0.453857791,0.101812258,0.12652222,0.032015367,0.101154076,0.14803849,0.07203573,0.027611016,0.136153702,0.035285815,0.035701535,0,0.056032873,0.053063535,0.147772852,0.137127185,0.076270378,0.196691998,0.12463177
auxy-coord-coord-root,0.103,0.094752187,0.040791352,0.030520372,0.031347962,0.350877193,0.028336639,0.048138639,0.050428643,0.055996742,0.035584375,0.144069153,0.119545726,0.135701949,0.230514335,0.097032999,0.139713276,0.176429076,0.142806141,0.213219616,0.046694061,0.123814914,0.042220815,0.12569992,0.057202784,0.035762181,0.079311126
auxx-auxc-coord-root,0.076,0.123906706,0.030593514,0.061040745,0,0.111642743,0.056673279,0.080231065,0.016809548,0.071268581,0.06721493,0.080038418,0.128741551,0.037009623,0.086442876,0.109655178,0.166410081,0.14114326,0.035701535,0.131212072,0.056032873,0.038913259,0.021110407,0.137127185,0.038135189,0.044702727,0.101971448
auxz-sbj-pred-root,0.089,0.123906706,0.081582704,0.015260186,0.12539185,0.031897927,0.085009918,0.064184852,0.117666835,0.40215842,0.292582635,0.064030735,0.041381213,0.049346163,0.086442876,0.096244113,0.078310626,0,0,0.098409054,0.084049309,0.024762983,0.073886426,0.034281796,0.114405568,0.044702727,0.090641287
atr-sbj-co-coord-pred-root,0.106,0.211370262,0.010197838,0.015260186,0.062695925,0.127591707,0.085009918,0,0.201714574,0.274893097,0.134429859,0.208099888,0.174720677,0.049346163,0.100850022,0.0741553,0.063182437,0,0,0.065606036,0.121404557,0.141502759,0.105552037,0.159981716,0.076270378,0.125167635,0.169952413
atr-obj-adv-auxc-pred-root,0.115,0.087463557,0.030593514,0.091561117,0.031347962,0.079744817,0.127514877,0.016046213,0.134476383,0.12217471,0.114660762,0.112053786,0.101154076,0.049346163,0.100850022,0.08046639,0.095218602,0.14114326,0.321313816,0.049204527,0.009338812,0.07075138,0.126662445,0.114272655,0.286013919,0.241394725,0.24926354
apos-pred-co-coord-root,0.082,0.021865889,0.071384866,0.076300931,0.047021944,0.223285486,0.099178237,0.320924262,0.033619096,0.020362452,0,0,0.022989563,0.59215396,0.07203573,0.067055325,0.216244116,0,0,0.016401509,0.018677624,0.010612707,0.010555204,0.045709062,0.066736581,0.008940545,0.079311126
auxx-coord-coord-root,0.123,0.051020408,0.112176219,0.045780559,0.062695925,0.350877193,0.085009918,0.064184852,0.067238191,0.03563429,0.035584375,0.12806147,0.078164513,0.160375031,0.504250108,0.065477552,0.105897324,0.105857445,0.07140307,0.196818107,0.084049309,0.113202207,0.094996833,0.159981716,0.171608352,0.098345999,0.158622252
atr-sbj-coord-root,0.088,0.262390671,0,0,0.047021944,0.04784689,0.028336639,0.080231065,0,0.188352678,0.170014234,0.320153674,0.160926939,0.037009623,0.100850022,0.079677503,0.072971265,0,0.107104605,0.032803018,0.140082182,0.194566294,0,0.045709062,0.028601392,0.008940545,0.147292092
auxz-obj-pred-root,0.113,0.072886297,0.142769733,0.045780559,0.188087774,0.079744817,0.283366393,0.080231065,0.134476383,0.157809,0.213506247,0.032015367,0.073566601,0.012336541,0.129664313,0.069421983,0.069411691,0.07057163,0.035701535,0.065606036,0.102726933,0.049525966,0.147772852,0.159981716,0.14300696,0.205632544,0.169952413
atv-sbj-pred-co-coord-root,0.055,0.036443149,0.142769733,0.122081489,0.078369906,0.111642743,0.01416832,0.048138639,0.050428643,0.010181226,0.007907639,0.016007684,0.01839165,0.074019245,0.129664313,0.18538825,0.12013562,0,0,0,0,0.003537569,0.116107241,0.034281796,0.047668987,0.053643272,0.011330161
atr-atr-sbj-pred-root,0.112,0.080174927,0.152967571,0.076300931,0.094043887,0.111642743,0.085009918,0.080231065,0.117666835,0.198533903,0.221413886,0.224107572,0.243689365,0.024673082,0.014407146,0.05364426,0.033815952,0.035285815,0.107104605,0.016401509,0.22413149,0.191028725,0.073886426,0.148554451,0.10487177,0.107286544,0.079311126
obj-co-coord-adv-pred-root,0.118,0.072886297,0.061187028,0.045780559,0.188087774,0.159489633,0.028336639,0.096277279,0.100857287,0.173080839,0.086984027,0.320153674,0.068968688,0.308413521,0.028814292,0.041810967,0.057843076,0,0.142806141,0.049204527,0.261486739,0.325456346,0.094996833,0,0.152540757,0.125167635,0.067980965
atv-obj-pred-co-coord-root,0.045,0.043731778,0.061187028,0.076300931,0.047021944,0.015948963,0.042504959,0.016046213,0.050428643,0.005090613,0.003953819,0,0.004597913,0.012336541,0.07203573,0.168032755,0.153061679,0.035285815,0,0.032803018,0.009338812,0.007075138,0.08444163,0.034281796,0.028601392,0.044702727,0.113301609
pnom-exd-pred-co-coord-root,0.129,0,0.142769733,0.137341676,0.188087774,0.159489633,0.113346557,0.272785623,0.15128593,0,0,0,0,0.197384653,0.734764443,0.085199707,0.096108496,0,0,0.328030179,0,0,0.08444163,0.205690778,0.200209744,0.143048726,0.101971448
atr-sbj-obj-pred-root,0.122,0.036443149,0.132571895,0.076300931,0.172413793,0.079744817,0.042504959,0.144415918,0,0.478517614,0.351889926,0.096046102,0.183916502,0,0.014407146,0.028399902,0.021357444,0.352858151,0.07140307,0.082007545,0.270825551,0.077826518,0.147772852,0.12569992,0.009533797,0.107286544,0.067980965
atr-sbj-adv-auxc-pred-root,0.097,0.080174927,0.101978381,0.045780559,0.062695925,0.175438596,0.056673279,0.016046213,0.168095478,0.167990226,0.272813538,0.112053786,0.165524852,0.012336541,0.014407146,0.056010918,0.083649987,0.14114326,0.142806141,0.049204527,0.149420994,0.063676242,0.031665611,0.068563593,0.114405568,0.143048726,0.033990483
atr-atr-obj-pred-root,0.127,0.043731778,0.163165409,0.274683351,0.26645768,0.09569378,0.297534712,0.080231065,0.285762313,0.12217471,0.181875692,0.288138306,0.128741551,0.037009623,0.086442876,0.049699829,0.049834035,0,0.07140307,0,0.158759806,0.091976794,0.08444163,0.148554451,0.14300696,0.125167635,0.033990483
adv-exd-pred-root,0.147,0,0.26514379,0.335724096,0.360501567,0.207336523,0.240861434,0.128369705,0.184905026,0.005090613,0.011861458,0,0,0.037009623,0.158478605,0.059955349,0.045384567,0,0,0.14761358,0.009338812,0,0.36943213,0.274254371,0.371818095,0.411265087,0.203942896
atr-atr-obj-pred-co-coord-root,0.077,0.072886297,0.05098919,0.045780559,0.109717868,0.111642743,0.127514877,0.064184852,0.050428643,0.055996742,0.071168749,0.160076837,0.078164513,0.061682704,0.158478605,0.115966267,0.080980307,0,0.07140307,0.049204527,0.046694061,0.145040328,0.042220815,0.068563593,0.047668987,0.044702727,0.067980965
obj-obj-co-coord-pred-root,0.110,0.174927114,0.05098919,0.061040745,0.094043887,0.031897927,0.042504959,0.112323492,0,0.147627774,0.134429859,0.12806147,0.193112327,0.012336541,0.043221438,0.048122056,0.066742011,0.352858151,0.249910746,0.114810563,0.336197236,0.123814914,0.116107241,0.079990858,0.038135189,0.053643272,0.056650804
adv-exd-pred-co-coord-root,0.088,0,0.101978381,0.091561117,0.188087774,0.127591707,0.056673279,0.128369705,0.084047739,0,0.003953819,0,0,0.160375031,0.432214378,0.130166218,0.093438815,0,0,0.131212072,0,0,0.105552037,0.12569992,0.114405568,0.143048726,0.056650804
atr-atr-sbj-pred-co-coord-root,0.068,0.080174927,0.030593514,0.076300931,0.015673981,0.159489633,0.085009918,0.160462131,0.050428643,0.055996742,0.023722916,0.096046102,0.137937376,0.123365408,0.043221438,0.127010674,0.088099454,0,0,0.082007545,0.028016436,0.077826518,0.063331222,0.068563593,0.028601392,0.035762181,0.022660322
atr-obj-adv-co-coord-pred-root,0.096,0.131195335,0,0.045780559,0.062695925,0.015948963,0.042504959,0.048138639,0.050428643,0.152718387,0.189783331,0.272130623,0.21610189,0,0.028814292,0.018933268,0.018687763,0.211714891,0,0.016401509,0.22413149,0.530635347,0.031665611,0.068563593,0,0.017881091,0.090641287
adv-obj-pred-co-coord-root,0.065,0.058309038,0.061187028,0.030520372,0.031347962,0.159489633,0.028336639,0.064184852,0,0.030543677,0.043492013,0.048023051,0.068968688,0.086355786,0.057628584,0.130955104,0.092548922,0.07057163,0,0.14761358,0.056032873,0.028300552,0.189993667,0.022854531,0.066736581,0.080464908,0.033990483
sbj-adv-pred-root,0.099,0.094752187,0.112176219,0.030520372,0.031347962,0.031897927,0.042504959,0.064184852,0.033619096,0.111993484,0.225367705,0.336161357,0.206906065,0.024673082,0.086442876,0.033133219,0.022247337,0.176429076,0.07140307,0,0.214792678,0.34668176,0.105552037,0.057136327,0.028601392,0.053643272,0.033990483
atr-sbj-exd-pred-co-coord-root,0.081,0,0.122374057,0.076300931,0.094043887,0.111642743,0.028336639,0.224646983,0.117666835,0,0,0,0,0.135701949,0.331364357,0.10097743,0.118355833,0,0,0.196818107,0,0,0.042220815,0.045709062,0.209743541,0.053643272,0.090641287
atr-adv-auxp-adv-pred-root,0.095,0.116618076,0.010197838,0.015260186,0.047021944,0,0.01416832,0.032092426,0.067238191,0.346161678,0.162106595,0.320153674,0.183916502,0.111028868,0.043221438,0.013411065,0.011568615,0.105857445,0.07140307,0,0.158759806,0.435120985,0.063331222,0.079990858,0.028601392,0.008940545,0.022660322
coord-obj-pred-root,0.081,0.080174927,0.040791352,0.076300931,0.109717868,0.063795853,0.085009918,0.032092426,0.050428643,0.208715129,0.138383679,0.064030735,0.156329027,0.049346163,0.057628584,0.054433146,0.065852118,0.035285815,0.035701535,0.032803018,0.140082182,0.088439225,0.126662445,0.102845389,0.066736581,0.071524363,0.067980965
obj-auxp-adv-pred-co-coord-root,0.045,0.029154519,0.05098919,0.076300931,0.047021944,0.04784689,0.056673279,0.064184852,0,0.005090613,0.007907639,0.064030735,0.064370776,0.074019245,0.07203573,0.124644015,0.133484022,0.035285815,0,0.049204527,0.028016436,0.024762983,0.052776019,0.022854531,0.019067595,0.008940545,0.011330161
adv-auxc-coord-root,0.062,0.065597668,0.040791352,0.045780559,0.015673981,0.079744817,0.042504959,0.048138639,0.016809548,0.055996742,0.051399652,0.080038418,0.101154076,0.024673082,0.07203573,0.094666341,0.113016472,0.14114326,0.035701535,0.082007545,0.046694061,0.038913259,0.021110407,0.102845389,0.047668987,0.035762181,0.101971448
atr-obj-pred-co-coord-coord-root,0.100,0.102040816,0.040791352,0.061040745,0.047021944,0.175438596,0.085009918,0.016046213,0,0.101812258,0.051399652,0.240115255,0.137937376,0.135701949,0.201700043,0.052855373,0.056063289,0.211714891,0.107104605,0.032803018,0.084049309,0.148577897,0.073886426,0.137127185,0.076270378,0.080464908,0.135961931
adv-adv-auxc-pred-co-coord-root,0.041,0.065597668,0.010197838,0.076300931,0.047021944,0.015948963,0.028336639,0,0.016809548,0.015271839,0.003953819,0,0.0367833,0.049346163,0.158478605,0.130166218,0.126364874,0.035285815,0,0.049204527,0.018677624,0.017687845,0.031665611,0.045709062,0.057202784,0,0.022660322
adv-co-coord-auxc-pred-co-coord-root,0.042,0.087463557,0.020395676,0,0.078369906,0.063795853,0.028336639,0,0.050428643,0.010181226,0.023722916,0.016007684,0.01839165,0.049346163,0.129664313,0.128588446,0.134373915,0.07057163,0.07140307,0.082007545,0.028016436,0,0,0,0,0,0
atr-sbj-co-coord-pred-co-coord-root,0.066,0.182215743,0,0.015260186,0.078369906,0.255183413,0,0,0.050428643,0.076359194,0.015815278,0.048023051,0.091958251,0.283740439,0.057628584,0.099399658,0.084539881,0,0,0.032803018,0.084049309,0.024762983,0.021110407,0.079990858,0,0.044702727,0.090641287
auxx-coord-pred-co-coord-root,0.073,0.058309038,0.132571895,0.091561117,0.235109718,0.079744817,0.042504959,0.080231065,0.067238191,0.025453065,0.015815278,0.064030735,0.045979125,0.123365408,0.172885751,0.082833048,0.108567005,0,0,0.114810563,0.046694061,0.017687845,0.063331222,0.068563593,0.028601392,0.053643272,0.090641287
auxz-adv-auxc-pred-root,0.072,0.094752187,0.040791352,0.045780559,0.047021944,0.031897927,0.070841598,0.032092426,0.15128593,0.061087355,0.059307291,0,0.128741551,0.024673082,0.07203573,0.082044162,0.086319668,0.14114326,0.035701535,0.049204527,0.037355248,0.014150276,0.105552037,0.102845389,0.10487177,0.178810907,0.079311126
sbj-ap-apos-pred-co-coord-root,0.064,0.021865889,0.081582704,0.015260186,0.031347962,0.207336523,0.056673279,0.224646983,0.033619096,0.020362452,0,0,0.013793738,0.493461633,0.07203573,0.029977675,0.201115926,0,0,0.016401509,0,0,0,0,0.057202784,0,0.079311126
auxp-obj-pred-co-coord-root,0.068,0.145772595,0.071384866,0.122081489,0.031347962,0.063795853,0.042504959,0.016046213,0.084047739,0.03563429,0.059307291,0.240115255,0.082762426,0.024673082,0,0.085988593,0.085429774,0.14114326,0,0.114810563,0.065371685,0.113202207,0.073886426,0.011427265,0,0.026821636,0.022660322
obj-ap-apos-pred-co-coord-root,0.068,0,0.030593514,0.061040745,0.078369906,0.09569378,0.113346557,0.272785623,0.033619096,0.015271839,0,0,0.013793738,0.518134715,0.07203573,0.065477552,0.145942531,0,0,0,0.009338812,0.010612707,0.021110407,0.057136327,0.057202784,0.035762181,0.067980965
adv-auxp-adv-pred-co-coord-root,0.058,0.094752187,0.081582704,0.015260186,0.047021944,0.031897927,0,0.016046213,0,0.03563429,0.071168749,0.144069153,0.078164513,0.185048113,0.07203573,0.110444064,0.066742011,0.07057163,0.035701535,0.016401509,0.056032873,0.106127069,0.094996833,0.045709062,0.009533797,0.017881091,0.011330161
exd-coord-root,0.076,0.021865889,0,0.091561117,0.12539185,0.063795853,0.099178237,0.080231065,0.016809548,0.010181226,0.023722916,0,0.022989563,0,0.028814292,0.075733072,0.113016472,0.211714891,0,0.31162867,0,0,0.052776019,0.12569992,0.123939365,0.169870362,0.203942896
