"aesch_ag" "aesch_co" "aesch_eumen" "aesch_pers" "aesch_pv" "aesch_sept" "aesch_suppl" "athen_book12" "athen_book13" "hdt_book1" "hesiod_theog" "hesiod_works" "IliadPoet_iliad" "lysias_oration1" "lysias_oration14" "odysseyPoet_od" "plato_euthyp" "polybius_book1" "soph_ajax" "soph_ant" "soph_elec" "soph_ot" "soph_trach" "thuc_book1"
"objcocoordadvauxcexd" 0.00858958941762584 0 0 0 0 0 0 0 0 0 0 0 0.00556405619696759 0 0 0 0.0271739130434783 0 0 0.0159235668789809 0.0159235668789809 0.0149465660264554 0 0
"objobjapcocoordapospredroot" 0 0 0 0 0 0 0.0145666423889294 0.0100045020259117 0 0.00459495473969581 0 0 0.00278202809848379 0 0 0.00492886011894982 0 0 0 0.00796178343949045 0.00796178343949045 0.00747328301322771 0 0
"objobjcocoordexd" 0 0.0398036353986998 0.0269360269360269 0 0 0 0 0 0 0 0 0 0.00278202809848379 0 0 0 0 0 0.0178826895565093 0.0238853503184713 0.0238853503184713 0 0 0
"objsbjcocoordpredcocoordroot" 0 0 0 0 0 0 0 0.00500225101295583 0 0 0.0111321384838027 0 0.00486854917234664 0 0 0.00246443005947491 0.0271739130434783 0.00353519284476968 0 0 0 0 0 0.0267415429870304
"sbjadvauxppredroot" 0 0 0.0134680134680135 0 0 0.0137193030594046 0 0.0150067530388675 0.00389029371717565 0.00918990947939163 0 0 0 0 0 0.00164295337298327 0 0.0212111570686181 0 0 0 0 0 0.0133707714935152
"sbjapaposadvauxcpredroot" 0 0 0.0134680134680135 0 0 0 0 0 0.00389029371717565 0.00918990947939163 0 0 0.0013910140492419 0 0 0.00903624355140801 0 0 0 0 0 0 0 0
"sbjobjcoexd" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0139651036703578 0 0 0 0 0 0 0 0
"advadvadvauxcexd" 0.00858958941762584 0 0 0 0 0 0 0 0 0 0.0111321384838027 0.0123609394313968 0.0013910140492419 0 0 0.000821476686491637 0 0 0.00894134477825465 0.00796178343949045 0.00796178343949045 0.0149465660264554 0.0492222878519394 0
"advadvatrsbjpredroot" 0 0 0 0 0 0 0.0291332847778587 0.00500225101295583 0.00778058743435129 0 0 0 0.000695507024620949 0 0 0.00246443005947491 0 0.00707038568953936 0.00894134477825465 0.00796178343949045 0.00796178343949045 0 0.0196889151407757 0
"advadvauxcadvauxcpredroot" 0 0 0 0 0 0 0.0145666423889294 0 0 0 0 0 0.00278202809848379 0 0.0714030703320243 0.00410738343245819 0 0.00707038568953936 0 0.00796178343949045 0.00796178343949045 0 0 0
"advadvauxcpredcocoordcoordroot" 0 0 0 0 0 0 0 0 0 0.00459495473969581 0 0.0123609394313968 0.0013910140492419 0 0 0.000821476686491637 0.0135869565217391 0.00707038568953936 0.0178826895565093 0.0159235668789809 0.0159235668789809 0.00747328301322771 0.00984445757038787 0
"advadvsbjpredcocoordroot" 0 0 0 0 0 0 0 0 0 0.00918990947939163 0 0 0.00973709834469328 0 0 0 0 0 0 0 0 0 0 0
"advatradvauxppredcocoordroot" 0 0 0.0134680134680135 0 0 0 0 0 0 0.00459495473969581 0 0 0.00278202809848379 0 0 0.00410738343245819 0 0.010605578534309 0.00894134477825465 0 0 0 0 0.0133707714935152
"advatrcocoordobjadvpredroot" 0 0 0 0.0142511044605957 0.01230012300123 0 0 0.00500225101295583 0.0311223497374052 0 0 0 0.000695507024620949 0 0 0 0 0.00707038568953936 0 0 0 0 0.0196889151407757 0
"advatvcocoordobjpredroot" 0 0 0.0538720538720539 0 0 0 0 0 0 0 0 0 0.00208652107386285 0 0 0.000821476686491637 0 0 0 0.0238853503184713 0.0238853503184713 0 0.0196889151407757 0
"advauxpadvatrsbjpredroot" 0 0 0 0 0 0 0 0.0200090040518233 0.00778058743435129 0.00918990947939163 0 0 0.0013910140492419 0 0 0.000821476686491637 0 0.00707038568953936 0 0 0 0.00747328301322771 0.00984445757038787 0.0133707714935152
"advcoauxpcoordadvpredroot" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0705716302046577 0 0.00410738343245819 0 0.0318167356029271 0 0 0 0 0 0
"advcocoordadvauxcroot" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0131436269838662 0 0 0 0 0 0 0 0
"advcocoordatrsbjpredcocoordroot" 0 0 0 0 0 0 0 0 0 0 0.0222642769676055 0.0247218788627936 0.00347753512310474 0 0 0.00246443005947491 0 0.00707038568953936 0 0 0 0 0 0.0267415429870304
"advcocoordauxccoordcoordroot" 0 0 0 0.0427533133817871 0 0 0 0 0 0 0 0 0.0013910140492419 0 0 0.00739329017842474 0 0.00707038568953936 0 0 0 0 0 0
"advcocoordcoordauxcexd" 0 0 0 0 0 0 0 0 0 0 0 0 0.0013910140492419 0 0 0 0 0 0 0.0477707006369427 0.0477707006369427 0.0149465660264554 0 0
"advcoordobjpredroot" 0 0 0 0 0.01230012300123 0 0 0.0250112550647792 0.0155611748687026 0.0183798189587833 0 0 0 0 0 0.000821476686491637 0 0 0.00894134477825465 0 0 0 0 0
"advpredcocoordcoordcoordroot" 0 0 0 0 0 0 0 0.00500225101295583 0 0 0 0 0 0 0 0.00328590674596655 0 0.010605578534309 0.0357653791130186 0.00796178343949045 0.00796178343949045 0.00747328301322771 0.00984445757038787 0
"advsbjcocoordexd" 0.00858958941762584 0 0.0134680134680135 0 0 0.0548772122376183 0 0 0 0 0 0 0.00347753512310474 0 0 0 0.0135869565217391 0 0.00894134477825465 0 0 0.0149465660264554 0.00984445757038787 0
"aposcoordaposadvpredroot" 0 0 0 0.142511044605957 0 0 0 0 0 0 0 0 0.00417304214772569 0 0 0 0 0 0 0 0 0 0 0
"aposobjauxcpredcocoordroot" 0 0 0 0 0 0 0 0 0 0 0 0 0.0111281123939352 0 0 0 0 0 0 0 0 0 0 0
"athenaeus" 0 0 0 0 0 0 0 0.0350157570906908 0.0350126434545808 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"atratrauxpobjadvpredroot" 0 0 0 0 0 0 0 0.00500225101295583 0.00389029371717565 0 0 0 0 0.0352858151023289 0 0.000821476686491637 0 0.0388871212924665 0 0 0 0 0 0.0133707714935152
"atratrcocoordobjpredcocoordroot" 0 0 0 0 0 0 0 0 0 0 0.0111321384838027 0 0.00625956322158854 0 0 0.00246443005947491 0 0.00707038568953936 0 0 0 0 0 0.0133707714935152
"atratrcoordpredcocoordroot" 0 0 0 0 0 0 0 0 0 0 0.0111321384838027 0 0.00347753512310474 0 0 0.00739329017842474 0 0 0 0 0 0 0 0.0133707714935152
"atratrobjauxpadvpredcocoordroot" 0 0 0.0134680134680135 0 0 0 0 0 0 0 0.0111321384838027 0 0.00208652107386285 0.0352858151023289 0 0.00575033680544146 0 0.00353519284476968 0 0 0 0 0 0.0267415429870304
"atrcocoordauxpobjpredroot" 0 0 0 0 0 0 0 0.030013506077735 0.00778058743435129 0 0 0 0.0013910140492419 0 0 0 0 0.0212111570686181 0 0 0 0 0 0
"atrcocoordauxpsbjpredroot" 0 0 0 0 0 0 0 0.0100045020259117 0 0 0 0 0.00347753512310474 0 0 0 0 0.0176759642238484 0 0 0 0 0 0.0534830859740607
"atrcocoordexdcoordroot" 0 0 0 0 0 0 0 0 0 0 0 0 0.00417304214772569 0 0 0.00821476686491637 0 0 0 0 0 0 0 0
"atrcocoordsbjcoordroot" 0 0 0 0 0 0 0 0 0.00778058743435129 0.00918990947939163 0 0 0.0013910140492419 0 0 0.00492886011894982 0 0.00707038568953936 0 0 0 0 0.0196889151407757 0
"atrcoordobjexd" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0131436269838662 0 0 0 0 0 0 0 0
"atrcoordsbjexd" 0 0 0 0.185264357987744 0 0 0 0 0 0 0 0 0.0013910140492419 0 0 0.000821476686491637 0 0 0 0 0 0 0 0
"atrobjadvauxcadvpredroot" 0 0 0 0 0 0 0 0.0150067530388675 0.0116708811515269 0.00918990947939163 0 0 0 0.0705716302046577 0 0.00164295337298327 0 0.0141407713790787 0 0 0 0 0 0
"atrobjadvcoordcoordroot" 0 0 0.0269360269360269 0 0 0 0 0 0 0.0137848642190874 0 0 0.00208652107386285 0 0 0.00164295337298327 0 0.0212111570686181 0 0 0 0 0 0
"atrobjapaposexd" 0.0171791788352517 0 0.0269360269360269 0 0 0 0.0145666423889294 0 0 0 0.0111321384838027 0 0.00486854917234664 0 0 0 0 0 0.00894134477825465 0.00796178343949045 0.00796178343949045 0 0 0
"atrobjauxpadvexd" 0.00858958941762584 0 0.0269360269360269 0 0.01230012300123 0 0 0 0 0 0 0.0123609394313968 0.00208652107386285 0 0 0.00246443005947491 0 0 0.0268240343347639 0.00796178343949045 0.00796178343949045 0 0 0
"atrobjobjauxcpredcocoordroot" 0 0 0.0134680134680135 0 0.01230012300123 0 0 0 0 0.00459495473969581 0 0 0.00417304214772569 0 0 0.00164295337298327 0 0 0.00894134477825465 0.0159235668789809 0.0159235668789809 0 0 0
"atrobjsbjcocoordexd" 0.0171791788352517 0 0 0 0 0.0823158183564275 0 0 0 0 0 0 0.000695507024620949 0 0 0 0.0271739130434783 0 0.0178826895565093 0.00796178343949045 0.00796178343949045 0.00747328301322771 0 0
"atrpnomadvpredcocoordroot" 0 0 0 0 0 0.0137193030594046 0 0 0 0.0183798189587833 0 0 0.00347753512310474 0 0 0.00164295337298327 0 0.00353519284476968 0.0178826895565093 0 0 0 0 0.0133707714935152
"atrsbjadvcocoordauxcexd" 0 0 0 0 0 0 0 0 0 0 0 0 0.00417304214772569 0 0 0.000821476686491637 0 0 0 0.0318471337579618 0.0318471337579618 0.00747328301322771 0 0
"atrsbjatrsbjexd" 0 0 0 0 0 0 0 0 0 0 0 0 0.00556405619696759 0 0 0.000821476686491637 0.0135869565217391 0 0 0.0238853503184713 0.0238853503184713 0 0 0
"atrsbjpredcoordroot" 0.0343583576705034 0 0 0 0 0 0 0.00500225101295583 0 0 0 0 0.0013910140492419 0 0 0.00328590674596655 0 0.00707038568953936 0.0268240343347639 0 0 0 0 0
"auxcpnompredroot" 0 0 0 0 0.01230012300123 0 0 0.0200090040518233 0.00778058743435129 0.00918990947939163 0 0 0.0013910140492419 0.0352858151023289 0 0.000821476686491637 0.0135869565217391 0 0 0 0 0.00747328301322771 0 0.0133707714935152
"auxpadvcocoordcoordcoordroot" 0 0 0 0 0 0 0 0 0.00778058743435129 0.00459495473969581 0 0 0 0 0 0.00328590674596655 0.0135869565217391 0.0282815427581575 0 0 0 0 0 0
"auxpapospredroot" 0 0 0 0 0.03690036900369 0 0.0145666423889294 0 0 0.0321646831778707 0.0111321384838027 0 0.000695507024620949 0 0 0.00246443005947491 0 0 0 0 0 0 0 0
"auxpatrexd" 0 0 0.0134680134680135 0 0 0 0.0145666423889294 0 0 0 0 0 0.00556405619696759 0 0 0.00492886011894982 0 0 0 0 0 0 0 0
"auxpcoordsbjpredroot" 0.00858958941762584 0 0 0.0285022089211914 0 0 0 0 0.00778058743435129 0 0 0 0.0013910140492419 0 0.0357015351660121 0.000821476686491637 0.0135869565217391 0.0212111570686181 0 0 0 0 0 0
"auxpobjcocoordadvpredcocoordroot" 0 0 0.0134680134680135 0 0 0 0 0 0 0.00459495473969581 0.044528553935211 0 0.00208652107386285 0.0352858151023289 0 0.000821476686491637 0 0.0176759642238484 0 0 0 0 0 0
"auxpsbjpredcocoordcoordroot" 0 0 0 0.0142511044605957 0 0 0 0.00500225101295583 0 0.00918990947939163 0 0 0.000695507024620949 0 0 0 0.0135869565217391 0.0212111570686181 0.00894134477825465 0.00796178343949045 0.00796178343949045 0 0.00984445757038787 0
"auxvpredroot" 0 0 0 0.0142511044605957 0 0 0 0 0 0 0 0 0 0 0 0.000821476686491637 0 0.00353519284476968 0.0804721030042918 0 0 0.00747328301322771 0.0295333727111636 0
"auxxadvobjpredcocoordroot" 0 0 0 0.0142511044605957 0 0.0137193030594046 0 0 0 0.0137848642190874 0 0 0.00208652107386285 0 0 0.00410738343245819 0 0 0.0178826895565093 0 0 0.00747328301322771 0 0
"auxxatrsbjapapospredroot" 0 0.0132678784662332 0 0 0.01230012300123 0 0 0.0100045020259117 0.00389029371717565 0.00459495473969581 0.0222642769676055 0.0123609394313968 0.000695507024620949 0 0 0.000821476686491637 0 0 0 0.0159235668789809 0.0159235668789809 0.00747328301322771 0 0
"auxxatrsbjcoordroot" 0 0 0 0 0 0 0 0.0200090040518233 0.00389029371717565 0.00918990947939163 0 0.0247218788627936 0.00347753512310474 0 0 0.00164295337298327 0 0 0 0 0 0 0 0
"auxyadvauxcroot" 0 0 0 0 0 0.0274386061188092 0 0 0 0 0 0 0.00278202809848379 0 0 0.00410738343245819 0 0 0 0.0159235668789809 0.0159235668789809 0.00747328301322771 0 0
"auxycoordadvauxccoordroot" 0 0 0 0 0 0 0 0 0 0 0 0 0.00486854917234664 0 0 0.00492886011894982 0.0135869565217391 0 0 0.00796178343949045 0.00796178343949045 0 0 0
"auxycoordadvcocoordpredroot" 0 0 0 0 0 0 0 0.0100045020259117 0.00778058743435129 0.0137848642190874 0 0 0.000695507024620949 0 0 0.000821476686491637 0 0.0176759642238484 0 0 0 0.00747328301322771 0 0.0133707714935152
"auxycoordatrcocoordobjpredroot" 0 0 0 0 0.01230012300123 0 0 0 0 0 0 0 0.00904159132007233 0 0 0.000821476686491637 0 0 0 0 0 0 0.00984445757038787 0
"auxyexdpredcocoordroot" 0 0 0 0 0 0 0.0145666423889294 0 0 0 0 0 0.00417304214772569 0 0 0.0065718134919331 0 0 0 0 0 0 0.00984445757038787 0
"auxyobjcocoordpredroot" 0 0 0 0 0 0 0 0.00500225101295583 0.00389029371717565 0.00459495473969581 0 0 0.00417304214772569 0 0.0357015351660121 0.00246443005947491 0 0 0 0 0 0.00747328301322771 0 0.0267415429870304
"auxzatradvpredroot" 0 0.0265357569324665 0 0 0.02460024600246 0.0274386061188092 0 0 0 0 0 0 0.00208652107386285 0 0 0.000821476686491637 0 0.010605578534309 0.0178826895565093 0 0 0 0 0.0133707714935152
"auxzatrexd" 0.00858958941762584 0 0 0 0 0 0.0145666423889294 0 0 0 0.0111321384838027 0 0.00347753512310474 0 0 0.00575033680544146 0.0135869565217391 0 0 0 0 0 0 0
"auxzatvobjpredcocoordroot" 0 0 0 0 0 0 0 0 0 0 0 0.0247218788627936 0.00486854917234664 0 0 0.00575033680544146 0 0 0 0 0 0 0 0
"auxzexdobjpredroot" 0 0 0 0 0.01230012300123 0 0 0 0.0389029371717565 0.0229747736984791 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"auxzobjauxppredroot" 0.00858958941762584 0 0 0 0.02460024600246 0 0 0.0100045020259117 0.00389029371717565 0 0 0 0.00208652107386285 0 0 0.000821476686491637 0 0 0 0.0238853503184713 0.0238853503184713 0 0 0
"auxzobjsbjpredroot" 0 0.0132678784662332 0.0134680134680135 0 0 0 0.0291332847778587 0.00500225101295583 0.0116708811515269 0.00459495473969581 0 0 0 0.0352858151023289 0.0357015351660121 0 0 0 0.00894134477825465 0.00796178343949045 0.00796178343949045 0 0 0.0267415429870304
"book" 0 0 0 0 0 0 0 0.0350157570906908 0.0350126434545808 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"coordatrcocoordobjpredroot" 0 0 0 0 0.01230012300123 0 0 0 0 0 0.0111321384838027 0 0.00625956322158854 0 0 0.00246443005947491 0 0 0.00894134477825465 0 0 0 0.00984445757038787 0
"coordauxpobjpredcocoordroot" 0 0 0 0 0 0 0.0145666423889294 0 0.00389029371717565 0.00918990947939163 0 0 0.00417304214772569 0 0 0.000821476686491637 0.0135869565217391 0.00707038568953936 0 0 0 0.00747328301322771 0 0.0133707714935152
"coordsbjapapospredroot" 0 0.0132678784662332 0 0.0285022089211914 0 0.0411579091782137 0 0.0250112550647792 0 0 0 0 0 0 0.0357015351660121 0.00164295337298327 0 0 0.0178826895565093 0 0 0 0 0
"mon" 0 0 0 0 0 0 0 0.0350157570906908 0.0350126434545808 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"objadvobjauxcpredroot" 0 0 0 0 0.01230012300123 0 0 0.0200090040518233 0.00778058743435129 0 0 0 0.0013910140492419 0 0 0.00328590674596655 0 0 0 0.00796178343949045 0.00796178343949045 0 0.00984445757038787 0
"objatrcocoordatrobjpredcocoordroot" 0 0 0 0 0 0 0 0 0.00778058743435129 0 0.0333964154514082 0 0.00417304214772569 0 0 0.00328590674596655 0.0135869565217391 0 0 0 0 0 0 0
"objatrcocoordobjadvpredcocoordroot" 0 0 0 0 0 0 0 0 0 0 0 0.0247218788627936 0.00486854917234664 0 0 0.00575033680544146 0 0 0 0 0 0 0 0
"objatrcoordpredcocoordroot" 0 0 0 0 0 0 0 0.00500225101295583 0 0 0.0222642769676055 0 0.00278202809848379 0 0 0.00739329017842474 0 0 0 0 0 0 0 0
"objauxpatrsbjexd" 0.00858958941762584 0 0.0269360269360269 0 0 0 0 0 0 0 0 0 0.00625956322158854 0 0 0.00246443005947491 0 0 0 0 0 0.00747328301322771 0 0
"objauxpobjauxcpredroot" 0 0 0 0 0.01230012300123 0 0 0.0100045020259117 0 0.00459495473969581 0 0 0.00208652107386285 0 0 0.00328590674596655 0 0 0 0.0159235668789809 0.0159235668789809 0.00747328301322771 0 0
"objcocoordadvcocoordauxccoordroot" 0 0 0 0 0 0 0 0 0 0 0.0222642769676055 0.0247218788627936 0.00695507024620949 0 0 0.00164295337298327 0 0 0 0 0 0 0 0
"objcocoordadvcoexd" 0 0 0 0 0 0 0 0 0 0 0 0 0.00695507024620949 0 0 0.00492886011894982 0 0 0 0 0 0 0 0
"objcocoordatvvpredroot" 0 0 0 0.0285022089211914 0 0.0274386061188092 0 0 0 0 0 0 0.0013910140492419 0 0 0.00164295337298327 0 0 0 0.0159235668789809 0.0159235668789809 0.0298931320529108 0 0
"objcocoordauxcobjpredroot" 0 0 0 0 0 0 0 0.0250112550647792 0 0 0 0 0.00347753512310474 0.0705716302046577 0 0 0.0271739130434783 0.00707038568953936 0 0 0 0 0 0
"objcocoordauxpadvauxcpredcocoordroot" 0 0 0 0 0 0 0 0 0 0 0 0 0.00556405619696759 0 0 0.0065718134919331 0 0 0 0 0 0 0 0
"objcocoordobjadvauxcpredroot" 0 0 0 0 0 0 0 0 0 0 0 0 0.00695507024620949 0 0 0.00492886011894982 0 0 0 0 0 0 0 0
"objobjadvauxccoordroot" 0 0 0 0 0 0.0137193030594046 0 0 0 0.00918990947939163 0 0.0123609394313968 0.00417304214772569 0 0 0.00246443005947491 0.0135869565217391 0.00353519284476968 0 0 0 0 0.00984445757038787 0
"objobjapcocoordapospredcocoordroot" 0 0 0 0.0285022089211914 0.01230012300123 0 0 0 0 0 0 0 0.00695507024620949 0 0 0.00246443005947491 0 0 0 0 0 0 0 0
"objobjatrobjpredroot" 0 0 0 0 0.02460024600246 0 0 0.00500225101295583 0.00389029371717565 0 0 0 0.00417304214772569 0.0705716302046577 0 0.00164295337298327 0.0135869565217391 0.00353519284476968 0 0 0 0 0 0
"objobjcocoordadvpredcocoordroot" 0 0 0 0 0 0 0 0 0 0 0 0 0.00347753512310474 0.0352858151023289 0 0.00246443005947491 0 0.0247463499133878 0 0 0 0 0 0
"objpnomcocoordpredroot" 0 0 0.0134680134680135 0 0 0 0 0.0100045020259117 0.0116708811515269 0 0 0 0.000695507024620949 0.0705716302046577 0 0.00328590674596655 0 0.00353519284476968 0 0 0 0 0 0.0267415429870304
"objsbjapapospredroot" 0.0171791788352517 0.0132678784662332 0 0 0 0 0.0145666423889294 0 0 0.00918990947939163 0 0 0 0 0 0.00246443005947491 0 0.010605578534309 0 0 0 0.0298931320529108 0 0
"ocompapexd" 0 0 0 0 0 0 0 0 0 0 0 0 0.0104326053693142 0 0 0 0 0 0 0 0 0 0.00984445757038787 0
"ocompexd" 0 0 0.0134680134680135 0 0 0 0 0 0 0 0.0333964154514082 0 0.00278202809848379 0 0 0 0.0135869565217391 0 0 0.0238853503184713 0.0238853503184713 0.00747328301322771 0 0
"oct" 0 0 0 0 0 0 0 0.0350157570906908 0.0350126434545808 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"pnomcocoordobjpredcocoordroot" 0 0.0265357569324665 0 0 0 0 0.0291332847778587 0 0.00778058743435129 0 0 0 0.0013910140492419 0 0 0.00492886011894982 0 0 0 0 0 0.0149465660264554 0 0
"pnomobjcocoordpredcocoordroot" 0 0 0 0.0142511044605957 0 0 0 0 0.00389029371717565 0 0 0 0.00347753512310474 0 0 0.00492886011894982 0.0135869565217391 0 0 0 0 0.00747328301322771 0 0.0133707714935152
"predcoauxcroot" 0 0 0 0.0570044178423828 0 0 0 0 0 0 0 0 0.00486854917234664 0 0 0.00328590674596655 0.0135869565217391 0 0 0 0 0 0 0
"predcocoordauxcexd" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0636942675159236 0.0636942675159236 0 0 0
"predcopredcocoordroot" 0 0 0 0 0 0 0.0145666423889294 0 0 0 0 0 0.0013910140492419 0 0 0.0106791969243913 0 0 0 0 0 0 0 0
"sbjadvadvcocoordauxcpredroot" 0 0 0 0 0 0 0 0.0100045020259117 0 0.00459495473969581 0.0111321384838027 0 0.0013910140492419 0 0.0357015351660121 0.00575033680544146 0 0.00353519284476968 0 0 0 0 0.00984445757038787 0
"sbjadvauxcadvpredcocoordroot" 0 0.0132678784662332 0 0.0142511044605957 0 0 0 0.00500225101295583 0.00389029371717565 0 0 0.0123609394313968 0.00417304214772569 0 0 0.00410738343245819 0 0 0 0 0 0 0 0
"sbjadvauxccoordcoordroot" 0 0 0 0 0 0 0 0 0 0 0 0.0123609394313968 0.00417304214772569 0 0 0.00739329017842474 0 0 0 0 0 0 0 0
"sbjadvauxcpredcocoordcoordroot" 0 0 0 0 0 0 0 0.0100045020259117 0 0.00918990947939163 0 0 0.0013910140492419 0 0 0.000821476686491637 0.0271739130434783 0 0.00894134477825465 0.0159235668789809 0.0159235668789809 0 0 0.0267415429870304
"sbjatratrpnomadvauxcadvauxcpredcocoordroot" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0131436269838662 0 0 0 0 0 0 0 0
"sbjatrobjauxppredroot" 0 0 0 0.0142511044605957 0.01230012300123 0 0 0 0.00389029371717565 0 0 0 0.00278202809848379 0 0 0.0065718134919331 0 0 0 0 0 0 0 0.0133707714935152
"sbjatrpnompredroot" 0 0 0 0 0 0 0 0 0.00389029371717565 0.00459495473969581 0 0.0123609394313968 0.00208652107386285 0 0 0.00410738343245819 0 0 0 0.0159235668789809 0.0159235668789809 0.00747328301322771 0 0
"sbjcocoordpredcocoordcoordroot" 0 0 0 0 0 0 0 0.0150067530388675 0 0 0 0.0247218788627936 0.0013910140492419 0 0 0.00575033680544146 0 0 0 0 0 0 0 0.0267415429870304
"sbjobjadvpredcocoordroot" 0 0 0 0 0 0 0 0 0 0.0183798189587833 0 0 0.000695507024620949 0 0.0357015351660121 0.00410738343245819 0 0.010605578534309 0.00894134477825465 0 0 0 0 0.0133707714935152
"sbjroot" 0 0 0 0 0.01230012300123 0.0137193030594046 0 0 0.0155611748687026 0.00459495473969581 0 0 0 0 0 0.000821476686491637 0 0.010605578534309 0 0.0159235668789809 0.0159235668789809 0.00747328301322771 0 0
"advadvpnompredroot" 0 0 0 0 0 0 0 0.00500225101295583 0 0.0229747736984791 0 0 0.00278202809848379 0 0 0 0 0.0141407713790787 0 0 0 0.00747328301322771 0 0
"advadvsbjpredroot" 0.00858958941762584 0 0 0 0 0 0 0 0 0.0137848642190874 0 0 0.00347753512310474 0 0 0 0 0.0141407713790787 0.00894134477825465 0 0 0.00747328301322771 0 0
"advapapospredcocoordroot" 0 0 0 0.0142511044605957 0 0.0274386061188092 0 0 0 0 0 0 0.00417304214772569 0 0 0.00410738343245819 0 0.00353519284476968 0 0 0 0 0 0
"advatradvpredcocoordroot" 0 0 0 0 0 0.0137193030594046 0 0 0 0 0 0.0370828182941904 0.00417304214772569 0 0 0.00410738343245819 0 0 0 0 0 0 0 0
"advatrapospredcocoordroot" 0 0 0 0 0 0.0137193030594046 0 0 0 0 0.0222642769676055 0 0.00417304214772569 0 0 0.00492886011894982 0 0 0 0 0 0 0 0
"advatrobjpredcocoordcoordroot" 0 0 0 0 0 0 0 0 0.00778058743435129 0.00918990947939163 0.0111321384838027 0 0.00208652107386285 0 0 0.00246443005947491 0 0 0 0.00796178343949045 0.00796178343949045 0 0.0196889151407757 0
"advatvsbjpredcocoordroot" 0.00858958941762584 0.0398036353986998 0 0 0.01230012300123 0 0 0 0 0 0 0 0.00347753512310474 0 0 0.00164295337298327 0 0 0.00894134477825465 0 0 0.0149465660264554 0 0
"advauxccoordadvauxcadvpredcocoordroot" 0 0 0 0 0 0 0 0 0 0 0 0 0.0104326053693142 0 0 0 0 0 0 0 0 0 0 0
"advauxpatrobjobjpredroot" 0 0 0 0 0.01230012300123 0.0137193030594046 0 0.0100045020259117 0.0233417623030539 0.00459495473969581 0 0 0.000695507024620949 0 0 0 0 0.00353519284476968 0 0 0 0 0.00984445757038787 0.0133707714935152
"advauxpatvobjpredroot" 0.00858958941762584 0.0132678784662332 0 0 0 0 0 0 0 0 0.0111321384838027 0 0.00486854917234664 0 0 0.00246443005947491 0 0.00353519284476968 0 0 0 0.00747328301322771 0 0
"advauxppnompredcocoordroot" 0.00858958941762584 0 0 0 0 0 0 0.00500225101295583 0.00389029371717565 0.0229747736984791 0 0 0.000695507024620949 0 0 0.000821476686491637 0 0.00353519284476968 0 0 0 0 0 0.0534830859740607
"advcoauxpexd" 0 0 0 0 0 0 0 0 0 0 0 0 0.00556405619696759 0 0 0 0 0 0 0.0159235668789809 0.0159235668789809 0.0224198490396831 0 0
"advcocoordadvexd" 0 0.0265357569324665 0.0269360269360269 0 0 0 0 0 0 0 0 0.0247218788627936 0.0013910140492419 0 0 0.00410738343245819 0 0 0.0178826895565093 0 0 0 0 0
"advcocoordauxcroot" 0 0 0 0 0 0 0 0 0 0 0 0 0.0013910140492419 0 0 0.0106791969243913 0 0 0 0 0 0 0 0
"advcocoordauxpcoordpredroot" 0 0 0 0 0 0 0 0.0200090040518233 0 0 0 0.0247218788627936 0.00486854917234664 0 0 0 0 0.00707038568953936 0 0 0 0 0 0
"advcocoordobjauxcpredroot" 0 0 0 0 0 0 0 0.0200090040518233 0 0 0 0 0.00208652107386285 0 0 0.0065718134919331 0 0 0 0 0 0 0 0
"advexdexd" 0.0171791788352517 0.0132678784662332 0 0.0427533133817871 0 0.0137193030594046 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0318471337579618 0.0318471337579618 0 0 0
"advobjcocoordexd" 0 0.0132678784662332 0.0134680134680135 0 0.02460024600246 0.0411579091782137 0 0 0 0 0 0 0.00278202809848379 0 0 0 0.0135869565217391 0 0.00894134477825465 0.00796178343949045 0.00796178343949045 0 0 0
"advobjobjpredcocoordroot" 0 0.0132678784662332 0 0.0142511044605957 0 0 0 0 0.0155611748687026 0.00459495473969581 0 0 0 0 0 0.000821476686491637 0.0407608695652174 0.00353519284476968 0.00894134477825465 0 0 0.00747328301322771 0.00984445757038787 0
"aposadvcocoordauxcpredroot" 0.00858958941762584 0 0 0 0 0 0.0145666423889294 0 0 0.00459495473969581 0 0 0.00417304214772569 0 0 0.00492886011894982 0 0 0 0 0 0 0 0
"aposaposobjpredcocoordroot" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.147666863555818 0
"atradvadvobjpredroot" 0 0 0 0 0 0 0 0.0150067530388675 0.0155611748687026 0.00918990947939163 0 0 0.0013910140492419 0 0 0 0 0.00353519284476968 0 0 0 0.00747328301322771 0 0.0267415429870304
