"","x"
"587","#-coord-c-pred_co-v-coord-c-adv_co-v-obj-n"
"588","#-coord-c-pred_co-v-coord-c-adv_co-v-obj-n"
"589","#-pred-v-sbj-n-coord-c-auxy-d"
"590","#-pred-v-sbj-n-coord-c-auxy-d"
"591","#-coord-c-pred_co-v-adv-v-coord-c-obj_co-n"
"592","#-coord-c-pred_co-v-adv-v-coord-c-obj_co-n"
"593","#-pred-v-exd-n-atr-n"
"594","#-pred-v-exd-n-atr-n"
"595","#-pred-v-obj-p-atr-v"
"596","#-pred-v-obj-p-atr-v"
"597","#-pred-v-coord-c-coord-c-obj_co-v"
"598","#-pred-v-coord-c-coord-c-obj_co-v"
"599","#-pred-v-obj-v-auxz-d"
"600","#-pred-v-obj-v-auxz-d"
"601","#-pred-v-obj-v-sbj-n-atr-l"
"602","#-pred-v-obj-v-sbj-n-atr-l"
"603","#-pred-v-coord-c-sbj-n"
"604","#-pred-v-coord-c-sbj-n"
"605","#-pred-v-auxc-d"
"606","#-pred-v-auxc-d"
"607","#-pred-v-obj-v-obj-a"
"608","#-pred-v-obj-v-obj-a"
"609","#-pred-v-sbj-v-atr-l"
"610","#-pred-v-sbj-v-atr-l"
"611","#-coord-c-coord-c-coord-c-pred_co-v"
"612","#-coord-c-coord-c-coord-c-pred_co-v"
"613","#-pred--sbj-n-atr-a"
"614","#-pred--sbj-n-atr-a"
"615","#-coord-c-pred_co--adv-v"
"616","#-coord-c-pred_co--adv-v"
"617","#-pred-v-coord-c-obj_co-v-obj-n-atr-l"
"618","#-pred-v-coord-c-obj_co-v-obj-n-atr-l"
"619","#-pred-v-adv-n-atr-l"
"620","#-pred-v-adv-n-atr-l"
"621","#-pred-v-sbj-a-atr-l"
"622","#-pred-v-sbj-a-atr-l"
"623","#-pred-v-obj-n-atr-v-obj-p"
"624","#-pred-v-obj-n-atr-v-obj-p"
"625","#-undefined--"
"626","#-undefined--"
"627","#-pred-v-sbj-n-atr-v-obj-n"
"628","#-pred-v-sbj-n-atr-v-obj-n"
"629","#-coord-c-pred_co-v-auxp-r-coord-c"
"630","#-coord-c-pred_co-v-auxp-r-coord-c"
"631","#-pred-v-auxc-c-adv-"
"632","#-pred-v-auxc-c-adv-"
"633","#-pred--sbj-p"
"634","#-pred--sbj-p"
"635","#-pred-v-obj-v-obj-v"
"636","#-pred-v-obj-v-obj-v"
"637","#-pred-v-adv-v-pnom-a"
"638","#-pred-v-adv-v-pnom-a"
"639","#-coord-c-pred_co-v-sbj-p-auxz-d"
"640","#-coord-c-pred_co-v-sbj-p-auxz-d"
"641","#-pred-v-coord-c-adv_co-v-obj-n-atr-a"
"642","#-pred-v-coord-c-adv_co-v-obj-n-atr-a"
"643","#-coord-c-coord-c-pred_co-v-auxp-r-obj-n"
"644","#-coord-c-coord-c-pred_co-v-auxp-r-obj-n"
"645","#-pred-v-adv-v-adv-v"
"646","#-pred-v-adv-v-adv-v"
"647","#-pred-v-apos-u-coord-c-auxy-c"
"648","#-pred-v-apos-u-coord-c-auxy-c"
"649","#-coord-c-pred_co-v-adv-d-auxz-d"
"650","#-coord-c-pred_co-v-adv-d-auxz-d"
"651","#-pred-v-auxp-r-obj-a"
"652","#-pred-v-auxp-r-obj-a"
"653","#-pred-v-obj-a-atr-a"
"654","#-pred-v-obj-a-atr-a"
"655","#-pred--coord-c-adv_co-v"
"656","#-pred--coord-c-adv_co-v"
"657","#-coord-c-pred_co-v-coord-c-adv_co-n"
"658","#-coord-c-pred_co-v-coord-c-adv_co-n"
"659","#-pred-v-coord-c-obj_co-n-atr-l"
"660","#-pred-v-coord-c-obj_co-n-atr-l"
"661","#-pred-v-auxp-r-coord-c-auxy-d"
"662","#-pred-v-auxp-r-coord-c-auxy-d"
"663","#-coord-c-pred_co--sbj-n-atr-a"
"664","#-coord-c-pred_co--sbj-n-atr-a"
"665","#-coord-c-pred_co-v-auxc-c-coord-c-adv_co-v"
"666","#-coord-c-pred_co-v-auxc-c-coord-c-adv_co-v"
"667","#-pred-v-auxc-c-coord-c-auxy-d"
"668","#-pred-v-auxc-c-coord-c-auxy-d"
"669","#-pred-v-adv-n-atr-n"
"670","#-pred-v-adv-n-atr-n"
"671","#-pred-v-auxc-c-adv-v-sbj-n-atr-l"
"672","#-pred-v-auxc-c-adv-v-sbj-n-atr-l"
"673","#-coord-c-auxc-c-coord-c-adv_co-v"
"674","#-coord-c-auxc-c-coord-c-adv_co-v"
"675","#-coord-c-coord-c-pred_co-v-obj-a"
"676","#-coord-c-coord-c-pred_co-v-obj-a"
"677","#-pred-v-coord-c-coord-c-auxy-d"
"678","#-pred-v-coord-c-coord-c-auxy-d"
"679","#-pred-v-auxp-r-adv-n-atr-v"
"680","#-pred-v-auxp-r-adv-n-atr-v"
"681","#-pred-v-obj-n-coord-c-atr_co-v"
"682","#-pred-v-obj-n-coord-c-atr_co-v"
"683","#-pred-v-coord-u"
"684","#-pred-v-coord-u"
"685","#-pred-v-sbj-n-auxp-r"
"686","#-pred-v-sbj-n-auxp-r"
"687","#-coord-c-coord-c-pred_co-v-obj-v"
"688","#-coord-c-coord-c-pred_co-v-obj-v"
"689","#-pred-v-auxc-c-adv-v-auxp-r-adv-n"
"690","#-pred-v-auxc-c-adv-v-auxp-r-adv-n"
"691","#-pred-v-adv-v-obj-n-atr-v"
"692","#-pred-v-adv-v-obj-n-atr-v"
"693","#-coord-c-adv-v-sbj-n"
"694","#-coord-c-adv-v-sbj-n"
"695","#-coord-c-pred_co-v-obj-v-adv-d"
"696","#-coord-c-pred_co-v-obj-v-adv-d"
"697","#-pred-v-obj-v-atr-l"
"698","#-pred-v-obj-v-atr-l"
"699","#-pred-v-adv-v-sbj-n-atr-a"
"700","#-pred-v-adv-v-sbj-n-atr-a"
"701","#-coord-c-coord-c-adv_co-v-auxp-r"
"702","#-coord-c-coord-c-adv_co-v-auxp-r"
"703","#-coord-c-coord-c-adv-d"
"704","#-coord-c-coord-c-adv-d"
"705","#-pred-v-coord-c-sbj_co-n-atr-l"
"706","#-pred-v-coord-c-sbj_co-n-atr-l"
"707","#-coord-"
"708","#-coord-"
"709","#-pred-v-coord-c-adv_co-v-auxp-r-adv-n-atr-l"
"710","#-pred-v-coord-c-adv_co-v-auxp-r-adv-n-atr-l"
"711","#-coord-c-pred_co-v-auxp-r-adv-n-atr-n"
"712","#-coord-c-pred_co-v-auxp-r-adv-n-atr-n"
"713","#-pred-v-obj-n-atr-n-atr-l"
"714","#-pred-v-obj-n-atr-n-atr-l"
"715","#-coord-u-pred_co-v-obj-n"
"716","#-coord-u-pred_co-v-obj-n"
"717","#-pred--sbj-n-atr-n"
"718","#-pred--sbj-n-atr-n"
"719","#-pred-v-adv-v-auxp-r-obj-n-atr-l"
"720","#-pred-v-adv-v-auxp-r-obj-n-atr-l"
"721","#-pred-v-adv-v-obj-v-auxp-r"
"722","#-pred-v-adv-v-obj-v-auxp-r"
"723","#-pred-v-coord-c-adv_co-v-obj-p"
"724","#-pred-v-coord-c-adv_co-v-obj-p"
"725","#-pred-v-auxc-c-coord-c-adv_co-v-sbj-n"
"726","#-pred-v-auxc-c-coord-c-adv_co-v-sbj-n"
"727","#-pred-v-apos-u-exd_ap-n"
"728","#-pred-v-apos-u-exd_ap-n"
"729","#-pred-v-ocomp-n"
"730","#-pred-v-ocomp-n"
"731","#-pred-v-adv-"
"732","#-pred-v-adv-"
"733","#-pred-v-sbj-a-atr-a"
"734","#-pred-v-sbj-a-atr-a"
"735","#-pred-v-obj-v-obj-n-atr-n"
"736","#-pred-v-obj-v-obj-n-atr-n"
"737","#-pred-v-ocomp-a"
"738","#-pred-v-ocomp-a"
"739","#-pred-v-obj-v-coord-c-obj_co-n"
"740","#-pred-v-obj-v-coord-c-obj_co-n"
"741","#-pred-v-adv-v-auxp-r-adv-n-atr-n"
"742","#-pred-v-adv-v-auxp-r-adv-n-atr-n"
"743","#-pred-v-obj-a-atr-v"
"744","#-pred-v-obj-a-atr-v"
"745","#-coord-c-coord-c-pred_co-v-adv-v-obj-n"
"746","#-coord-c-coord-c-pred_co-v-adv-v-obj-n"
"747","#-coord-c-adv-v-obj-n"
"748","#-coord-c-adv-v-obj-n"
"749","#-pred-v-obj-v-pnom-a"
"750","#-pred-v-obj-v-pnom-a"
"751","#-pred-v-coord-c-adv_co-v-auxz-d"
"752","#-pred-v-coord-c-adv_co-v-auxz-d"
"753","#-pred-v-apos-u-coord-c-sbj_ap_co-n-atr-a"
"754","#-pred-v-apos-u-coord-c-sbj_ap_co-n-atr-a"
"755","#-pred-v-coord-c-adv_co-v-auxp-r-obj-n"
"756","#-pred-v-coord-c-adv_co-v-auxp-r-obj-n"
"757","#-coord-c-pred_co-v-apos-"
"758","#-coord-c-pred_co-v-apos-"
"759","#-pred-v-sbj-v-sbj-p"
"760","#-pred-v-sbj-v-sbj-p"
"761","#-pred-v-adv-v-coord-c-obj_co-n-atr-l"
"762","#-pred-v-adv-v-coord-c-obj_co-n-atr-l"
"763","#-pred-v-coord-c-adv_co-v-adv-n"
"764","#-pred-v-coord-c-adv_co-v-adv-n"
"765","#-coord-c-coord-c-coord-c-adv_co-v"
"766","#-coord-c-coord-c-coord-c-adv_co-v"
"767","#-coord-c-pred_co-v-apos-u-obj_ap-n"
"768","#-coord-c-pred_co-v-apos-u-obj_ap-n"
"769","#-pred-v-sbj-n-atr-v-auxp-r"
"770","#-pred-v-sbj-n-atr-v-auxp-r"
"771","#-pred-v-auxc-c-adv-v-coord-c-obj_co-n"
"772","#-pred-v-auxc-c-adv-v-coord-c-obj_co-n"
"773","#-auxg-u"
"774","#-auxg-u"
"775","#-coord-c-pred_co-v-adv-v-obj-a"
"776","#-coord-c-pred_co-v-adv-v-obj-a"
"777","#-pred-v-coord-c-auxc-c"
"778","#-pred-v-coord-c-auxc-c"
"779","#-coord-c-sbj-n-atr-a"
"780","#-coord-c-sbj-n-atr-a"
"781","#-coord-c-pred_co-v-adv-v-adv-a"
"782","#-coord-c-pred_co-v-adv-v-adv-a"
"783","#-pred-v-coord-c-coord-c-obj_co-n"
"784","#-pred-v-coord-c-coord-c-obj_co-n"
"785","#-pred-v-coord-c-obj_co-v-adv-v"
"786","#-pred-v-coord-c-obj_co-v-adv-v"
"787","#-pred--exd-n"
"788","#-pred--exd-n"
"789","#-pred--sbj-a"
"790","#-pred--sbj-a"
"791","#-coord-u-auxy-d"
"792","#-coord-u-auxy-d"
"793","#-coord-c-pred_co--auxy-d"
"794","#-coord-c-pred_co--auxy-d"
"795","#-coord-c-coord-c-pred_co-v-adv-n"
"796","#-coord-c-coord-c-pred_co-v-adv-n"
"797","#-pred-v-obj-v-auxy-d"
"798","#-pred-v-obj-v-auxy-d"
"799","#-pred-v-sbj-n-atr-n-atr-n"
"800","#-pred-v-sbj-n-atr-n-atr-n"
"801","#-coord-c-pred_co-v-auxp-r-obj-a"
"802","#-coord-c-pred_co-v-auxp-r-obj-a"
"803","#-pred-v-auxc-c-coord-c-adv_co-v-auxp-r"
"804","#-pred-v-auxc-c-coord-c-adv_co-v-auxp-r"
"805","#-pred-v-coord-c-adv_co-v-coord-c"
"806","#-pred-v-coord-c-adv_co-v-coord-c"
"807","#-pred-v-obj-v-adv-n"
"808","#-pred-v-obj-v-adv-n"
"809","#-pred-v-coord-c-sbj-n-atr-l"
"810","#-pred-v-coord-c-sbj-n-atr-l"
"811","#-pred-v-obj-n-auxz-d"
"812","#-pred-v-obj-n-auxz-d"
"813","#-coord-c-pred_co-v-auxp-r-obj-n-atr-n"
"814","#-coord-c-pred_co-v-auxp-r-obj-n-atr-n"
"815","#-coord-c-coord-c-pred_co-v-sbj-n-atr-a"
"816","#-coord-c-coord-c-pred_co-v-sbj-n-atr-a"
"817","#-pred-v-apos-u-obj_ap-n-atr-n"
"818","#-pred-v-apos-u-obj_ap-n-atr-n"
"819","#-pred-v-obj-v-auxp-r-obj-n"
"820","#-pred-v-obj-v-auxp-r-obj-n"
"821","#-coord-c-pred_co-v-adv-v-auxp-r-adv-n-atr-l"
"822","#-coord-c-pred_co-v-adv-v-auxp-r-adv-n-atr-l"
"823","#-coord-c-exd-n"
"824","#-coord-c-exd-n"
"825","#-coord-c-coord-c-adv_co-v-obj-n"
"826","#-coord-c-coord-c-adv_co-v-obj-n"
"827","#-pred-v-coord-c-obj_co-v-adv-d"
"828","#-pred-v-coord-c-obj_co-v-adv-d"
"829","#-coord-c-pred_co--auxp-r"
"830","#-coord-c-pred_co--auxp-r"
"831","#-coord-c-sbj-n-atr-n"
"832","#-coord-c-sbj-n-atr-n"
"833","#-pred-v-auxc-c-adv-v-auxp-r-obj-n"
"834","#-pred-v-auxc-c-adv-v-auxp-r-obj-n"
"835","#-coord-c-pred_co-v-obj-n-atr-n-atr-l"
"836","#-coord-c-pred_co-v-obj-n-atr-n-atr-l"
"837","#-pred-v-auxc-c-adv-v-sbj-n-atr-a"
"838","#-pred-v-auxc-c-adv-v-sbj-n-atr-a"
"839","#-coord-c-pred_co-v-sbj-n-coord-c"
"840","#-coord-c-pred_co-v-sbj-n-coord-c"
"841","#-coord-c-pred_co-v-apos--sbj_ap-n"
"842","#-coord-c-pred_co-v-apos--sbj_ap-n"
"843","#-coord-c-pred_co-v-obj-v-sbj-n"
"844","#-coord-c-pred_co-v-obj-v-sbj-n"
"845","#-coord-c-coord-c-pred_co--sbj-n"
"846","#-coord-c-coord-c-pred_co--sbj-n"
"847","#-coord-c-pred_co-v-coord-c-sbj_co-n-atr-n"
"848","#-coord-c-pred_co-v-coord-c-sbj_co-n-atr-n"
"849","#-pred-v-adv-v-auxp-r-obj-n-atr-a"
"850","#-pred-v-adv-v-auxp-r-obj-n-atr-a"
"851","#-pred-v-apos--sbj_ap-n-atr-n"
"852","#-pred-v-apos--sbj_ap-n-atr-n"
"853","#-pred-v-auxp-r-adv-v"
"854","#-pred-v-auxp-r-adv-v"
"855","#-pred-v-obj-n-auxp-r"
"856","#-pred-v-obj-n-auxp-r"
"857","#-coord-c-pred_co--adv-d"
"858","#-coord-c-pred_co--adv-d"
"859","#-coord-c-pred_co-v-obj-n-atr-p"
"860","#-coord-c-pred_co-v-obj-n-atr-p"
"861","#-pred-v-auxc-c-coord-c-obj_co-v"
"862","#-pred-v-auxc-c-coord-c-obj_co-v"
"863","#-coord-u-pred_co-v-adv-d"
"864","#-coord-u-pred_co-v-adv-d"
"865","#-pred-v-auxc-c-adv-v-obj-a"
"866","#-pred-v-auxc-c-adv-v-obj-a"
"867","#-coord-c-auxc-c-adv-v-sbj-n"
"868","#-coord-c-auxc-c-adv-v-sbj-n"
"869","#-pred-v-auxc-d-adv-v"
"870","#-pred-v-auxc-d-adv-v"
"871","#-pred-v-obj-v-auxc-c-adv-v"
"872","#-pred-v-obj-v-auxc-c-adv-v"
"873","#-coord-c-adv-v-adv-d"
"874","#-coord-c-adv-v-adv-d"
"875","#-coord-c-pred_co-v-adv-v-obj-n-atr-n"
"876","#-coord-c-pred_co-v-adv-v-obj-n-atr-n"
"877","#-pred-v-sbj-p-atr-a"
"878","#-pred-v-sbj-p-atr-a"
"879","#-pred--adv-v-obj-n"
"880","#-pred--adv-v-obj-n"
"881","#-pred-v-obj-n-atr-v-obj-n"
"882","#-pred-v-obj-n-atr-v-obj-n"
"883","#-pred--coord-c-pnom_co-a"
"884","#-pred--coord-c-pnom_co-a"
"885","#-pred-v-sbj-n-auxp-r-atr-n"
"886","#-pred-v-sbj-n-auxp-r-atr-n"
"887","#-pred-v-obj-p-auxz-d"
"888","#-pred-v-obj-p-auxz-d"
"889","#-coord-c-pred_co-v-obj-v-obj-n-atr-a"
"890","#-coord-c-pred_co-v-obj-v-obj-n-atr-a"
"891","#-pred-v-sbj-p-atv-a"
"892","#-pred-v-sbj-p-atv-a"
"893","#-pred-v-obj-v-coord-c-auxy-d"
"894","#-pred-v-obj-v-coord-c-auxy-d"
"895","#-coord-c-pred_co-v-sbj-n-atr-n-atr-l"
"896","#-coord-c-pred_co-v-sbj-n-atr-n-atr-l"
"897","#-coord-c-pred_co--auxz-d"
"898","#-coord-c-pred_co--auxz-d"
"899","#-coord-c-pred_co-v-coord-c-adv_co-v-auxp-r"
"900","#-coord-c-pred_co-v-coord-c-adv_co-v-auxp-r"
"901","#-coord-c-pred_co-v-coord-c-obj_co-n-atr-l"
"902","#-coord-c-pred_co-v-coord-c-obj_co-n-atr-l"
"903","#-pred-v-coord-u-adv_co-v"
"904","#-pred-v-coord-u-adv_co-v"
"905","#-pred-v-coord-c-obj_co-n-atr-v"
"906","#-pred-v-coord-c-obj_co-n-atr-v"
"907","#-pred-v-apos--sbj_ap-n-atr-a"
"908","#-pred-v-apos--sbj_ap-n-atr-a"
"909","#-coord-c-pred_co-v-coord-c-auxp-r"
"910","#-coord-c-pred_co-v-coord-c-auxp-r"
"911","#-pred-v-coord-c-obj_co-v-obj-n-atr-a"
"912","#-pred-v-coord-c-obj_co-v-obj-n-atr-a"
"913","#-coord-c-coord-c-sbj-p"
"914","#-coord-c-coord-c-sbj-p"
"915","#-pred-v-sbj-v-sbj-n"
"916","#-pred-v-sbj-v-sbj-n"
"917","#-pred-v-obj-p-atr-a"
"918","#-pred-v-obj-p-atr-a"
"919","#-pred-v-adv-v-auxp-r-adv-p"
"920","#-pred-v-adv-v-auxp-r-adv-p"
"921","#-coord-c-pred_co-v-obj-n-coord-c-atr_co-a"
"922","#-coord-c-pred_co-v-obj-n-coord-c-atr_co-a"
"923","#-pred-v-sbj-v-auxp-r-adv-n"
"924","#-pred-v-sbj-v-auxp-r-adv-n"
"925","#-pred-v-auxp-r-coord-c-obj_co-n"
"926","#-pred-v-auxp-r-coord-c-obj_co-n"
"927","#-coord-c-pred_co-v-obj-v-obj-n-atr-l"
"928","#-coord-c-pred_co-v-obj-v-obj-n-atr-l"
"929","#-pred-v-auxc-c-adv-v-obj-n-atr-l"
"930","#-pred-v-auxc-c-adv-v-obj-n-atr-l"
"931","#-coord-c-pred_co-v-obj-v-obj-p"
"932","#-coord-c-pred_co-v-obj-v-obj-p"
"933","#-pred-v-auxc-c-coord-c-adv_co-v-adv-v"
"934","#-pred-v-auxc-c-coord-c-adv_co-v-adv-v"
"935","#-pred-v-coord-c-adv-d"
"936","#-pred-v-coord-c-adv-d"
"937","#-pred-v-auxz-c"
"938","#-pred-v-auxz-c"
"939","#-coord-c-pred_co-v-adv-"
"940","#-coord-c-pred_co-v-adv-"
"941","#-pred-v-sbj-v-adv-v"
"942","#-pred-v-sbj-v-adv-v"
"943","#-pred-v-pnom-p"
"944","#-pred-v-pnom-p"
"945","#-coord-c-coord-c-pred_co-v-coord-c-adv_co-v"
"946","#-coord-c-coord-c-pred_co-v-coord-c-adv_co-v"
"947","#-coord-c-pred_co-v-adv-v-auxz-d"
"948","#-coord-c-pred_co-v-adv-v-auxz-d"
"949","#-pred--adv-"
"950","#-pred--adv-"
"951","#-coord-c-pred_co-v-sbj-a-atr-l"
"952","#-coord-c-pred_co-v-sbj-a-atr-l"
"953","#-pred--obj-v-auxy-d"
"954","#-pred--obj-v-auxy-d"
"955","#-coord-c-pred_co-v-coord-c-pnom_co-a"
"956","#-coord-c-pred_co-v-coord-c-pnom_co-a"
"957","#-pred-v-sbj-v-obj-n-atr-a"
"958","#-pred-v-sbj-v-obj-n-atr-a"
"959","#-pred-v-obj-n-coord-c-auxy-d"
"960","#-pred-v-obj-n-coord-c-auxy-d"
"961","#-pred-v-apos-u-coord-c-obj_ap_co-n-atr-a"
"962","#-pred-v-apos-u-coord-c-obj_ap_co-n-atr-a"
"963","#-pred-v-adv-v-auxp-r-coord-c-adv_co-n"
"964","#-pred-v-adv-v-auxp-r-coord-c-adv_co-n"
"965","#-pred-v-apos-u-sbj_ap-p"
"966","#-pred-v-apos-u-sbj_ap-p"
"967","#-coord-c-coord-c-pred_co-v-sbj-p"
"968","#-coord-c-coord-c-pred_co-v-sbj-p"
"969","#-coord-u-pred_co-"
"970","#-coord-u-pred_co-"
"971","#-pred-v-auxc-c-adv-v-pnom-a"
"972","#-pred-v-auxc-c-adv-v-pnom-a"
"973","#-coord-c-pred_co-v-sbj-n-atv-a"
"974","#-coord-c-pred_co-v-sbj-n-atv-a"
"975","#-coord-c-pred_co-v-coord-c-adv_co-v-obj-n-atr-l"
"976","#-coord-c-pred_co-v-coord-c-adv_co-v-obj-n-atr-l"
"977","#-coord-c-auxp-r-adv-n"
"978","#-coord-c-auxp-r-adv-n"
"979","#-pred-v-obj-p-atv-v"
"980","#-pred-v-obj-p-atv-v"
"981","#-pred-v-sbj-n-atr-n-auxp-r-coord-c-auxy-d"
"982","#-pred-v-sbj-n-atr-n-auxp-r-coord-c-auxy-d"
"983","#-coord-c-pred_co-v-pnom-v"
"984","#-coord-c-pred_co-v-pnom-v"
"985","#-pred-v-pnom-n-atr-n"
"986","#-pred-v-pnom-n-atr-n"
"987","#-pred-v-coord-c-obj_co-v-sbj-n"
"988","#-pred-v-coord-c-obj_co-v-sbj-n"
"989","#-pred-v-coord-c-obj_co-v-auxp-r-adv-n"
"990","#-pred-v-coord-c-obj_co-v-auxp-r-adv-n"
"991","#-pred-v-coord-c-auxp-r-adv_co-n"
"992","#-pred-v-coord-c-auxp-r-adv_co-n"
"993","#-pred-v-adv-a-atr-l"
"994","#-pred-v-adv-a-atr-l"
"995","#-pred-v-obj-n-atr-v-sbj-p"
"996","#-pred-v-obj-n-atr-v-sbj-p"
"997","#-pred-v-adv-v-coord-c-adv_co-n"
"998","#-pred-v-adv-v-coord-c-adv_co-n"
"999","#-coord-c-adv-v-auxp-r-adv-n"
"1000","#-coord-c-adv-v-auxp-r-adv-n"
"1001","#-pred-v-coord-c-adv_co-v-sbj-n-atr-l"
"1002","#-pred-v-coord-c-adv_co-v-sbj-n-atr-l"
"1003","#-pred-v-auxy-d-auxg-u"
"1004","#-pred-v-auxy-d-auxg-u"
"1005","#-coord-c-pred_co-v-adv-n-atr-l"
"1006","#-coord-c-pred_co-v-adv-n-atr-l"
"1007","#-pred-v-exd-e"
"1008","#-pred-v-exd-e"
"1009","#-pred-v-pnom-n-atr-a"
"1010","#-pred-v-pnom-n-atr-a"
"1011","#-coord-c-pred_co-v-obj-v-sbj-p"
"1012","#-coord-c-pred_co-v-obj-v-sbj-p"
"1013","#-pred-v-exd-a-auxz-e"
"1014","#-pred-v-exd-a-auxz-e"
"1015","#-pred-v-sbj-v-obj-n-atr-l"
"1016","#-pred-v-sbj-v-obj-n-atr-l"
"1017","#-pred-v-auxp-r-coord-c-adv_co-n-atr-a"
"1018","#-pred-v-auxp-r-coord-c-adv_co-n-atr-a"
"1019","#-pred-v-obj-v-obj-n-atr-v"
"1020","#-pred-v-obj-v-obj-n-atr-v"
"1021","#-coord-c-pred_co-v-adv-a-atr-l"
"1022","#-coord-c-pred_co-v-adv-a-atr-l"
"1023","#-pred-v-apos-u-sbj_ap-n-atr-v"
"1024","#-pred-v-apos-u-sbj_ap-n-atr-v"
"1025","#-pred-v-adv-v-obj-n-atr-n-atr-a"
"1026","#-pred-v-adv-v-obj-n-atr-n-atr-a"
"1027","#-coord-u-pred_co-v-auxy-d"
"1028","#-coord-u-pred_co-v-auxy-d"
"1029","#-pred-v-coord-c-pnom_co-n"
"1030","#-pred-v-coord-c-pnom_co-n"
"1031","#-pred-v-sbj-v-adv-d"
"1032","#-pred-v-sbj-v-adv-d"
"1033","#-coord-c-coord-c-adv_co-v-sbj-n"
"1034","#-coord-c-coord-c-adv_co-v-sbj-n"
"1035","#-coord-c-pred_co-v-auxp-r-obj-p"
"1036","#-coord-c-pred_co-v-auxp-r-obj-p"
"1037","#-pred--auxz-d"
"1038","#-pred--auxz-d"
"1039","#-pred-v-obj-v-sbj-n-atr-a"
"1040","#-pred-v-obj-v-sbj-n-atr-a"
"1041","#-coord-c-pred_co-v-obj-n-coord-c"
"1042","#-coord-c-pred_co-v-obj-n-coord-c"
"1043","#-pred-v-apos--obj_ap-n-atr-a"
"1044","#-pred-v-apos--obj_ap-n-atr-a"
"1045","#-pred-v-coord-c-adv_co-v-obj-n-atr-n"
"1046","#-pred-v-coord-c-adv_co-v-obj-n-atr-n"
"1047","#-coord-c-coord-c-pred_co-v-adv-v-auxp-r"
"1048","#-coord-c-coord-c-pred_co-v-adv-v-auxp-r"
"1049","#-coord-c-pred_co-v-obj-n-auxp-r"
"1050","#-coord-c-pred_co-v-obj-n-auxp-r"
"1051","#-coord-u-pred_co-v-sbj-n"
"1052","#-coord-u-pred_co-v-sbj-n"
"1053","#-pred-v-adv-v-obj-v-sbj-n"
"1054","#-pred-v-adv-v-obj-v-sbj-n"
"1055","#-pred--auxc-c-adv-v-obj-n"
"1056","#-pred--auxc-c-adv-v-obj-n"
"1057","#-coord-c-coord-c-adv-v"
"1058","#-coord-c-coord-c-adv-v"
"1059","#-coord-c-coord-c-pred_co-v-auxp-r-adv-n-atr-a"
"1060","#-coord-c-coord-c-pred_co-v-auxp-r-adv-n-atr-a"
"1061","#-pred-v-obj-v-sbj-v"
"1062","#-pred-v-obj-v-sbj-v"
"1063","#-pred-v-auxc-c-adv-v-sbj-n-atr-n"
"1064","#-pred-v-auxc-c-adv-v-sbj-n-atr-n"
"1065","#-coord-c-pred_co--sbj-p"
"1066","#-coord-c-pred_co--sbj-p"
"1067","#-pred-v-obj-v-adv-a"
"1068","#-pred-v-obj-v-adv-a"
"1069","#-coord-c-pred_co-v-coord-c-obj_co-n-atr-n"
"1070","#-coord-c-pred_co-v-coord-c-obj_co-n-atr-n"
"1071","#-pred-v-obj-n-auxp-r-atr-n"
"1072","#-pred-v-obj-n-auxp-r-atr-n"
"1073","#-pred-v-adv-v-adv-n-atr-l"
"1074","#-pred-v-adv-v-adv-n-atr-l"
