3392,1.21E-41,1.71E-12,1.17E-163,1,6.89E-84,5.79E-35,9.18E-98,5.44E-38,1.71E-39,5.30E-27,3.59E-39,6.13E-53
3393,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3394,2.60E-09,0.969903973,2.22E-185,1.68E-06,2.52E-65,2.08E-13,4.09E-26,5.06E-07,3.64E-101,1.66E-55,0.030093834,1.81E-86
3395,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3396,1.70E-176,7.00E-84,3.85E-140,1.82E-26,6.17E-116,7.00E-53,3.01E-87,1.70E-35,2.52E-36,1.06E-49,5.83E-115,1
3397,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3398,9.46E-27,6.82E-19,4.38E-89,0.999486167,4.63E-69,2.98E-45,1.44E-126,1.81E-45,6.10E-44,0.000513833,5.01E-51,8.33E-40
3399,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3400,1.41E-39,0.99998127,9.70E-155,1.87E-05,4.19E-76,2.00E-45,6.06E-69,5.68E-48,4.68E-25,1.34E-23,3.45E-29,2.28E-66
3401,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3402,1.38E-07,2.55E-22,0,0.999999862,2.68E-42,8.01E-16,2.53E-80,9.51E-15,4.38E-53,6.13E-66,2.21E-10,2.47E-40
3403,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3404,4.95E-37,1.07E-128,1.32E-304,3.64E-199,4.62E-18,7.55E-17,0,1,0,0,3.22E-47,5.59E-210
3405,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3406,7.16E-84,2.98E-181,0,1.79E-115,4.60E-27,0.999999956,7.91E-306,4.43E-08,0,2.39E-281,1.90E-85,3.54E-129
3407,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3408,1.25E-51,9.98E-23,0,2.48E-55,4.07E-83,1.09E-69,0,2.18E-85,5.88E-164,0,1,8.17E-113
3409,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3410,4.61E-12,4.19E-36,0,8.29E-134,2.75E-74,3.95E-61,1.48E-177,2.43E-46,0,9.82E-235,1,0
3411,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3412,2.47E-48,6.37E-28,1.79E-111,1.64E-16,2.47E-116,2.59E-59,1.00E-87,1.37E-46,1,2.01E-18,3.14E-37,3.96E-28
3413,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3414,1.39E-54,1.31E-143,0,5.21E-125,8.60E-29,2.76E-31,5.02E-301,1,0,0,5.39E-40,7.02E-265
3415,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3416,1.86E-87,6.18E-88,0.999807386,8.99E-05,2.35E-58,1.94E-44,1.03E-199,2.19E-67,4.09E-55,5.55E-05,1.42E-85,4.72E-05
3417,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3418,1,2.15E-43,1.65E-297,1.01E-174,6.78E-37,1.21E-51,0,2.53E-44,8.41E-300,7.32E-206,8.40E-11,0
3419,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3420,3.34E-39,1,4.00E-46,6.38E-25,2.57E-39,1.57E-28,0,1.92E-26,3.91E-27,1.82E-17,1.89E-12,1.37E-55
3421,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3422,1,2.11E-67,0,6.03E-251,5.26E-71,1.76E-89,0,4.26E-57,0,0,2.50E-16,0
3423,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3424,7.95E-76,3.84E-72,6.95E-31,1,4.19E-110,1.03E-66,0,3.09E-56,6.22E-31,2.85E-53,5.21E-75,7.91E-34
3425,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3426,9.81E-18,2.68E-08,1.58E-43,1.13E-09,7.54E-58,2.10E-54,0,1.43E-26,6.37E-84,1.73E-38,0.999999972,1.33E-120
3427,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3428,6.93E-37,5.93E-89,0,7.34E-67,2.95E-32,3.87E-09,0,0.999999996,1.78E-267,1.61E-269,3.45E-36,8.14E-154
3429,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3430,2.41E-41,3.17E-113,9.76E-306,1.18E-90,2.12E-17,1,0,3.51E-20,2.04E-265,8.01E-210,1.27E-62,7.53E-198
3431,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3432,3.61E-29,1,4.66E-48,2.38E-10,7.98E-86,3.07E-80,0,4.68E-81,8.87E-26,1.65E-18,2.06E-38,5.45E-85
3433,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3434,2.30E-177,2.35E-42,9.51E-46,1.41E-18,3.63E-93,2.60E-40,0,2.13E-35,1.20E-27,2.04E-66,2.44E-127,1
3435,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3436,1,2.18E-53,0,9.17E-185,1.23E-34,3.65E-72,0,1.05E-54,1.00E-260,0,7.01E-19,0
3437,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3438,5.59E-88,8.29E-48,2.09E-101,1,3.22E-83,1.47E-52,0,4.31E-81,7.21E-28,1.59E-103,1.06E-76,2.83E-64
3439,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3440,1.48E-47,1.54E-159,0,1.10E-55,2.43E-18,1,0,2.76E-14,0,2.32E-273,7.33E-79,4.46E-122
3441,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3442,6.62E-23,5.30E-57,0,2.70E-116,3.62E-62,8.24E-65,0,5.25E-43,5.40E-233,0,1,7.57E-254
3443,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3444,4.43E-97,7.10E-295,0,5.42E-110,5.76E-51,1,0,1.39E-11,0,0,1.11E-120,3.60E-218
3445,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3446,4.73E-164,3.37E-38,4.10E-76,1,5.25E-91,1.31E-34,0,1.83E-33,4.90E-28,9.77E-89,8.42E-114,1.64E-22
3447,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3448,9.78E-235,3.76E-124,1,2.65E-59,2.95E-91,2.52E-146,0,1.37E-168,1.87E-46,1.39E-32,3.49E-164,1.27E-55
3449,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3450,1.84E-48,0.841649576,1.81E-33,5.66E-09,5.00E-38,2.92E-50,1.31E-259,7.08E-64,0.020307816,0.138042602,4.75E-22,1.03E-23
3451,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3452,3.10E-186,3.16E-102,3.11E-30,1.72E-23,1.70E-91,2.62E-66,0,8.87E-43,5.77E-22,3.52E-56,3.69E-139,1
3453,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3454,1.57E-82,1.29E-33,1.22E-38,3.02E-26,1.38E-50,3.14E-59,0,7.82E-50,1,3.27E-31,2.59E-59,4.56E-19
3455,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3456,8.27E-26,4.49E-275,1.50E-222,0,1,2.67E-84,0,6.95E-69,0,0,4.63E-204,0
3457,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3458,1.26E-38,4.49E-103,0,1.03E-60,4.53E-30,7.19E-18,0,1,3.44E-218,3.86E-248,1.62E-38,6.85E-151
3459,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3460,1.32E-46,1.98E-09,5.16E-57,0.999999998,3.97E-45,3.81E-48,0,1.22E-61,8.04E-26,1.00E-30,1.76E-39,1.49E-70
3461,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3462,1.79E-47,9.73E-181,0,1.53E-102,6.85E-65,1.95E-49,0,1,0,0,3.92E-58,7.60E-189
3463,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3464,1.40E-42,4.84E-191,0,5.12E-102,1.59E-36,0.997799112,0,0.002200888,0,0,8.61E-70,8.74E-160
3465,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3466,2.78E-26,1.29E-104,0,4.94E-154,1.73E-41,1.55E-06,0,0.999998452,0,0,3.54E-22,0
3467,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3468,9.97E-11,0.999854719,1.73E-98,3.51E-08,1.15E-48,5.63E-18,0,1.73E-11,3.26E-67,4.19E-88,0.000145245,1.50E-79
3469,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3470,3.30E-17,2.42E-76,0,6.63E-46,5.10E-14,0.927977424,0,0.072022576,1.03E-184,1.21E-251,1.16E-28,6.52E-111
3471,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3472,7.24E-30,4.78E-53,3.33E-238,8.44E-33,0.999999991,3.35E-24,0,3.55E-21,3.52E-103,7.33E-184,9.23E-09,3.34E-98
3473,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3474,1.19E-46,1,3.06E-80,3.10E-12,2.96E-37,8.26E-53,3.32E-146,3.51E-57,2.12E-58,1.79E-30,4.16E-39,8.14E-70
3475,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3476,3.43E-141,1.40E-79,0.999909753,1.39E-14,1.71E-50,3.95E-58,1.36E-176,3.13E-66,6.77E-16,9.02E-05,1.28E-66,4.37E-09
3477,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3478,2.75E-101,8.85E-83,0.007575716,8.00E-18,1.19E-55,1.52E-74,1.43E-113,1.57E-52,2.25E-19,1.01E-14,3.09E-56,0.992424284
3479,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3480,0.992999015,2.62E-30,0,3.23E-184,8.69E-64,1.04E-45,8.11E-225,3.51E-37,2.83E-289,3.40E-175,0.007000985,0
3481,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3482,2.11E-11,4.84E-34,0,4.40E-111,2.41E-47,2.24E-46,0,1.79E-42,1.27E-216,1.75E-195,1,0
3483,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3484,3.86E-146,4.17E-142,5.81E-31,4.51E-25,3.29E-301,2.25E-83,1.32E-264,6.36E-48,1.73E-157,9.43E-59,3.37E-301,1
3485,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3486,7.70E-14,3.82E-62,0,6.27E-120,0.999989893,1.01E-05,0,2.83E-14,0,1.24E-255,1.64E-55,1.26E-218
3487,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3488,3.31E-92,7.67E-44,5.67E-103,1,6.90E-75,2.09E-53,0,2.19E-79,1.07E-41,3.36E-77,6.64E-74,4.11E-57
3489,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3490,1.17E-13,0.999875977,3.87E-103,9.36E-12,7.84E-72,4.43E-16,4.17E-268,5.14E-11,5.93E-66,4.23E-58,0.000124023,7.53E-91
3491,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3492,4.33E-57,1.14E-109,0,2.87E-117,4.01E-08,0.999999959,0,9.76E-10,0,0,1.18E-74,1.55E-183
3493,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3494,3.44E-23,9.75E-83,0,3.95E-70,4.42E-265,2.62E-10,0,1,3.06E-307,2.72E-229,4.65E-259,1.22E-162
3495,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3496,1.58E-86,1,2.08E-134,6.19E-51,6.60E-86,2.67E-113,0,4.55E-121,3.74E-124,1.33E-72,3.81E-89,5.80E-192
3497,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3498,6.58E-25,0.555510727,5.68E-48,3.78E-11,9.20E-29,3.61E-40,0,7.56E-38,0.444489049,2.24E-07,1.78E-19,3.11E-30
3499,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3500,1.96E-15,2.04E-14,1.69E-88,7.02E-260,2.92E-176,1.23E-71,5.05E-58,1.07E-34,6.31E-166,2.78E-45,1,6.43E-133
3501,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3502,2.55E-266,6.03E-90,4.84E-63,3.82E-20,8.47E-132,2.09E-58,1.56E-207,8.13E-44,4.24E-96,3.17E-66,4.55E-155,1
3503,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3504,1.96E-38,1,1.10E-259,2.21E-82,1.52E-90,3.81E-90,0,9.45E-89,2.26E-99,1.56E-148,2.48E-38,8.54E-224
3505,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3506,1.09E-61,1,4.07E-90,2.09E-36,2.81E-125,1.88E-211,0,1.10E-220,4.02E-40,2.63E-79,1.56E-96,1.69E-285
3507,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3508,5.25E-38,2.12E-180,2.89E-298,5.35E-72,1,6.38E-84,0,2.55E-30,3.72E-190,1.61E-177,1.43E-46,1.25E-157
3509,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3510,1,3.49E-40,4.97E-291,4.78E-202,3.37E-82,2.84E-48,2.09E-159,5.65E-42,0,5.26E-181,3.51E-10,0
3511,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3512,0.865009457,3.11E-18,0,1.43E-274,1.58E-81,1.13E-46,1.57E-166,6.60E-40,7.38E-260,3.88E-173,0.134990543,7.61E-267
3513,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3514,1.01E-169,3.97E-105,1,6.00E-42,2.92E-114,9.46E-100,2.34E-269,1.05E-143,2.75E-99,4.83E-20,1.72E-113,9.30E-73
3515,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3516,0.997027408,2.49E-40,9.19E-235,0,2.65E-45,5.15E-11,6.32E-198,0.002719208,0,5.72E-153,0.000253384,0
3517,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3518,4.89E-81,1.44E-129,0,2.20E-93,3.51E-14,0.999999936,0,6.41E-08,0,2.05E-222,1.07E-70,5.90E-181
3519,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3520,1.84E-58,3.19E-12,2.14E-51,0.999999999,1.27E-83,5.12E-53,5.48E-219,1.80E-40,1.36E-09,2.66E-44,3.71E-36,5.06E-76
3521,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3522,1.70E-95,8.50E-31,1.25E-58,2.57E-07,3.71E-79,3.35E-48,1.18E-137,2.73E-45,3.48E-36,1.01E-24,1.57E-88,0.999999743
3523,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3524,1.27E-51,3.64E-132,0,1.81E-77,2.03E-270,0.159008943,0,0.840991057,0,1.54E-262,9.87E-272,5.83E-217
3525,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3526,0.999999983,2.04E-30,0,3.20E-180,5.52E-69,2.29E-61,4.80E-287,1.38E-46,1.22E-265,7.80E-217,1.73E-08,0
3527,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3528,6.04E-135,1.56E-100,0,7.74E-93,1.60E-71,1.75E-05,0,0.99998249,0,8.66E-274,1.60E-96,1.81E-230
3529,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3530,2.11E-39,8.16E-126,0,1.66E-185,1.96E-24,1.42E-17,1.90E-282,1,0,0,1.04E-45,7.40E-202
3531,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3532,0.999436427,1.55E-42,0,2.74E-102,0.000563521,7.26E-16,5.29E-240,4.90E-15,1.36E-290,6.75E-267,5.25E-08,1.11E-260
3533,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3534,2.84E-13,2.85E-66,0,9.43E-298,1.14E-292,2.61E-133,8.03E-144,5.22E-65,0,0,1,0
3535,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3536,8.22E-44,1,1.96E-110,1.11E-21,9.96E-67,1.83E-73,2.40E-87,6.30E-98,3.53E-51,3.55E-45,8.14E-32,1.16E-86
3537,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3538,9.05E-30,3.38E-145,0,5.05E-118,5.11E-47,1.34E-26,0,1,0,0,3.69E-59,1.06E-207
3539,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3540,2.00E-91,1,1.41E-251,4.08E-79,4.57E-91,2.42E-89,1.19E-274,4.78E-96,2.20E-150,2.84E-174,2.48E-67,7.18E-153
3541,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3542,3.63E-131,2.70E-42,3.09E-95,1,3.41E-107,3.64E-14,1.61E-77,9.78E-28,4.34E-81,1.33E-77,4.91E-85,2.49E-56
3543,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3544,9.84E-191,2.93E-103,4.99E-37,5.64E-20,2.32E-97,3.87E-66,1.03E-169,5.03E-43,2.22E-35,2.09E-60,2.45E-130,1
3545,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3546,4.86E-52,2.98E-12,1.30E-62,6.85E-25,2.92E-86,2.61E-62,5.05E-72,2.12E-69,1,2.37E-15,4.66E-35,1.69E-49
3547,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3548,3.45E-41,0.00030998,1.17E-47,1.64E-22,4.86E-75,7.87E-30,0.99969002,2.98E-30,6.10E-25,5.56E-12,2.69E-15,3.54E-64
3549,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3550,4.22E-164,2.80E-33,1.14E-82,1,2.23E-87,4.74E-29,1.89E-101,5.19E-27,1.11E-45,6.85E-79,4.23E-101,7.43E-17
3551,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3552,1.03E-14,1.08E-61,0,2.50E-127,0.999845644,0.000154356,0,5.11E-13,1.17E-295,9.60E-255,6.00E-49,2.90E-180
3553,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3554,6.36E-72,1.17E-166,5.33E-255,1.95E-123,3.38E-30,0.999999952,3.13E-289,4.76E-08,3.33E-192,0,4.18E-66,5.20E-207
3555,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3556,4.22E-69,1,5.57E-302,2.16E-55,3.34E-82,1.52E-56,2.45E-188,9.69E-59,5.35E-173,3.67E-131,5.46E-52,1.33E-125
3557,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3558,0.907847677,2.27E-33,0,6.57E-164,1.22E-64,7.82E-46,7.87E-117,4.73E-38,1.23E-280,1.24E-189,0.092152323,0
3559,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3560,1.05E-67,2.38E-126,0,8.23E-86,1.60E-33,1,3.91E-238,1.24E-12,2.33E-302,4.94E-266,2.24E-50,2.56E-183
3561,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3562,0.99990593,7.08E-42,0,4.88E-166,1.24E-82,1.15E-78,6.42E-143,6.35E-62,0,2.35E-243,9.41E-05,0
3563,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3564,1.67E-14,7.22E-41,7.77E-252,5.69E-33,3.67E-298,2.04E-11,3.31E-166,1,2.99E-203,9.87E-127,0,4.80E-147
3565,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3566,1.76E-110,1.52E-62,1,1.36E-28,1.96E-57,1.23E-80,3.77E-191,2.58E-108,8.20E-28,3.36E-15,3.96E-107,3.42E-28
3567,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3568,1.22E-46,3.22E-116,0,3.04E-84,1.43E-58,9.90E-14,4.38E-213,1,0,7.10E-270,3.21E-36,1.45E-225
3569,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3570,1.20E-25,1.59E-48,1.55E-237,2.07E-29,0.0190003,1.17E-18,8.28E-61,3.96E-18,4.84E-123,8.36E-149,0.9809997,1.18E-98
3571,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3572,5.36E-14,7.06E-70,0,1.14E-268,7.62E-196,6.91E-110,1.71E-263,5.70E-60,0,1.08E-294,1,0
3573,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3574,1.32E-38,4.79E-84,0,1.03E-104,9.83E-25,0.999999992,1.50E-161,7.86E-09,1.50E-275,4.51E-207,2.01E-24,3.34E-249
3575,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3576,2.75E-150,2.29E-56,4.93E-07,2.16E-46,1.07E-74,1.07E-136,2.40E-167,1.02E-185,2.86E-31,0.999999507,1.44E-109,4.59E-64
3577,Aeschylus,Athenaeus,Diodorus,Hdt,Hesiod,Iliad,Lysias,Odyssey,Plutarch,Polybius,Sophocles,Thucydides
3578,3.11E-116,9.39E-37,1.45E-28,2.20E-18,2.89E-75,1.54E-70,1.39E-88,5.55E-69,1,2.67E-20,2.42E-63,5.03E-41
