"","V1","V5","V10","V3","V12","V9","V11","V7","V8","V2","V13","V4","V6"
"2240",2586,"1","3.01e-11","1.29e-23","2.61e-25","5.14e-36","8.1e-39","2.94e-47","8.04e-50","2.27e-56","2.82e-74","1.17e-86","4.47e-101"
"2241",2587,"Iliad","Odyssey","Hesiod","Aeschylus","Hdt","Sophocles","Athenaeus","Thucydides","Polybius","Plutarch","Diodorus","Lysias"
"2242",2588,"0.999994947","5.05e-06","1.46e-40","1.08e-59","5.63e-62","3.85e-72","1.75e-125","2.68e-160","4.71e-183","4.08e-280","0","0"
"2243",2589,"Thucydides","Hdt","Plutarch","Odyssey","Iliad","Athenaeus","Polybius","Hesiod","Lysias","Sophocles","Aeschylus","Diodorus"
"2244",2590,"0.999999996","3.83e-09","4.73e-18","3.08e-23","3.22e-40","8.96e-47","2.2e-54","4.15e-100","1.51e-107","1.85e-110","6.69e-166","4.03e-174"
"2245",2591,"Hesiod","Sophocles","Odyssey","Iliad","Hdt","Aeschylus","Athenaeus","Plutarch","Lysias","Polybius","Thucydides","Diodorus"
"2246",2592,"0.999967704","3.23e-05","1.33e-18","4.05e-22","1.73e-34","1.51e-36","6.17e-51","4.22e-104","1.65e-127","4.2e-133","3.54e-139","2.47e-240"
"2247",2593,"Polybius","Plutarch","Diodorus","Athenaeus","Hdt","Thucydides","Hesiod","Sophocles","Lysias","Aeschylus","Iliad","Odyssey"
"2248",2594,"1","3.95e-13","1.29e-16","1.12e-20","1.05e-23","8.94e-47","5.01e-59","2.62e-64","9.84e-65","6.43e-67","3.11e-92","2.94e-128"
"2249",2595,"Athenaeus","Polybius","Plutarch","Hdt","Sophocles","Aeschylus","Hesiod","Iliad","Odyssey","Diodorus","Thucydides","Lysias"
"2250",2596,"1","5.16e-51","1.78e-54","4.62e-61","1.07e-71","2.1e-78","4.96e-79","5.34e-80","1.7e-104","6.65e-106","2.7e-127","1.41e-146"
"2251",2597,"Polybius","Diodorus","Plutarch","Athenaeus","Hdt","Sophocles","Iliad","Thucydides","Hesiod","Lysias","Aeschylus","Odyssey"
"2252",2598,"1","3.31e-11","1.22e-31","1.17e-40","7.04e-53","8.25e-81","8.61e-115","8.2e-129","5.86e-135","2.91e-141","5.12e-191","6.2e-282"
"2253",2599,"Sophocles","Hdt","Athenaeus","Lysias","Odyssey","Aeschylus","Iliad","Hesiod","Plutarch","Thucydides","Polybius","Diodorus"
"2254",2600,"0.998321891","0.000953466","0.0007108","1.38e-05","2.21e-10","8.6e-11","5.94e-20","7.84e-29","1.43e-33","8.97e-36","1.96e-41","8.09e-108"
"2255",2601,"Polybius","Plutarch","Diodorus","Hdt","Thucydides","Athenaeus","Hesiod","Sophocles","Iliad","Aeschylus","Odyssey","Lysias"
"2256",2602,"1","4.02e-13","5.79e-21","1.08e-34","3.17e-42","4.6e-43","2.54e-50","3.59e-62","1.85e-70","6.47e-85","1.12e-94","1.49e-128"
"2257",2603,"Diodorus","Polybius","Hdt","Plutarch","Thucydides","Hesiod","Iliad","Athenaeus","Odyssey","Sophocles","Aeschylus","Lysias"
"2258",2604,"1","3.81e-21","5.39e-37","6.57e-45","1.25e-47","1.52e-76","4.81e-92","6.83e-102","5.16e-128","4.6e-145","7.72e-156","8.77e-193"
"2259",2605,"Hdt","Athenaeus","Plutarch","Polybius","Iliad","Thucydides","Diodorus","Odyssey","Lysias","Sophocles","Hesiod","Aeschylus"
"2260",2606,"1","1.64e-15","2.35e-43","6.06e-44","2.36e-102","2.01e-103","2.35e-110","7.36e-129","8.02e-137","5.75e-165","8.06e-181","1.33e-249"
"2261",2607,"Odyssey","Iliad","Hdt","Hesiod","Aeschylus","Athenaeus","Plutarch","Thucydides","Polybius","Diodorus","Lysias","Sophocles"
"2262",2608,"1","1.52e-12","1.8e-29","3.23e-33","3.3e-38","2.59e-69","4.12e-120","9.78e-151","7.97e-158","2.71e-282","0","0"
"2263",2609,"Odyssey","Aeschylus","Sophocles","Iliad","Hesiod","Athenaeus","Hdt","Polybius","Lysias","Plutarch","Diodorus","Thucydides"
"2264",2610,"1","8.9e-13","7.95e-14","2.76e-18","1.62e-35","2.41e-69","6.49e-115","2.64e-198","5.21e-210","5.3e-249","0","0"
"2265",2611,"Sophocles","Aeschylus","Odyssey","Iliad","Hesiod","Athenaeus","Hdt","Plutarch","Polybius","Diodorus","Lysias","Thucydides"
"2266",2612,"0.999999785","2.15e-07","1.22e-35","1.9e-55","3.49e-57","4e-63","1.15e-104","2.9e-203","3.45e-244","0","0","0"
"2267",2613,"Diodorus","Polybius","Thucydides","Hdt","Plutarch","Iliad","Hesiod","Athenaeus","Odyssey","Sophocles","Aeschylus","Lysias"
"2268",2614,"1","1.38e-28","8.76e-31","3.84e-37","1.02e-68","6.35e-80","1.75e-83","2.38e-112","5.45e-118","4.75e-129","3.06e-180","3.07e-230"
"2269",2615,"Diodorus","Polybius","Hdt","Plutarch","Thucydides","Athenaeus","Hesiod","Iliad","Aeschylus","Sophocles","Odyssey","Lysias"
"2270",2616,"1","9e-22","2.9e-25","3.39e-28","2.29e-44","3.23e-66","1.35e-84","3.08e-87","1.27e-117","4.87e-128","2.47e-133","6.44e-171"
"2271",2617,"Plutarch","Thucydides","Hdt","Polybius","Athenaeus","Diodorus","Lysias","Odyssey","Hesiod","Iliad","Sophocles","Aeschylus"
"2272",2618,"1","1.67e-20","5.55e-25","4.21e-25","8.71e-36","5.82e-40","4.56e-51","3.18e-51","7.48e-52","1.68e-57","1.5e-57","3.88e-84"
"2273",2619,"Iliad","Odyssey","Hesiod","Sophocles","Aeschylus","Athenaeus","Hdt","Polybius","Lysias","Plutarch","Diodorus","Thucydides"
"2274",2620,"0.999999999","1.03e-09","2.01e-24","3.21e-36","9.36e-38","8.34e-84","6.53e-90","3.01e-170","4.03e-217","1.87e-234","6.39e-264","0"
"2275",2621,"Plutarch","Hdt","Polybius","Athenaeus","Thucydides","Diodorus","Sophocles","Lysias","Aeschylus","Odyssey","Iliad","Hesiod"
"2276",2622,"1","1.45e-12","3.25e-16","2.57e-18","1.49e-20","1.36e-28","4.32e-36","2.77e-38","2.65e-45","3.62e-49","7.43e-58","7.67e-78"
"2277",2623,"Lysias","Sophocles","Athenaeus","Aeschylus","Odyssey","Polybius","Iliad","Diodorus","Hesiod","Hdt","Plutarch","Thucydides"
"2278",2624,"1","4.31e-13","1.54e-25","6.98e-27","4.23e-48","6.79e-59","1.06e-83","9.44e-97","9.39e-108","1.14e-162","1.86e-208","0"
"2279",2625,"Athenaeus","Hdt","Aeschylus","Plutarch","Sophocles","Hesiod","Iliad","Polybius","Odyssey","Diodorus","Thucydides","Lysias"
"2280",2626,"1","1.34e-34","1.22e-37","3.16e-42","1.11e-43","1.82e-52","9.37e-69","3.83e-69","3.91e-78","3.79e-82","5.7e-90","4.09e-116"
"2281",2627,"Aeschylus","Sophocles","Athenaeus","Odyssey","Hesiod","Iliad","Hdt","Lysias","Diodorus","Plutarch","Polybius","Thucydides"
"2282",2628,"0.999982964","1.7e-05","9.02e-42","4.3e-91","3.5e-96","1.28e-119","1.53e-219","6.58e-303","0","0","0","0"
"2283",2629,"Athenaeus","Hdt","Polybius","Sophocles","Aeschylus","Lysias","Hesiod","Plutarch","Iliad","Odyssey","Diodorus","Thucydides"
"2284",2630,"1","5.89e-51","1.14e-68","8.49e-80","4.78e-86","1.1e-89","5.6e-99","7.42e-102","8.21e-110","4.14e-123","1.25e-136","1.94e-163"
"2285",2631,"Iliad","Odyssey","Hesiod","Hdt","Sophocles","Aeschylus","Thucydides","Polybius","Athenaeus","Diodorus","Lysias","Plutarch"
"2286",2632,"0.999999037","9.63e-07","3.08e-63","1.06e-105","3.65e-108","2.07e-110","4.6e-277","5.18e-280","9.75e-289","0","0","0"
"2287",2633,"Polybius","Diodorus","Hdt","Plutarch","Athenaeus","Hesiod","Aeschylus","Iliad","Thucydides","Odyssey","Sophocles","Lysias"
"2288",2634,"1","4.29e-11","3.21e-32","4.55e-48","3.08e-61","9.72e-94","4.63e-95","1.2e-106","2.87e-116","7.08e-123","4.99e-131","0"
"2289",2635,"Aeschylus","Sophocles","Athenaeus","Odyssey","Iliad","Hesiod","Hdt","Diodorus","Lysias","Plutarch","Polybius","Thucydides"
"2290",2636,"0.999964302","3.57e-05","3.88e-71","4.8e-76","1.56e-119","1.47e-127","1.17e-262","0","0","0","0","0"
"2291",2637,"Iliad","Odyssey","Hesiod","Sophocles","Aeschylus","Hdt","Athenaeus","Thucydides","Polybius","Diodorus","Lysias","Plutarch"
"2292",2638,"0.999537763","0.000462237","8.5e-12","3.96e-23","2.62e-31","1.29e-64","1.53e-67","2.15e-148","3.16e-186","0","0","0"
"2293",2639,"Hdt","Polybius","Athenaeus","Plutarch","Aeschylus","Thucydides","Hesiod","Iliad","Odyssey","Sophocles","Diodorus","Lysias"
"2294",2640,"0.975835112","0.024164887","4.11e-10","4.42e-18","5.44e-27","6.19e-40","2.58e-43","7.72e-45","1.94e-47","4.15e-50","4.68e-101","2.32e-156"
"2295",2641,"Iliad","Odyssey","Hesiod","Aeschylus","Hdt","Sophocles","Athenaeus","Plutarch","Polybius","Thucydides","Diodorus","Lysias"
"2296",2642,"1","1.48e-11","9.94e-35","3.37e-71","1.26e-101","1.47e-106","1.26e-134","2.38e-166","5.52e-265","1.31e-267","1.05e-270","0"
"2297",2643,"Hdt","Polybius","Diodorus","Thucydides","Hesiod","Plutarch","Iliad","Athenaeus","Odyssey","Aeschylus","Sophocles","Lysias"
"2298",2644,"0.980123735","0.018353763","0.001522502","9.22e-21","1.13e-30","2.35e-35","7.02e-42","1.98e-62","7.43e-68","4.18e-85","3.31e-89","0"
"2299",2645,"Polybius","Diodorus","Plutarch","Hdt","Athenaeus","Thucydides","Sophocles","Iliad","Aeschylus","Odyssey","Hesiod","Lysias"
"2300",2646,"0.999999896","1.04e-07","3e-30","3.82e-35","1.93e-55","2.29e-61","1.4e-66","3.52e-71","1.23e-98","2.41e-101","6.58e-106","0"
"2301",2647,"Polybius","Plutarch","Athenaeus","Hdt","Diodorus","Hesiod","Thucydides","Sophocles","Aeschylus","Iliad","Odyssey","Lysias"
"2302",2648,"1","1.14e-18","3.23e-19","1.45e-21","1.08e-46","2.91e-65","8.46e-66","9.59e-67","4.45e-73","2.25e-94","2.09e-125","0"
"2303",2649,"Sophocles","Aeschylus","Hdt","Athenaeus","Odyssey","Polybius","Iliad","Hesiod","Plutarch","Diodorus","Thucydides","Lysias"
"2304",2650,"1","6.96e-13","6.56e-14","7.42e-20","5.09e-27","2.7e-32","5.27e-52","3.16e-58","1.14e-66","2.21e-97","1.39e-108","0"
"2305",2651,"Thucydides","Hdt","Odyssey","Iliad","Athenaeus","Plutarch","Polybius","Diodorus","Hesiod","Aeschylus","Sophocles","Lysias"
"2306",2652,"1","6.89e-16","5.93e-34","2.23e-39","3.81e-42","5.4e-49","1.86e-59","3.35e-83","3.19e-95","1.24e-96","6.1e-128","0"
"2307",2653,"Hesiod","Iliad","Odyssey","Aeschylus","Sophocles","Athenaeus","Hdt","Thucydides","Polybius","Plutarch","Diodorus","Lysias"
"2308",2654,"0.999997469","2.53e-06","2.07e-17","1.33e-30","1.38e-44","5.92e-57","1.45e-82","2.64e-139","2.53e-166","3.1e-205","0","0"
"2309",2655,"Plutarch","Athenaeus","Hdt","Polybius","Aeschylus","Sophocles","Thucydides","Diodorus","Odyssey","Iliad","Hesiod","Lysias"
"2310",2656,"0.999999995","2.46e-09","2.44e-09","1.83e-28","7.04e-29","1.66e-38","8.39e-74","4.09e-74","1.18e-84","2.83e-85","8.09e-95","4.07e-222"
"2311",2657,"Hdt","Athenaeus","Polybius","Plutarch","Sophocles","Hesiod","Aeschylus","Iliad","Odyssey","Diodorus","Thucydides","Lysias"
"2312",2658,"1","5.54e-12","1.02e-19","5.75e-27","1.6e-36","4.7e-40","2.76e-41","4.49e-44","4.25e-59","4.48e-97","1.12e-109","0"
"2313",2659,"Plutarch","Hdt","Polybius","Athenaeus","Thucydides","Sophocles","Odyssey","Aeschylus","Iliad","Hesiod","Diodorus","Lysias"
"2314",2660,"1","8.44e-13","8.62e-14","7.25e-19","5.24e-20","4.6e-32","4.74e-44","1.22e-47","3.75e-56","3.01e-75","2.31e-120","0"
"2315",2661,"Athenaeus","Sophocles","Polybius","Hdt","Odyssey","Iliad","Aeschylus","Plutarch","Thucydides","Hesiod","Diodorus","Lysias"
"2316",2662,"1","1.34e-10","2.31e-11","1.06e-18","8.44e-26","5.43e-27","5.55e-31","1.92e-35","1.03e-48","1.12e-50","8.12e-119","0"
"2317",2663,"Diodorus","Polybius","Hdt","Thucydides","Plutarch","Iliad","Hesiod","Odyssey","Athenaeus","Sophocles","Aeschylus","Lysias"
"2318",2664,"1","6.59e-32","1.89e-37","1.1e-50","6.24e-81","7.26e-82","6.65e-88","9.98e-113","6.53e-115","8.23e-138","7.16e-198","0"
"2319",2665,"Thucydides","Hdt","Odyssey","Plutarch","Iliad","Athenaeus","Polybius","Aeschylus","Hesiod","Sophocles","Lysias","Diodorus"
"2320",2666,"1","4.12e-12","5.17e-27","6.79e-41","9.63e-45","2.95e-50","3.24e-65","5e-79","1.03e-94","4.61e-111","4.82e-159","1.4e-180"
"2321",2667,"Diodorus","Thucydides","Hdt","Iliad","Odyssey","Polybius","Plutarch","Hesiod","Athenaeus","Aeschylus","Lysias","Sophocles"
"2322",2668,"1","2.24e-13","1.08e-37","3.32e-61","2.38e-65","6.91e-97","1.64e-114","2.18e-161","6.37e-183","2.13e-225","0","0"
"2323",2669,"Plutarch","Polybius","Thucydides","Hdt","Diodorus","Hesiod","Iliad","Odyssey","Sophocles","Athenaeus","Aeschylus","Lysias"
"2324",2670,"0.999994631","5.35e-06","2.08e-08","3.34e-16","1.33e-28","1.23e-41","6.1e-59","5.72e-69","4.79e-70","2.96e-88","8.44e-146","0"
"2325",2671,"Plutarch","Athenaeus","Polybius","Hdt","Sophocles","Thucydides","Aeschylus","Iliad","Odyssey","Hesiod","Diodorus","Lysias"
"2326",2672,"1","8.11e-17","3.24e-17","3.28e-26","3.7e-37","6.64e-48","7.89e-55","4.39e-65","8.99e-70","1.53e-94","3.52e-110","0"
"2327",2673,"Thucydides","Hdt","Plutarch","Odyssey","Polybius","Athenaeus","Iliad","Diodorus","Aeschylus","Hesiod","Sophocles","Lysias"
"2328",2674,"0.977884597","0.022115403","1.91e-18","6.09e-30","3.89e-30","1.6e-36","2.86e-38","5.49e-66","2.7e-73","2.13e-85","3.05e-94","0"
"2329",2675,"Sophocles","Aeschylus","Odyssey","Athenaeus","Hesiod","Iliad","Lysias","Hdt","Polybius","Diodorus","Plutarch","Thucydides"
"2330",2676,"1","3.04e-15","5.37e-61","2.14e-70","9.02e-90","2.81e-110","9.13e-228","7.18e-233","4.37e-261","0","0","0"
"2331",2677,"Hesiod","Aeschylus","Odyssey","Iliad","Diodorus","Sophocles","Athenaeus","Hdt","Lysias","Plutarch","Polybius","Thucydides"
"2332",2678,"1","4.02e-30","3.84e-70","7.26e-84","2.1e-103","1.32e-199","3.59e-274","0","0","0","0","0"
"2333",2679,"Sophocles","Athenaeus","Hdt","Odyssey","Aeschylus","Iliad","Hesiod","Thucydides","Plutarch","Polybius","Lysias","Diodorus"
"2334",2680,"0.710633176","0.289169654","0.000197169","4.96e-10","4.95e-14","9.15e-21","3.08e-21","4.95e-25","2.72e-40","5e-45","7.07e-229","4.47e-254"
"2335",2681,"Aeschylus","Sophocles","Odyssey","Athenaeus","Hesiod","Iliad","Diodorus","Hdt","Lysias","Plutarch","Polybius","Thucydides"
"2336",2682,"1","1.97e-12","2.67e-94","2.47e-96","6.08e-122","5.15e-157","0","0","0","0","0","0"
"2337",2683,"Sophocles","Aeschylus","Hesiod","Iliad","Odyssey","Athenaeus","Hdt","Polybius","Plutarch","Diodorus","Lysias","Thucydides"
"2338",2684,"0.999999999","9.99e-10","1.28e-20","6.89e-21","1.57e-24","9.31e-70","6.46e-124","3.74e-196","1.19e-297","0","0","0"
"2339",2685,"Hdt","Plutarch","Athenaeus","Sophocles","Odyssey","Polybius","Aeschylus","Iliad","Thucydides","Hesiod","Diodorus","Lysias"
"2340",2686,"1","4.49e-15","3e-20","2.05e-35","2.08e-39","2.62e-45","2.27e-49","1.08e-52","2.46e-88","2.11e-93","8.09e-148","0"
"2341",2687,"Odyssey","Iliad","Hesiod","Aeschylus","Sophocles","Hdt","Athenaeus","Thucydides","Polybius","Diodorus","Lysias","Plutarch"
"2342",2688,"1","2.23e-12","6.13e-38","1.44e-53","2.29e-57","5.18e-71","3.48e-132","1.56e-169","6.03e-231","0","0","0"
"2343",2689,"Polybius","Diodorus","Plutarch","Hdt","Athenaeus","Thucydides","Sophocles","Iliad","Aeschylus","Odyssey","Hesiod","Lysias"
"2344",2690,"0.999999997","2.54e-09","1.35e-14","6.84e-25","9.88e-46","5.66e-48","1.63e-58","9.65e-67","5.21e-91","1.57e-108","1.22e-127","2.24e-141"
"2345",2691,"Odyssey","Iliad","Hdt","Aeschylus","Athenaeus","Thucydides","Lysias","Polybius","Plutarch","Sophocles","Hesiod","Diodorus"
"2346",2692,"1","1.07e-12","1.13e-26","7.63e-38","5.41e-65","8.38e-126","4.51e-151","1.35e-151","8.58e-206","9.32e-280","2.88e-288","0"
"2347",2693,"Iliad","Sophocles","Odyssey","Hdt","Aeschylus","Athenaeus","Hesiod","Polybius","Plutarch","Thucydides","Lysias","Diodorus"
"2348",2694,"1","4.48e-10","6.81e-19","1.99e-22","2.59e-23","2.21e-35","8.38e-41","1.95e-100","9.09e-153","1.34e-174","4.46e-202","0"
"2349",2695,"Thucydides","Hdt","Plutarch","Polybius","Athenaeus","Iliad","Odyssey","Lysias","Hesiod","Sophocles","Aeschylus","Diodorus"
"2350",2696,"0.999998993","1.01e-06","6.91e-19","8.92e-24","1.9e-25","1.68e-33","3.9e-37","2.46e-44","2.33e-66","1.28e-77","6.87e-88","1.17e-120"
"2351",2697,"Sophocles","Hesiod","Odyssey","Iliad","Hdt","Aeschylus","Athenaeus","Lysias","Plutarch","Thucydides","Polybius","Diodorus"
"2352",2698,"1","1.78e-16","4e-18","1.09e-19","7.16e-28","1.47e-28","3.96e-49","9.3e-85","3.06e-100","1.39e-150","4.41e-198","0"
"2353",2699,"Plutarch","Athenaeus","Polybius","Hdt","Sophocles","Aeschylus","Thucydides","Lysias","Hesiod","Odyssey","Iliad","Diodorus"
"2354",2700,"0.99851018","0.00148982","2.7e-11","5.5e-20","5.37e-20","1.14e-25","9.63e-30","6.77e-34","3.13e-39","1.82e-45","2.11e-49","2.64e-111"
"2355",2701,"Polybius","Diodorus","Plutarch","Hdt","Thucydides","Athenaeus","Sophocles","Hesiod","Iliad","Odyssey","Lysias","Aeschylus"
"2356",2702,"0.999646226","0.000353774","1.15e-31","1.23e-32","1.9e-52","9.86e-72","1.15e-76","1.49e-86","5.22e-92","2.67e-114","2.06e-119","2e-134"
"2357",2703,"Diodorus","Plutarch","Hdt","Thucydides","Polybius","Iliad","Hesiod","Odyssey","Athenaeus","Sophocles","Aeschylus","Lysias"
"2358",2704,"1","8.66e-28","1.25e-40","9.94e-51","5.28e-67","3.91e-113","5.26e-140","5.15e-151","1.5e-198","9.86e-209","9.17e-258","0"
"2359",2705,"Diodorus","Hdt","Polybius","Plutarch","Thucydides","Athenaeus","Iliad","Hesiod","Aeschylus","Sophocles","Odyssey","Lysias"
"2360",2706,"1","8.68e-24","1.59e-24","1.5e-28","1.14e-37","2.23e-66","1.54e-87","5.56e-102","8.25e-117","1.39e-119","2.96e-140","1.66e-182"
"2361",2707,"Odyssey","Iliad","Aeschylus","Sophocles","Hesiod","Hdt","Athenaeus","Thucydides","Polybius","Lysias","Diodorus","Plutarch"
"2362",2708,"1","8.2e-14","2.28e-20","1.45e-28","9.67e-45","7.5e-57","2.69e-76","1.5e-204","8.53e-224","3.53e-250","0","0"
"2363",2709,"Sophocles","Lysias","Athenaeus","Hdt","Odyssey","Aeschylus","Iliad","Plutarch","Hesiod","Thucydides","Polybius","Diodorus"
"2364",2710,"0.869652619","0.074722432","0.055601938","2.3e-05","3.39e-11","6.01e-12","1.76e-21","1e-34","6.31e-44","7.75e-55","2.24e-68","3.38e-174"
"2365",2711,"Odyssey","Iliad","Hesiod","Sophocles","Hdt","Aeschylus","Athenaeus","Thucydides","Diodorus","Lysias","Plutarch","Polybius"
"2366",2712,"1","3.13e-10","2.62e-45","8.2e-81","3.59e-82","4.06e-83","7.26e-204","1.07e-211","0","0","0","0"
"2367",2713,"Aeschylus","Sophocles","Athenaeus","Odyssey","Iliad","Hesiod","Hdt","Plutarch","Polybius","Diodorus","Lysias","Thucydides"
"2368",2714,"0.99945252","0.00054748","3.53e-21","3.01e-48","4.12e-59","2.72e-72","1.09e-85","3.6e-153","2.68e-154","0","0","0"
"2369",2715,"Iliad","Odyssey","Hdt","Athenaeus","Sophocles","Hesiod","Polybius","Thucydides","Plutarch","Aeschylus","Diodorus","Lysias"
"2370",2716,"0.804379735","0.195620265","6.92e-67","3.2e-105","5.68e-165","1.89e-170","1.07e-192","9.96e-231","8.85e-271","4.09e-278","0","0"
"2371",2717,"Sophocles","Aeschylus","Odyssey","Athenaeus","Lysias","Iliad","Hesiod","Hdt","Diodorus","Plutarch","Polybius","Thucydides"
"2372",2718,"1","8.92e-28","1.1e-69","1.12e-84","2.4e-110","1.18e-147","1.11e-157","5.13e-270","0","0","0","0"
"2373",2719,"Sophocles","Aeschylus","Odyssey","Athenaeus","Iliad","Lysias","Hesiod","Hdt","Plutarch","Diodorus","Polybius","Thucydides"
"2374",2720,"1","1.27e-23","6.01e-41","2.21e-56","2.95e-63","3.57e-105","4.09e-110","1.46e-110","7.96e-238","0","0","0"
"2375",2721,"Diodorus","Polybius","Hdt","Plutarch","Thucydides","Hesiod","Iliad","Athenaeus","Odyssey","Sophocles","Aeschylus","Lysias"
"2376",2722,"1","2.12e-23","3.63e-35","5.23e-45","3.78e-45","9.13e-81","7.84e-91","1.02e-95","3.03e-131","1.47e-132","1.94e-151","3.56e-229"
"2377",2723,"Iliad","Odyssey","Sophocles","Aeschylus","Hesiod","Hdt","Athenaeus","Lysias","Thucydides","Polybius","Plutarch","Diodorus"
"2378",2724,"0.850913636","0.149086364","5.5e-26","3.8e-28","1.42e-32","2.61e-55","5e-80","4.94e-174","1.21e-197","2.05e-224","1.22e-236","0"
"2379",2725,"Aeschylus","Odyssey","Iliad","Sophocles","Hesiod","Hdt","Athenaeus","Lysias","Polybius","Diodorus","Plutarch","Thucydides"
"2380",2726,"1","1.44e-20","1.78e-31","2.1e-43","6.4e-54","2.59e-102","1.35e-116","6.31e-253","4.18e-296","0","0","0"
"2381",2727,"Hdt","Athenaeus","Plutarch","Sophocles","Odyssey","Polybius","Iliad","Aeschylus","Thucydides","Diodorus","Hesiod","Lysias"
"2382",2728,"1","8.59e-13","8.53e-19","1.34e-34","8.92e-41","1.71e-51","1.5e-54","1.02e-55","8.86e-69","7.24e-101","1.44e-169","3.97e-182"
"2383",2729,"Plutarch","Hdt","Polybius","Athenaeus","Thucydides","Diodorus","Sophocles","Odyssey","Iliad","Lysias","Hesiod","Aeschylus"
"2384",2730,"1","5.29e-21","2.81e-26","1.05e-37","8.14e-39","6.63e-61","7.64e-66","4.54e-72","1.44e-72","9.19e-82","4.74e-117","1.09e-117"
"2385",2731,"Iliad","Odyssey","Hesiod","Aeschylus","Sophocles","Hdt","Athenaeus","Polybius","Diodorus","Lysias","Plutarch","Thucydides"
"2386",2732,"1","2.06e-11","1.25e-56","2.04e-83","2.65e-101","1.05e-132","1.41e-188","7.39e-274","0","0","0","0"
"2387",2733,"Diodorus","Hdt","Thucydides","Polybius","Plutarch","Hesiod","Iliad","Athenaeus","Odyssey","Sophocles","Aeschylus","Lysias"
"2388",2734,"0.999768133","0.000201036","3.08e-05","2.42e-08","1.49e-34","1.21e-37","2.71e-44","2.23e-62","1.37e-76","3.56e-86","6.91e-87","2.05e-198"
"2389",2735,"Hdt","Thucydides","Polybius","Aeschylus","Diodorus","Sophocles","Athenaeus","Iliad","Plutarch","Hesiod","Odyssey","Lysias"
"2390",2736,"1","5.29e-32","3.58e-47","8.7e-120","1.4e-163","1.44e-190","1.13e-199","3.2e-200","6.3e-251","1.7e-260","1.02e-285","0"
"2391",2737,"Hesiod","Iliad","Odyssey","Aeschylus","Sophocles","Athenaeus","Hdt","Polybius","Thucydides","Plutarch","Diodorus","Lysias"
"2392",2738,"1","8.96e-16","4.44e-23","1.1e-28","2.63e-45","1.12e-77","1.66e-86","2.99e-169","1.69e-215","1.94e-252","0","0"
"2393",2739,"Sophocles","Aeschylus","Athenaeus","Odyssey","Iliad","Hesiod","Lysias","Polybius","Hdt","Diodorus","Plutarch","Thucydides"
"2394",2740,"0.996029377","0.003970623","4.43e-49","9.82e-50","9.32e-85","1.32e-107","9.38e-167","8.41e-235","8.01e-237","0","0","0"
"2395",2741,"Hdt","Odyssey","Athenaeus","Thucydides","Iliad","Plutarch","Sophocles","Polybius","Hesiod","Lysias","Aeschylus","Diodorus"
"2396",2742,"0.999805133","0.000194355","5.12e-07","1.48e-10","1.86e-14","3.54e-26","6.24e-29","7.65e-46","6.29e-52","4.4e-52","4.64e-61","1.99e-272"
"2397",2743,"Odyssey","Iliad","Sophocles","Aeschylus","Hesiod","Athenaeus","Hdt","Lysias","Diodorus","Plutarch","Polybius","Thucydides"
"2398",2744,"0.99999972","2.8e-07","9.62e-25","1.48e-27","1.48e-95","4.71e-105","3.97e-138","1.62e-249","0","0","0","0"
"2399",2745,"Athenaeus","Sophocles","Aeschylus","Hesiod","Odyssey","Iliad","Hdt","Lysias","Plutarch","Thucydides","Polybius","Diodorus"
"2400",2746,"1","5.76e-27","7.5e-30","2.01e-47","1.52e-51","2.76e-53","5.6e-75","1.48e-93","3.2e-102","2.01e-170","3.03e-189","1.19e-278"
