"Aesch_Ag" "Aesch_Cho" "Aesch_Eumen" "Aesch_Pers" "Aesch_PromV" "Aesch_Septem" "Aesch_Supp" "Athenaeus_Book12" "Athenaeus_Book13" "DioSic_Book11" "Hdt_Book1" "Hesiod_Theog" "Hesiod_Works" "Plato_Euth" "Plut_Lyc" "Polybius_Book1" "Soph_Ajax" "Soph_Antig" "Soph_Elec" "Soph_OT" "Soph_Trach" "Thuc_Book1"
"auxp-adv-adv-pred-co-coord-root" 0 0 0 0 0 0 0.0168095478231636 0.00509061290979434 0 0 0.00401993889692877 0.0123365408339502 0 0 0 0.00353756898259516 0 0.0114272654553765 0 0 0 0
"auxy-coord-atr-co-coord-obj-pred-co-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"auxz-auxp-pred-root" 0.0101978380583316 0 0 0 0.028336639274582 0 0.0504286434694907 0.015271838729383 0 0 0 0 0.0288142918887768 0.0328030178776447 0.00933881210310048 0.00353756898259516 0.0422208148617268 0.0114272654553765 0.00953379731146916 0 0.0339904826648538 0
"coord-exd-apos-pred-root" 0.0203956761166633 0 0.0470219435736677 0 0 0.0160462130937099 0 0 0 0 0 0 0 0 0 0 0.0105552037154317 0 0 0 0.0113301608882846 0
"obj-adv-adv-pred-root" 0 0 0.0156739811912226 0.0318979266347687 0 0 0 0.0101812258195887 0.00790763877906057 0.0160076836881703 0 0.0493461633358006 0.0288142918887768 0 0.018677624206201 0.0106127069477855 0.0422208148617268 0 0 0.00894054537326777 0 0.00728862973760933
"obj-adv-auxc-obj-pred-co-coord-root" 0.0101978380583316 0 0 0 0 0 0.0168095478231636 0 0.00395381938953029 0.0320153673763406 0.00803987779385753 0 0 0 0 0.0106127069477855 0.0105552037154317 0 0 0.00894054537326777 0 0
"obj-adv-co-coord-adv-pred-co-coord-root" 0 0 0 0 0 0 0 0 0 0 0.00803987779385753 0 0 0 0 0 0 0 0 0 0 0
"obj-atr-obj-adv-auxc-pred-root" 0 0 0 0 0.014168319637291 0 0 0 0.00395381938953029 0 0 0 0.0144071459443884 0 0 0.00353756898259516 0 0 0.00953379731146916 0 0.0113301608882846 0.00728862973760933
"obj-co-coord-atr-sbj-pred-co-coord-root" 0 0 0 0 0 0 0 0 0 0 0.00803987779385753 0.0246730816679003 0 0 0 0.00707513796519032 0 0 0 0 0 0
"obj-co-coord-exd-pred-co-coord-root" 0 0.0610407446970853 0.0313479623824451 0 0 0 0.0504286434694907 0 0 0 0 0.0493461633358006 0.0288142918887768 0.0328030178776447 0 0 0 0 0 0 0 0
"obj-co-coord-pred-co-coord-coord-root" 0 0 0 0 0 0 0 0.0356342903685604 0.0158152775581211 0.0640307347526813 0.0241196333815726 0 0.0576285837775537 0.0328030178776447 0.0373552484124019 0.0176878449129758 0.0211104074308634 0 0 0 0.0226603217765692 0.0291545189504373
"obj-obj-adv-pred-co-coord-root" 0.0101978380583316 0.0152601861742713 0 0.0478468899521531 0 0.0160462130937099 0 0.00509061290979434 0.00790763877906057 0 0.052259205660074 0.0123365408339502 0 0 0.00933881210310048 0.0141502759303806 0 0.0114272654553765 0.00953379731146916 0 0.0226603217765692 0.0145772594752187
"sbj-atr-apos-pred-co-coord-root" 0 0 0.0156739811912226 0 0 0 0 0 0 0 0 0.0246730816679003 0 0 0 0 0 0 0 0 0 0
"adv-adv-co-coord-adv-pred-co-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"adv-atr-atr-obj-pred-co-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0.0123365408339502 0.0144071459443884 0 0 0 0 0 0 0 0.0113301608882846 0
"adv-atr-obj-adv-pred-root" 0.0101978380583316 0.0152601861742713 0.0156739811912226 0 0 0.0320924261874198 0 0.015271838729383 0.0158152775581211 0.0160076836881703 0.00401993889692877 0.0123365408339502 0 0 0 0.0176878449129758 0.0105552037154317 0.0342817963661296 0 0.00894054537326777 0.0339904826648538 0.0145772594752187
"adv-auxp-adv-co-coord-auxc-pred-root" 0.0305935141749949 0.0305203723485427 0 0 0 0.0160462130937099 0 0.0203624516391774 0.00395381938953029 0 0.0120598166907863 0 0.0144071459443884 0 0.0373552484124019 0.0176878449129758 0.0211104074308634 0.0114272654553765 0.00953379731146916 0 0.0113301608882846 0.0145772594752187
"adv-co-auxc-coord-pred-co-coord-root" 0.0203956761166633 0 0 0 0 0 0 0 0 0 0.00803987779385753 0.0246730816679003 0 0 0 0 0 0 0 0 0.0113301608882846 0
"adv-co-exd-pred-co-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"adv-coord-auxc-pred-root" 0 0 0 0 0 0 0 0.0254530645489717 0.00395381938953029 0 0.00803987779385753 0 0 0 0 0.00707513796519032 0 0 0.00953379731146916 0 0 0
"adv-exd-adv-adv-pred-co-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"atr-adv-auxp-atr-obj-pred-co-coord-root" 0 0 0 0 0.014168319637291 0 0.0168095478231636 0 0.0158152775581211 0.0320153673763406 0.0120598166907863 0 0 0 0 0.00707513796519032 0 0 0 0 0 0.0145772594752187
"atr-adv-auxp-pred-co-coord-coord-root" 0.0101978380583316 0 0.0156739811912226 0.0159489633173844 0 0 0 0.030543677458766 0.00790763877906057 0.128061469505363 0.0763788390416466 0.0493461633358006 0.0864428756663305 0.0656060357552895 0.0280164363093015 0.0566011037215226 0 0.0685635927322592 0.0190675946229383 0 0.0226603217765692 0.021865889212828
"atr-atr-adv-auxp-pred-root" 0 0.0152601861742713 0.0156739811912226 0 0 0 0.0168095478231636 0.193443290572185 0.055353471453424 0.0960461021290219 0.0482392667631452 0.0370096225018505 0 0 0.00933881210310048 0.0601386727041177 0.0105552037154317 0.0228545309107531 0.0190675946229383 0 0.0113301608882846 0.00728862973760933
"atr-atr-co-coord-sbj-pred-co-coord-root" 0.0101978380583316 0.0305203723485427 0 0.0318979266347687 0.028336639274582 0 0 0 0 0 0.00401993889692877 0.0493461633358006 0.0144071459443884 0 0 0.0141502759303806 0 0.0114272654553765 0 0.0178810907465355 0.0113301608882846 0.00728862973760933
"atr-atr-sbj-ap-apos-pred-co-coord-root" 0.0101978380583316 0 0 0.0478468899521531 0.014168319637291 0.0160462130937099 0 0 0 0 0 0.074019245003701 0 0 0 0 0 0 0 0 0.0339904826648538 0.00728862973760933
"atr-auxp-sbj-pred-root" 0.0509891902916582 0.0763009308713566 0 0.0159489633173844 0.014168319637291 0 0.0168095478231636 0.0712685807371208 0.0316305551162423 0.0800384184408516 0.0401993889692877 0 0 0 0.0466940605155024 0.0742889486344984 0.0527760185771585 0.0228545309107531 0.00953379731146916 0 0.0226603217765692 0.0874635568513119
"atr-co-coord-atr-obj-pred-co-coord-root" 0 0 0 0 0 0 0 0.0101812258195887 0.00790763877906057 0 0.00803987779385753 0.0493461633358006 0 0.0164015089388224 0 0 0 0 0 0 0 0
"atr-exd-apos-pred-co-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"atr-obj-auxp-pred-co-coord-coord-root" 0.0203956761166633 0 0 0 0 0 0 0.0101812258195887 0 0.048023051064511 0.0401993889692877 0.0123365408339502 0.0288142918887768 0 0.00933881210310048 0.0389132588085468 0.0105552037154317 0.0685635927322592 0 0 0 0.00728862973760933
"atv-adv-auxp-pred-co-coord-root" 0 0 0 0 0 0 0 0.0101812258195887 0.00395381938953029 0 0 0 0 0 0 0 0 0 0 0 0 0
"auxp-adv-obj-pred-co-coord-root" 0.0101978380583316 0 0 0 0 0 0 0 0 0 0.00401993889692877 0 0 0 0.018677624206201 0 0.0316656111462951 0 0 0 0 0
"auxx-atr-obj-adv-pred-root" 0 0 0.0156739811912226 0 0.014168319637291 0.0160462130937099 0.0168095478231636 0.00509061290979434 0.00790763877906057 0.0160076836881703 0.00401993889692877 0 0 0 0.0373552484124019 0.021225413895571 0 0.0342817963661296 0.0190675946229383 0.0268216361198033 0.0113301608882846 0.021865889212828
"auxz-auxz-pred-root" 0.0203956761166633 0.0152601861742713 0.0156739811912226 0 0.0708415981864551 0.0481386392811297 0.0672381912926542 0.015271838729383 0.00395381938953029 0 0.00803987779385753 0 0 0 0.018677624206201 0.00707513796519032 0.0316656111462951 0.0571363272768826 0.0667365811802841 0.0357621814930711 0.0226603217765692 0.00728862973760933
"auxz-pnom-pred-co-coord-root" 0 0.0305203723485427 0.0470219435736677 0 0 0.0481386392811297 0 0 0.00395381938953029 0 0.00803987779385753 0 0.0144071459443884 0.0328030178776447 0.00933881210310048 0.0106127069477855 0.0316656111462951 0.0228545309107531 0 0.0178810907465355 0 0.043731778425656
"auxz-sbj-adv-auxc-pred-root" 0 0 0 0 0 0 0 0.0407249032783547 0.0158152775581211 0.0160076836881703 0.00803987779385753 0 0 0 0 0 0 0 0.00953379731146916 0.00894054537326777 0 0.00728862973760933
"obj-adv-auxc-obj-pred-root" 0.0101978380583316 0.0152601861742713 0.0156739811912226 0 0.0425049589118731 0 0 0.0356342903685604 0.0434920132848331 0.0320153673763406 0.0401993889692877 0 0 0 0.0373552484124019 0.0106127069477855 0.0211104074308634 0.0114272654553765 0 0 0.0113301608882846 0.0145772594752187
"obj-adv-co-coord-coord-root" 0 0 0 0 0 0.0160462130937099 0 0.0203624516391774 0.0316305551162423 0.0800384184408516 0.0321595111754301 0 0.0288142918887768 0 0.102726933134105 0.0813640865996887 0 0 0 0.00894054537326777 0 0.043731778425656
"obj-adv-obj-pred-root" 0.0203956761166633 0.0610407446970853 0 0 0.0708415981864551 0 0.0672381912926542 0.127265322744858 0.0672149296220149 0.0160076836881703 0.068338961247789 0 0.0288142918887768 0 0.0840493089279044 0.0283005518607613 0.0422208148617268 0.0342817963661296 0.0286013919344075 0 0.0113301608882846 0
"obj-auxp-adv-co-coord-pred-co-coord-root" 0 0 0 0.0159489633173844 0 0 0 0.00509061290979434 0 0.0160076836881703 0 0 0.0432214378331652 0 0 0.0141502759303806 0 0 0.00953379731146916 0 0 0.0364431486880466
"obj-auxp-obj-co-coord-pred-root" 0 0.0152601861742713 0.0156739811912226 0 0.014168319637291 0.0160462130937099 0 0.0458155161881491 0.00790763877906057 0.0960461021290219 0.0482392667631452 0 0 0 0.0373552484124019 0.0247629828781661 0.0105552037154317 0 0 0.00894054537326777 0 0.00728862973760933
"obj-pred-coord-root" 0.0305935141749949 0 0 0.0478468899521531 0.014168319637291 0.0320924261874198 0 0.015271838729383 0 0 0 0 0 0 0.018677624206201 0.00707513796519032 0.0105552037154317 0 0.0190675946229383 0 0 0
"pnom-pred-co-coord-coord-root" 0 0 0 0.0637958532695375 0 0.0160462130937099 0.0336190956463271 0.0203624516391774 0.0197690969476514 0.0320153673763406 0.0361794500723589 0.0123365408339502 0.0288142918887768 0.131212071510579 0 0.0106127069477855 0.0105552037154317 0.0228545309107531 0.0286013919344075 0.0178810907465355 0 0.043731778425656
"sbj-adv-exd-pred-co-coord-root" 0 0 0 0 0 0.0160462130937099 0 0 0 0 0 0 0.0288142918887768 0 0 0 0 0 0 0 0.0113301608882846 0
"sbj-atr-obj-adv-pred-co-coord-root" 0 0 0 0.0159489633173844 0 0 0 0 0.00395381938953029 0 0.0160797555877151 0 0.0144071459443884 0 0 0 0 0.0114272654553765 0 0 0 0.00728862973760933
"sbj-coord-obj-pred-root" 0 0 0 0 0 0 0 0.0101812258195887 0.0118614581685909 0 0.00803987779385753 0 0.0144071459443884 0 0.00933881210310048 0 0 0 0 0.00894054537326777 0.0113301608882846 0
"sbj-coord-pred-co-coord-root" 0.0203956761166633 0 0 0 0 0 0 0.00509061290979434 0 0.0160076836881703 0.00803987779385753 0 0 0 0.018677624206201 0.00353756898259516 0.0105552037154317 0 0 0 0 0
"adv-obj-co-coord-auxc-pred-root" 0 0 0 0 0 0 0 0.0458155161881491 0 0.0640307347526813 0 0 0 0 0 0 0.0105552037154317 0 0 0.00894054537326777 0 0.0145772594752187
"apos-obj-pred-co-coord-root" 0 0 0 0 0 0 0 0.00509061290979434 0 0 0 0 0.0144071459443884 0 0 0 0 0 0.00953379731146916 0 0.0113301608882846 0
"atr-atr-obj-obj-pred-co-coord-root" 0.0305935141749949 0.0152601861742713 0 0.0159489633173844 0 0 0 0 0.00395381938953029 0 0.00401993889692877 0 0 0 0 0.00353756898259516 0 0 0 0 0.0113301608882846 0
"atr-atr-obj-obj-pred-root" 0.0407913522333265 0 0.0470219435736677 0.0318979266347687 0.014168319637291 0.0320924261874198 0 0.00509061290979434 0.0316305551162423 0.0640307347526813 0.0281395722785014 0.0123365408339502 0 0.0328030178776447 0.0653716847217034 0.0247629828781661 0.0316656111462951 0.0114272654553765 0 0.0268216361198033 0 0.00728862973760933
"atr-atr-sbj-adv-auxc-pred-root" 0.0101978380583316 0 0 0 0 0 0 0.0356342903685604 0.0118614581685909 0.0160076836881703 0.0120598166907863 0.0123365408339502 0 0 0.0466940605155024 0.00353756898259516 0 0 0 0.0178810907465355 0 0.0291545189504373
"atr-co-coord-obj-adv-auxc-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"atr-co-coord-obj-adv-pred-root" 0.0203956761166633 0 0.0313479623824451 0.0318979266347687 0.028336639274582 0 0.0336190956463271 0.030543677458766 0.0474458326743634 0.0320153673763406 0 0 0 0 0.0560328726186029 0.0566011037215226 0 0 0 0 0.0453206435531385 0.0145772594752187
"atr-obj-co-auxp-coord-pred-co-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0.0246730816679003 0 0 0 0 0 0 0 0.00894054537326777 0 0
"atr-obj-co-coord-adv-auxc-pred-co-coord-root" 0.0713848664083214 0 0 0 0.0425049589118731 0 0 0 0 0 0 0.0123365408339502 0 0 0 0 0.0105552037154317 0 0.00953379731146916 0 0 0
"atr-root" 0 0 0 0 0 0 0 0 0.00790763877906057 0 0.0200996944846438 0 0 0 0 0.00353756898259516 0 0 0 0 0 0
"atvv-adv-auxc-pred-co-coord-root" 0 0.0152601861742713 0 0 0 0.0160462130937099 0 0 0.00395381938953029 0 0 0 0.0144071459443884 0 0 0.00353756898259516 0 0 0 0.00894054537326777 0 0
"atvv-obj-pred-co-coord-root" 0.0203956761166633 0 0 0 0 0 0 0 0 0 0.00401993889692877 0 0 0 0 0 0 0 0 0 0 0
"auxp-coord-coord-root" 0 0 0 0 0 0.0320924261874198 0 0.0101812258195887 0 0.0320153673763406 0.00803987779385753 0 0 0.0328030178776447 0.018677624206201 0.0247629828781661 0 0.0114272654553765 0 0 0 0
"auxx-atr-obj-adv-auxc-pred-root" 0 0 0 0 0.014168319637291 0 0 0 0.00790763877906057 0 0 0 0.0144071459443884 0 0 0 0 0 0.00953379731146916 0 0 0.00728862973760933
"auxx-atr-obj-auxp-pred-root" 0 0 0 0.0159489633173844 0.028336639274582 0 0 0 0.00395381938953029 0 0.00401993889692877 0 0 0 0 0.00353756898259516 0 0.0228545309107531 0 0.0178810907465355 0 0.021865889212828
"auxz-atr-co-coord-sbj-pred-co-coord-root" 0 0 0 0 0.0708415981864551 0 0 0 0 0 0 0 0 0 0 0 0 0.0228545309107531 0 0 0 0.00728862973760933
"auxz-auxc-coord-root" 0 0 0 0.0159489633173844 0 0 0 0 0.00395381938953029 0 0 0 0 0 0 0 0.0105552037154317 0 0.00953379731146916 0 0.0113301608882846 0
"auxz-obj-obj-pred-co-coord-root" 0.0101978380583316 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00933881210310048 0 0.0211104074308634 0 0 0.00894054537326777 0 0.00728862973760933
"auxz-obj-obj-pred-root" 0 0 0.0313479623824451 0 0.028336639274582 0 0 0.0254530645489717 0.0237229163371817 0 0.00401993889692877 0 0.0144071459443884 0.0656060357552895 0.018677624206201 0 0.0105552037154317 0.0228545309107531 0.0381351892458766 0.0447027268663388 0 0.021865889212828
"coord-coord-pred-root" 0 0 0.0156739811912226 0.0159489633173844 0.014168319637291 0.0481386392811297 0 0.111993484015475 0.0513996520638937 0.128061469505363 0.0602990834539315 0.0123365408339502 0.0144071459443884 0.0328030178776447 0.298841987299216 0.127352483373426 0.0105552037154317 0.0342817963661296 0.0190675946229383 0.0357621814930711 0.0226603217765692 0.138483965014577
"obj-ap-apos-coord-root" 0 0 0.0156739811912226 0 0 0 0 0 0.00395381938953029 0 0 0 0 0 0 0 0 0 0 0 0 0
"obj-ap-co-exd-apos-coord-pred-co-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0.0370096225018505 0 0 0 0 0 0 0 0 0 0
"obj-atr-obj-adv-pred-root" 0.0101978380583316 0.0152601861742713 0.0470219435736677 0.0159489633173844 0 0 0.0336190956463271 0.0254530645489717 0.027676735726712 0.0160076836881703 0.00803987779385753 0 0 0 0.0466940605155024 0.0141502759303806 0 0.0228545309107531 0.0286013919344075 0.0268216361198033 0.0566508044414231 0.0145772594752187
"obj-atv-co-coord-obj-pred-co-coord-root" 0.0101978380583316 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"obj-auxp-adv-co-coord-auxc-pred-co-coord-root" 0.0101978380583316 0 0 0 0 0 0 0 0 0.0160076836881703 0 0 0.0144071459443884 0.0164015089388224 0.00933881210310048 0 0 0 0 0 0 0
"obj-exd-adv-pred-co-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0.0123365408339502 0 0 0 0 0.0105552037154317 0 0 0 0 0
"sbj-adv-co-coord-adv-pred-co-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"sbj-exd-adv-auxc-pred-root" 0.0305935141749949 0.0152601861742713 0.0156739811912226 0.0159489633173844 0.0566732785491641 0.0641848523748395 0.0336190956463271 0 0 0 0.00401993889692877 0 0 0.0328030178776447 0 0 0.0211104074308634 0.0685635927322592 0.0667365811802841 0.0357621814930711 0.0566508044414231 0
"adv-atr-obj-adv-auxc-pred-co-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"adv-atr-obj-adv-pred-co-coord-root" 0.0203956761166633 0 0 0 0 0 0.0168095478231636 0 0 0 0.0200996944846438 0 0 0 0 0 0 0 0.00953379731146916 0 0 0.0145772594752187
"adv-atr-obj-auxp-pred-root" 0 0.0152601861742713 0 0 0.014168319637291 0 0 0 0.00395381938953029 0 0 0 0 0 0 0.00707513796519032 0 0.0342817963661296 0 0.0178810907465355 0 0
"adv-auxc-adv-auxc-pred-co-coord-root" 0.0101978380583316 0 0 0 0 0 0 0 0 0 0.00401993889692877 0 0 0 0 0 0 0 0 0 0.0113301608882846 0
"adv-auxp-coord-root" 0.0101978380583316 0 0 0.0159489633173844 0.014168319637291 0.0320924261874198 0.0336190956463271 0.030543677458766 0.0237229163371817 0.048023051064511 0.0361794500723589 0 0.0144071459443884 0 0.00933881210310048 0.0601386727041177 0 0.0114272654553765 0.0190675946229383 0.0268216361198033 0 0.0510204081632653
"adv-exd-pred-co-coord-coord-root" 0 0 0 0.0478468899521531 0 0 0.0336190956463271 0 0 0 0 0.0123365408339502 0.0432214378331652 0.0328030178776447 0 0 0.0105552037154317 0.0457090618215061 0 0.00894054537326777 0.0226603217765692 0
"atr-adv-co-auxp-coord-pred-co-coord-root" 0.0203956761166633 0 0.0156739811912226 0 0 0 0 0.015271838729383 0 0.048023051064511 0 0 0.0144071459443884 0.0164015089388224 0 0.021225413895571 0 0 0.00953379731146916 0 0 0.021865889212828
"atr-ap-apos-obj-pred-co-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"atr-atr-auxp-obj-pred-co-coord-root" 0 0 0 0.0159489633173844 0 0 0.0168095478231636 0.015271838729383 0.00790763877906057 0.0800384184408516 0.00401993889692877 0 0 0 0.00933881210310048 0.0424508277911419 0 0 0 0 0 0.0801749271137026
"atr-co-coord-obj-ap-exd-apos-pred-co-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0.0246730816679003 0 0 0 0 0 0 0 0 0 0
"atr-obj-ap-co-coord-apos-pred-root" 0.0101978380583316 0.045780558522814 0 0.0637958532695375 0 0.0320924261874198 0 0 0.00790763877906057 0 0 0.0370096225018505 0 0 0 0.00707513796519032 0 0 0.00953379731146916 0 0 0.10932944606414
"atr-sbj-obj-auxc-pred-root" 0 0.0152601861742713 0.0313479623824451 0.0478468899521531 0.014168319637291 0 0 0.0763591936469151 0.0513996520638937 0 0.0120598166907863 0 0 0.0164015089388224 0.0373552484124019 0 0 0.0114272654553765 0.00953379731146916 0.00894054537326777 0.0113301608882846 0.00728862973760933
"atv-co-coord-obj-pred-root" 0 0.0305203723485427 0.0626959247648903 0 0 0 0 0 0 0 0 0 0 0 0.018677624206201 0 0.0422208148617268 0.0342817963661296 0.0381351892458766 0 0.0793111262179923 0
"atv-obj-adv-pred-co-coord-root" 0.0101978380583316 0 0 0 0 0.0160462130937099 0 0 0 0 0 0 0 0 0 0.00353756898259516 0 0.0342817963661296 0.00953379731146916 0.00894054537326777 0 0
"auxp-apos-pred-co-coord-root" 0 0 0 0 0.028336639274582 0 0 0 0 0 0.00803987779385753 0.0246730816679003 0 0 0 0 0 0.0114272654553765 0 0 0 0
"auxx-auxc-adv-auxc-pred-co-coord-root" 0.0101978380583316 0 0 0 0 0 0 0 0 0 0.00401993889692877 0 0.0144071459443884 0 0 0 0 0 0 0 0.0113301608882846 0
"auxx-auxy-pred-root" 0.0101978380583316 0.0610407446970853 0 0 0.014168319637291 0.0320924261874198 0 0 0 0 0 0 0 0.0328030178776447 0 0 0.116107240869749 0.0114272654553765 0.0190675946229383 0 0.0113301608882846 0.00728862973760933
"auxx-obj-pred-co-coord-root" 0.0203956761166633 0.0152601861742713 0.0156739811912226 0.0159489633173844 0.014168319637291 0.0160462130937099 0 0 0.027676735726712 0 0.0160797555877151 0.0493461633358006 0.0432214378331652 0.0656060357552895 0 0.0141502759303806 0 0.0114272654553765 0 0 0.0226603217765692 0.00728862973760933
"coord-atr-obj-pred-root" 0 0 0.0156739811912226 0 0.014168319637291 0 0.0168095478231636 0.0203624516391774 0.0158152775581211 0.0640307347526813 0.0160797555877151 0.0246730816679003 0.0144071459443884 0 0.018677624206201 0.0141502759303806 0 0.0114272654553765 0 0.00894054537326777 0 0
"coord-pred-co-coord-coord-root" 0 0 0 0.0159489633173844 0 0 0 0.0254530645489717 0.00790763877906057 0.128061469505363 0.0200996944846438 0.0246730816679003 0.0576285837775537 0.0328030178776447 0.0560328726186029 0.0247629828781661 0.0105552037154317 0.0114272654553765 0 0.00894054537326777 0.0226603217765692 0.0291545189504373
"coord-sbj-exd-pred-co-coord-root" 0 0.0152601861742713 0 0.0159489633173844 0 0 0.0168095478231636 0 0 0 0 0 0.0144071459443884 0 0 0 0.0105552037154317 0 0.00953379731146916 0 0 0
"coord-sbj-exd-pred-root" 0.0203956761166633 0 0.0313479623824451 0 0 0 0.0168095478231636 0 0 0 0 0.0123365408339502 0.0144071459443884 0 0 0 0.0105552037154317 0.0114272654553765 0.00953379731146916 0 0 0
"obj-adv-adv-co-coord-auxc-pred-co-coord-root" 0 0 0.0156739811912226 0 0 0 0 0 0.00395381938953029 0 0 0 0 0 0 0 0 0 0 0 0 0
"obj-adv-auxc-adv-pred-co-coord-root" 0 0 0.0156739811912226 0.0159489633173844 0 0 0 0 0.00790763877906057 0 0.00401993889692877 0.0123365408339502 0.0144071459443884 0 0 0.00707513796519032 0 0 0 0 0 0
"obj-adv-co-coord-auxc-exd-pred-root" 0.0101978380583316 0 0 0 0.028336639274582 0 0 0 0 0 0 0 0.0144071459443884 0 0 0 0.0211104074308634 0 0.0381351892458766 0.0178810907465355 0 0
"obj-atr-obj-obj-pred-root" 0.0101978380583316 0 0 0.0159489633173844 0.028336639274582 0 0 0.00509061290979434 0.0158152775581211 0.0320153673763406 0.0401993889692877 0 0.0144071459443884 0 0 0.00707513796519032 0.0105552037154317 0.0114272654553765 0.00953379731146916 0.0268216361198033 0.0113301608882846 0.0145772594752187
"pnom-atr-obj-pred-co-coord-root" 0 0 0 0.0159489633173844 0.014168319637291 0 0 0.015271838729383 0.0118614581685909 0.0160076836881703 0.0200996944846438 0.0246730816679003 0.0288142918887768 0 0 0.00707513796519032 0 0 0.00953379731146916 0 0 0.0145772594752187
"pred-co-auxy-coord-root" 0.0101978380583316 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"pred-co-exd-coord-root" 0.0203956761166633 0.0610407446970853 0.0313479623824451 0 0.113346557098328 0.0641848523748395 0.0672381912926542 0 0 0 0 0 0 0 0 0 0.200548870593202 0.194263512741401 0.0667365811802841 0.0536432722396066 0.0113301608882846 0
"sbj-coord-sbj-pred-co-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0 0.0144071459443884 0 0 0.00353756898259516 0 0 0 0 0 0
"sbj-exd-adv-pred-root" 0 0 0 0 0.014168319637291 0 0 0 0 0 0 0 0 0 0 0 0.0316656111462951 0 0 0 0 0
"adv-atr-co-coord-obj-pred-root" 0 0 0 0.0318979266347687 0.0425049589118731 0 0.0168095478231636 0 0 0 0.00803987779385753 0.0246730816679003 0 0 0.00933881210310048 0 0.0316656111462951 0 0.0190675946229383 0 0.0226603217765692 0
"adv-atr-obj-obj-pred-root" 0.0101978380583316 0 0 0 0 0 0 0.0101812258195887 0.0158152775581211 0.0160076836881703 0.0200996944846438 0 0 0 0.00933881210310048 0.0106127069477855 0.0211104074308634 0 0 0.0178810907465355 0.0226603217765692 0.00728862973760933
"adv-atr-root" 0 0 0 0 0 0 0 0 0.00395381938953029 0 0.00401993889692877 0 0 0 0 0.00353756898259516 0 0 0 0 0 0
"adv-auxp-adv-auxc-coord-root" 0 0 0 0.0159489633173844 0 0 0 0.0101812258195887 0.0118614581685909 0.0160076836881703 0.00401993889692877 0 0 0.0164015089388224 0 0.00353756898259516 0.0105552037154317 0 0.00953379731146916 0 0 0.00728862973760933
"adv-coord-auxc-pred-co-coord-root" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0145772594752187
"adv-exd-adv-auxc-pred-root" 0.0203956761166633 0.0152601861742713 0 0 0.0425049589118731 0.0320924261874198 0 0 0 0 0 0 0 0 0 0 0 0 0.0381351892458766 0.00894054537326777 0 0
"adv-obj-adv-auxc-pred-root" 0.0407913522333265 0 0 0.0159489633173844 0.028336639274582 0 0.0168095478231636 0.0254530645489717 0.00790763877906057 0.0160076836881703 0.0160797555877151 0 0 0 0.00933881210310048 0 0.0211104074308634 0.0342817963661296 0.0381351892458766 0.0268216361198033 0 0.0145772594752187
"adv-pnom-pred-root" 0.0101978380583316 0.045780558522814 0.0156739811912226 0.0318979266347687 0.028336639274582 0.0320924261874198 0.0168095478231636 0.11708409692527 0.170014233749802 0.112053785817192 0.0964785335262904 0 0.0432214378331652 0 0.0560328726186029 0.0672138106693081 0.0316656111462951 0.0571363272768826 0.0667365811802841 0.0804649083594099 0 0.0947521865889213
"adv-pred-co-exd-coord-root" 0 0.0152601861742713 0 0 0.028336639274582 0.0160462130937099 0.0168095478231636 0 0 0 0 0 0 0 0 0 0.0316656111462951 0.0457090618215061 0.0190675946229383 0.0268216361198033 0 0
"atr-adv-co-coord-pred-root" 0.0101978380583316 0 0.0313479623824451 0.0478468899521531 0.014168319637291 0.0160462130937099 0.0672381912926542 0.0254530645489717 0.0316305551162423 0 0.0160797555877151 0.0370096225018505 0.0144071459443884 0 0.0280164363093015 0.0247629828781661 0.0105552037154317 0.0342817963661296 0 0.0178810907465355 0.0453206435531385 0.0291545189504373
