"Homer_Iliad" "HomerJr_Odyssey"
"adv-adv-co-coord-adv-pred-root" 0.00315554468645719 0
"adv-adv-co-coord-auxc-adv-pred-co-coord-root" 0.00315554468645719 0
"adv-adv-co-coord-auxc-exd-adv-pred-co-coord-root" 0.00315554468645719 0
"adv-adv-co-coord-auxc-obj-adv-auxc-pred-root" 0.0015777723432286 0.00177978695950095
"adv-adv-co-coord-auxc-root" 0.000788886171614298 0.00266968043925142
"adv-adv-co-coord-auxp-pred-root" 0 0.0035595739190019
"adv-adv-co-coord-exd-pred-co-coord-root" 0.00315554468645719 0
"adv-adv-co-exd-coord-exd-pred-co-coord-root" 0.00315554468645719 0
"adv-adv-exd-adv-auxc-pred-co-coord-root" 0.00236665851484289 0.000889893479750474
"adv-adv-obj-auxc-pred-root" 0.00236665851484289 0.000889893479750474
"adv-adv-obj-co-coord-auxc-pred-root" 0.0015777723432286 0.00177978695950095
"adv-adv-pnom-pred-root" 0.00315554468645719 0
"adv-ap-co-exd-apos-coord-pred-co-coord-root" 0.0015777723432286 0.00177978695950095
"adv-atr-adv-adv-auxc-coord-root" 0.0015777723432286 0.00177978695950095
"adv-atr-atr-atr-obj-pred-root" 0.00315554468645719 0
"adv-atr-atr-obj-ap-apos-pred-co-coord-root" 0.0015777723432286 0.00177978695950095
"adv-atr-co-coord-atr-adv-adv-auxc-pred-co-coord-root" 0 0.0035595739190019
"adv-atr-co-coord-atr-obj-obj-ap-auxc-apos-coord-root" 0.0015777723432286 0.00177978695950095
"adv-atr-co-coord-obj-adv-auxc-coord-root" 0.00236665851484289 0.000889893479750474
"adv-atr-co-coord-obj-adv-pred-co-coord-root" 0.0015777723432286 0.00177978695950095
"adv-atr-co-coord-obj-ap-apos-pred-root" 0.00236665851484289 0.000889893479750474
"adv-atr-co-exd-coord-root" 0.00315554468645719 0
"adv-atr-coord-apos-sbj-adv-auxc-pred-root" 0.0015777723432286 0.00177978695950095
"adv-atr-exd-apos-pred-root" 0.00315554468645719 0
"adv-atr-exd-co-coord-pred-root" 0.0015777723432286 0.00177978695950095
"adv-atr-obj-ap-apos-pred-co-coord-root" 0.000788886171614298 0.00266968043925142
"adv-atr-obj-atv-atr-coord-pred-co-coord-root" 0 0.0035595739190019
"adv-atr-obj-auxp-adv-pred-root" 0.00236665851484289 0.000889893479750474
"adv-atr-pnom-adv-exd-pred-root" 0.0015777723432286 0.00177978695950095
"adv-atr-pnom-pred-co-coord-root" 0.000788886171614298 0.00266968043925142
"adv-atr-sbj-atr-obj-pred-co-coord-root" 0.00315554468645719 0
"adv-atv-atr-sbj-pred-co-coord-root" 0.00236665851484289 0.000889893479750474
"adv-atv-co-coord-obj-adv-co-coord-auxc-coord-root" 0 0.0035595739190019
"adv-atv-co-coord-obj-pred-root" 0.00236665851484289 0.000889893479750474
"adv-atvv-adv-co-coord-auxc-pred-root" 0 0.0035595739190019
"adv-atvv-co-auxz-coord-pred-root" 0.0015777723432286 0.00177978695950095
"adv-atvv-pred-root" 0.0015777723432286 0.00177978695950095
"adv-auxc-atr-sbj-pred-root" 0.000788886171614298 0.00266968043925142
"adv-auxc-coord-auxc-pred-root" 0.000788886171614298 0.00266968043925142
"adv-auxc-obj-ap-auxc-apos-pred-co-coord-root" 0 0.0035595739190019
"adv-auxp-adv-adv-exd-pred-co-coord-root" 0.00315554468645719 0
"adv-auxp-adv-co-coord-auxc-exd-pred-co-coord-root" 0.00315554468645719 0
"adv-auxp-adv-co-coord-auxc-pred-co-coord-coord-root" 0.00315554468645719 0
"adv-auxp-adv-pred-co-coord-coord-root" 0.00236665851484289 0.000889893479750474
"adv-auxp-atr-apos-exd-pred-root" 0 0.0035595739190019
"adv-auxp-atr-atr-exd-sbj-exd-pred-co-coord-root" 0 0.0035595739190019
"adv-auxp-atr-co-coord-obj-auxp-obj-co-exd-pred-co-auxc-coord-root" 0 0.0035595739190019
"adv-auxp-atr-co-coord-sbj-pred-co-coord-root" 0.0015777723432286 0.00177978695950095
"adv-auxp-atr-co-coord-sbj-pred-root" 0.00315554468645719 0
"adv-auxp-atr-co-exd-coord-coord-root" 0 0.0035595739190019
"adv-auxp-exd-adv-co-coord-pred-root" 0.00315554468645719 0
"adv-auxp-sbj-exd-pred-root" 0.00236665851484289 0.000889893479750474
"adv-co-auxp-auxx-atr-sbj-pred-co-coord-root" 0 0.0035595739190019
"adv-co-auxp-coord-adv-auxc-coord-root" 0.000788886171614298 0.00266968043925142
"adv-co-auxp-coord-adv-auxc-pred-co-coord-root" 0.0015777723432286 0.00177978695950095
"adv-co-auxp-coord-coord-obj-atv-exd-obj-pred-co-coord-root" 0 0.0035595739190019
"adv-co-auxp-coord-obj-pred-co-coord-root" 0.0015777723432286 0.00177978695950095
"adv-co-coord-adv-adv-auxc-coord-root" 0.0015777723432286 0.00177978695950095
"adv-co-coord-adv-atr-auxc-adv-pred-root" 0 0.0035595739190019
"adv-co-coord-adv-co-coord-adv-pred-co-coord-root" 0.00315554468645719 0
"adv-co-coord-atr-atr-exd-sbj-co-coord-pred-co-coord-root" 0.0015777723432286 0.00177978695950095
"adv-co-coord-atr-co-coord-obj-pred-co-coord-root" 0 0.0035595739190019
"adv-co-coord-atr-obj-ap-apos-pred-co-coord-root" 0.0015777723432286 0.00177978695950095
"adv-co-coord-atr-obj-pred-co-coord-root" 0.00315554468645719 0
"adv-co-coord-atr-sbj-atr-sbj-pred-co-coord-root" 0.00315554468645719 0
"adv-co-coord-atr-sbj-coord-root" 0.0015777723432286 0.00177978695950095
"adv-co-coord-atr-sbj-exd-pred-root" 0.0015777723432286 0.00177978695950095
"adv-co-coord-atr-sbj-obj-coord-root" 0 0.0035595739190019
"adv-co-coord-atv-obj-pred-root" 0.0015777723432286 0.00177978695950095
"adv-co-coord-auxc-adv-auxc-adv-obj-co-coord-pred-co-coord-root" 0.00315554468645719 0
"adv-co-coord-auxc-atr-obj-pred-co-coord-root" 0 0.0035595739190019
"adv-co-coord-auxp-atr-co-coord-obj-pred-co-coord-root" 0.00315554468645719 0
"adv-co-coord-auxp-atr-obj-adv-auxc-pred-co-coord-root" 0.00315554468645719 0
"adv-co-coord-auxp-atr-sbj-pred-co-coord-root" 0.0015777723432286 0.00177978695950095
"adv-co-coord-auxp-atv-obj-pred-co-coord-root" 0 0.0035595739190019
"adv-co-coord-auxp-coord-root" 0 0.0035595739190019
"adv-co-coord-auxp-obj-ap-co-coord-apos-pred-co-coord-root" 0.0015777723432286 0.00177978695950095
"adv-co-coord-auxp-obj-pred-root" 0.00315554468645719 0
"adv-co-coord-coord-auxc-obj-pred-root" 0.0015777723432286 0.00177978695950095
"adv-co-coord-exd-coord-exd-adv-exd-pred-co-root" 0.00315554468645719 0
"adv-co-coord-obj-adv-auxc-coord-coord-root" 0 0.0035595739190019
"adv-co-coord-obj-adv-auxc-pred-root" 0 0.0035595739190019
"adv-co-coord-pred-co-root" 0.00315554468645719 0
"adv-co-exd-auxc-exd-adv-exd-pred-co-coord-root" 0.00315554468645719 0
"adv-co-exd-coord-auxc-coord-root" 0 0.0035595739190019
"adv-co-exd-pred-co-coord-auxc-coord-root" 0 0.0035595739190019
"adv-coord-adv-pred-root" 0.00315554468645719 0
"adv-coord-exd-pred-root" 0.00315554468645719 0
"adv-exd-adv-atr-co-coord-obj-auxp-obj-co-exd-pred-co-auxc-coord-root" 0 0.0035595739190019
"adv-exd-adv-co-coord-pred-co-coord-root" 0.00236665851484289 0.000889893479750474
"adv-exd-adv-obj-pred-root" 0.00315554468645719 0
"adv-exd-atr-adv-auxp-pred-co-coord-root" 0 0.0035595739190019
"adv-exd-coord-root" 0.00236665851484289 0.000889893479750474
"adv-exd-obj-co-coord-pred-root" 0.0015777723432286 0.00177978695950095
"adv-exd-pred-ap-co-coord-apos-auxy-root" 0.0015777723432286 0.00177978695950095
"adv-obj-ap-apos-pred-root" 0 0.0035595739190019
"adv-obj-ap-auxc-apos-pred-root" 0 0.0035595739190019
"adv-obj-ap-co-coord-auxc-apos-pred-root" 0.0015777723432286 0.00177978695950095
"adv-obj-ap-co-coord-auxc-exd-apos-adv-pred-root" 0.00315554468645719 0
"adv-obj-auxc-adv-pred-co-coord-root" 0.00236665851484289 0.000889893479750474
"adv-obj-co-coord-adv-auxc-pred-root" 0.0015777723432286 0.00177978695950095
"adv-obj-co-coord-auxc-apos-pred-root" 0 0.0035595739190019
"adv-obj-co-coord-auxc-coord-pred-co-coord-root" 0 0.0035595739190019
"adv-obj-co-coord-coord-auxc-pred-root" 0.00315554468645719 0
"adv-obj-co-coord-coord-pred-co-coord-root" 0.0015777723432286 0.00177978695950095
"adv-pnom-co-coord-pred-co-coord-root" 0.00236665851484289 0.000889893479750474
"adv-pred-ap-apos-root" 0.00315554468645719 0
"adv-pred-auxc-coord-root" 0 0.0035595739190019
"adv-pred-co-coord-coord-coord-root" 0 0.0035595739190019
"adv-sbj-ap-auxc-apos-pred-root" 0.00315554468645719 0
"apos-atr-obj-obj-pred-root" 0.0015777723432286 0.00177978695950095
"apos-atr-obj-pred-root" 0 0.0035595739190019
"apos-auxy-root" 0.0015777723432286 0.00177978695950095
"apos-exd-pred-root" 0.000788886171614298 0.00266968043925142
"atr-adv-adv-obj-pred-co-coord-root" 0.00315554468645719 0
"atr-adv-ap-exd-apos-pred-co-coord-root" 0.00315554468645719 0
"atr-adv-auxc-pred-root" 0 0.0035595739190019
"atr-adv-auxp-adv-auxc-coord-pred-root" 0 0.0035595739190019
"atr-adv-auxp-adv-auxc-obj-pred-co-coord-root" 0 0.0035595739190019
"atr-adv-auxp-adv-co-coord-auxc-exd-pred-root" 0.00315554468645719 0
"atr-adv-auxp-adv-co-coord-auxc-obj-co-coord-pred-root" 0.00315554468645719 0
"atr-adv-auxp-adv-co-coord-coord-root" 0.0015777723432286 0.00177978695950095
"atr-adv-auxp-adv-co-coord-pred-co-coord-root" 0.00315554468645719 0
"atr-adv-auxp-adv-co-coord-pred-root" 0.0015777723432286 0.00177978695950095
"atr-adv-auxp-adv-co-exd-coord-exd-adv-exd-pred-co-coord-root" 0.00315554468645719 0
"atr-adv-auxp-atr-root" 0 0.0035595739190019
"atr-adv-auxp-coord-sbj-pred-co-coord-root" 0.000788886171614298 0.00266968043925142
"atr-adv-auxp-obj-adv-auxc-pred-co-coord-root" 0.00315554468645719 0
"atr-adv-auxp-obj-atr-sbj-pred-root" 0.00236665851484289 0.000889893479750474
"atr-adv-co-auxp-coord-adv-pred-root" 0 0.0035595739190019
"atr-adv-exd-pred-root" 0.0015777723432286 0.00177978695950095
"atr-ap-apos-obj-auxp-pred-co-coord-root" 0 0.0035595739190019
"atr-ap-co-apos-coord-sbj-pred-co-coord-root" 0.0015777723432286 0.00177978695950095
"atr-ap-co-coord-apos-sbj-adv-auxc-pred-root" 0.0015777723432286 0.00177978695950095
"atr-ap-co-coord-exd-apos-sbj-pred-root" 0.00315554468645719 0
"atr-ap-exd-apos-obj-obj-pred-root" 0.00315554468645719 0
"atr-ap-exd-apos-obj-pred-co-coord-root" 0.0015777723432286 0.00177978695950095
"atr-ap-exd-apos-obj-pred-root" 0.00315554468645719 0
"atr-atr-adv-auxp-adv-pred-co-coord-root" 0.00236665851484289 0.000889893479750474
"atr-atr-ap-apos-obj-pred-root" 0.000788886171614298 0.00266968043925142
"atr-atr-ap-apos-sbj-exd-atr-exd-atr-exd-obj-pred-root" 0 0.0035595739190019
"atr-atr-ap-co-apos-coord-sbj-pred-co-coord-root" 0.0015777723432286 0.00177978695950095
"atr-atr-ap-co-coord-apos-pnom-pred-root" 0 0.0035595739190019
"atr-atr-atr-sbj-ap-exd-apos-pred-co-coord-root" 0.00315554468645719 0
"atr-atr-atvv-pred-root" 0 0.0035595739190019
"atr-atr-co-apos-sbj-pred-root" 0 0.0035595739190019
"atr-atr-co-coord-adv-pred-co-coord-root" 0.0015777723432286 0.00177978695950095
"atr-atr-co-exd-obj-co-coord-coord-pred-co-exd-coord-coord-root" 0 0.0035595739190019
"atr-atr-coord-auxp-sbj-exd-adv-pred-co-coord-root" 0.0015777723432286 0.00177978695950095
"atr-atr-coord-coord-root" 0.00236665851484289 0.000889893479750474
"atr-atr-coord-obj-pred-co-coord-root" 0 0.0035595739190019
"atr-atr-exd-exd-pred-root" 0.00315554468645719 0
"atr-atr-exd-pred-co-coord-root" 0.00315554468645719 0
"atr-atr-exd-sbj-co-coord-pred-co-coord-root" 0.0015777723432286 0.00177978695950095
"atr-atr-obj-ap-apos-obj-pred-co-coord-root" 0.0015777723432286 0.00177978695950095
"atr-atr-obj-atv-obj-pred-root" 0.00236665851484289 0.000889893479750474
"atr-atr-obj-auxp-adv-pred-root" 0.0015777723432286 0.00177978695950095
"atr-atr-obj-auxp-obj-pred-co-coord-root" 0.00236665851484289 0.000889893479750474
"atr-atr-obj-sbj-pred-co-coord-root" 0 0.0035595739190019
"atr-atr-pnom-atr-atr-co-exd-obj-co-coord-coord-pred-co-exd-coord-coord-root" 0 0.0035595739190019
"atr-atr-pnom-atr-atr-exd-sbj-co-coord-pred-co-coord-root" 0.0015777723432286 0.00177978695950095
"atr-atr-pnom-obj-atr-co-coord-obj-pred-root" 0.0015777723432286 0.00177978695950095
"atr-atr-sbj-ap-apos-co-coord-pred-root" 0 0.0035595739190019
"atr-atr-sbj-atr-obj-pred-co-coord-root" 0.0015777723432286 0.00177978695950095
"atr-atr-sbj-atr-obj-pred-root" 0.0015777723432286 0.00177978695950095
"atr-atr-sbj-co-coord-adv-auxc-pred-co-coord-root" 0.0015777723432286 0.00177978695950095
"atr-atr-sbj-co-exd-pred-co-coord-coord-root" 0.0015777723432286 0.00177978695950095
"atr-atr-sbj-coord-coord-root" 0.00236665851484289 0.000889893479750474
"atr-atr-sbj-obj-pred-co-coord-root" 0.0015777723432286 0.00177978695950095
"atr-atr-sbj-obj-pred-root" 0.00236665851484289 0.000889893479750474
"atr-auxp-adv-pred-root" 0.000788886171614298 0.00266968043925142
"atr-auxp-obj-adv-auxc-pred-co-coord-root" 0.00236665851484289 0.000889893479750474
"atr-auxp-obj-adv-pred-root" 0.0015777723432286 0.00177978695950095
"atr-auxp-sbj-co-coord-pred-root" 0 0.0035595739190019
"atr-auxp-sbj-obj-pred-co-coord-root" 0.000788886171614298 0.00266968043925142
"atr-co-apos-sbj-pred-root" 0 0.0035595739190019
"atr-co-coord-adv-adv-auxc-pred-root" 0 0.0035595739190019
"atr-co-coord-apos-atr-co-coord-auxx-pred-co-coord-root" 0.0015777723432286 0.00177978695950095
"atr-co-coord-apos-coord-coord-root" 0.0015777723432286 0.00177978695950095
"atr-co-coord-apos-coord-pred-root" 0.0015777723432286 0.00177978695950095
"atr-co-coord-atr-adv-adv-auxc-pred-co-coord-root" 0 0.0035595739190019
"atr-co-coord-atr-atr-obj-adv-obj-exd-adv-pred-co-coord-root" 0 0.0035595739190019
"atr-co-coord-atr-atv-co-coord-obj-pred-co-coord-root" 0 0.0035595739190019
"atr-co-coord-atr-coord-adv-co-coord-auxc-obj-adv-auxc-pred-root" 0.0015777723432286 0.00177978695950095
"atr-co-coord-atr-obj-adv-auxc-pred-root" 0.0015777723432286 0.00177978695950095
"atr-co-coord-atr-obj-adv-co-coord-adv-auxc-pred-root" 0 0.0035595739190019
"atr-co-coord-atr-obj-obj-ap-auxc-apos-coord-root" 0.0015777723432286 0.00177978695950095
"atr-co-coord-atr-obj-obj-co-exd-pred-co-auxc-coord-root" 0 0.0035595739190019
"atr-co-coord-atv-sbj-pred-co-coord-root" 0.0015777723432286 0.00177978695950095
"atr-co-coord-auxp-coord-pred-co-coord-root" 0.00315554468645719 0
"atr-co-coord-auxx-pred-co-coord-root" 0.0015777723432286 0.00177978695950095
"atr-co-coord-coord-apos-adv-pred-root" 0.00315554468645719 0
"atr-co-coord-coord-apos-coord-root" 0 0.0035595739190019
"atr-co-coord-coord-apos-pred-co-coord-root" 0.0015777723432286 0.00177978695950095
"atr-co-coord-coord-atr-exd-sbj-exd-adv-auxc-pred-root" 0 0.0035595739190019
"atr-co-coord-coord-atr-obj-ap-apos-obj-pred-co-coord-root" 0.0015777723432286 0.00177978695950095
"atr-co-coord-coord-atr-sbj-exd-pred-root" 0.0015777723432286 0.00177978695950095
"atr-co-coord-coord-coord-pred-co-coord-root" 0.00315554468645719 0
"atr-co-coord-obj-adv-atr-obj-atv-obj-pred-co-coord-root" 0.0015777723432286 0.00177978695950095
"atr-co-coord-obj-adv-auxp-pred-root" 0.0015777723432286 0.00177978695950095
"atr-co-coord-obj-adv-co-coord-auxc-coord-root" 0 0.0035595739190019
"atr-co-coord-obj-adv-co-coord-auxc-pred-root" 0.0015777723432286 0.00177978695950095
"atr-co-coord-obj-adv-co-coord-pred-co-coord-root" 0 0.0035595739190019
"atr-co-coord-obj-adv-coord-root" 0 0.0035595739190019
"atr-co-coord-obj-adv-obj-adv-auxc-pred-co-coord-root" 0 0.0035595739190019
"atr-co-coord-obj-ap-co-coord-apos-exd-pred-co-coord-root" 0.00315554468645719 0
"atr-co-coord-obj-ap-exd-apos-adv-pred-root" 0.00315554468645719 0
"atr-co-coord-obj-atr-atr-obj-co-auxp-exd-coord-obj-pred-root" 0.00315554468645719 0
"atr-co-coord-obj-atv-sbj-pred-co-coord-root" 0.00315554468645719 0
"atr-co-coord-obj-auxp-obj-co-exd-pred-co-auxc-coord-root" 0 0.0035595739190019
"atr-co-coord-obj-auxp-pred-root" 0.00315554468645719 0
"atr-co-coord-obj-co-coord-obj-co-coord-auxc-coord-pred-co-coord-root" 0 0.0035595739190019
"atr-co-coord-obj-co-coord-pred-root" 0 0.0035595739190019
"atr-co-coord-obj-obj-adv-auxc-pred-root" 0.0015777723432286 0.00177978695950095
"atr-co-coord-obj-obj-co-exd-pred-co-coord-auxc-coord-root" 0 0.0035595739190019
"atr-co-coord-obj-obj-pred-co-coord-root" 0.0015777723432286 0.00177978695950095
"atr-co-coord-ocomp-pred-root" 0 0.0035595739190019
"atr-co-coord-pnom-adv-pred-co-coord-root" 0 0.0035595739190019
"atr-co-coord-pnom-ap-exd-pred-co-apos-root" 0.0015777723432286 0.00177978695950095
"atr-co-coord-pnom-atr-atr-co-exd-obj-co-coord-coord-pred-co-exd-coord-coord-root" 0 0.0035595739190019
"atr-co-coord-pnom-atr-co-exd-coord-coord-root" 0 0.0035595739190019
"atr-co-coord-pnom-atr-obj-pred-co-coord-root" 0.0015777723432286 0.00177978695950095
"atr-co-coord-pnom-atr-sbj-co-coord-pred-root" 0.0015777723432286 0.00177978695950095
"atr-co-coord-pnom-exd-pred-co-coord-root" 0.0015777723432286 0.00177978695950095
"atr-co-coord-pnom-exd-pred-root" 0.0015777723432286 0.00177978695950095
"atr-co-coord-pnom-obj-atr-sbj-pred-root" 0.00315554468645719 0
"atr-co-coord-sbj-adv-adv-pred-co-coord-root" 0.00315554468645719 0
"atr-co-coord-sbj-adv-auxc-pred-root" 0 0.0035595739190019
"atr-co-coord-sbj-adv-pred-root" 0.00315554468645719 0
"atr-co-coord-sbj-ap-apos-pred-root" 0 0.0035595739190019
"atr-co-coord-sbj-ap-co-exd-atr-co-apos-coord-coord-atr-obj-adv-auxc-pred-co-coord-root" 0 0.0035595739190019
"atr-co-coord-sbj-ap-exd-apos-pred-root" 0.00315554468645719 0
"atr-co-coord-sbj-atr-obj-adv-pred-co-coord-root" 0.00315554468645719 0
"atr-co-coord-sbj-atr-obj-auxp-pred-co-coord-root" 0 0.0035595739190019
"atr-co-coord-sbj-exd-adv-adv-pred-root" 0.00315554468645719 0
"atr-co-coord-sbj-exd-adv-pred-co-coord-root" 0.00315554468645719 0
"atr-co-coord-sbj-exd-adv-pred-root" 0.00315554468645719 0
"atr-co-coord-sbj-sbj-pred-root" 0.00315554468645719 0
"atr-co-exd-apos-coord-adv-exd-pred-co-auxc-coord-root" 0 0.0035595739190019
"atr-co-exd-coord-adv-auxp-pred-co-coord-root" 0.00315554468645719 0
"atr-co-exd-coord-coord-root" 0 0.0035595739190019
"atr-co-exd-coord-obj-adv-pred-co-coord-root" 0.00315554468645719 0
"atr-coord-adv-auxc-pred-root" 0 0.0035595739190019
"atr-coord-atr-obj-coord-root" 0.0015777723432286 0.00177978695950095
"atr-exd-ap-co-apos-coord-pred-root" 0.0015777723432286 0.00177978695950095
"atr-exd-exd-apos-pred-root" 0.00315554468645719 0
"atr-exd-obj-pred-root" 0.000788886171614298 0.00266968043925142
"atr-exd-sbj-exd-atr-sbj-pred-co-coord-root" 0.0015777723432286 0.00177978695950095
"atr-obj-adv-adv-co-coord-adv-pred-co-coord-root" 0.00315554468645719 0
"atr-obj-adv-adv-exd-pred-co-coord-root" 0.00315554468645719 0
"atr-obj-adv-atr-sbj-pred-root" 0.0015777723432286 0.00177978695950095
"atr-obj-adv-co-coord-obj-co-coord-pred-root" 0.0015777723432286 0.00177978695950095
"atr-obj-adv-co-coord-obj-pred-root" 0 0.0035595739190019
"atr-obj-adv-obj-exd-adv-pred-co-coord-root" 0 0.0035595739190019
"atr-obj-adv-pred-co-exd-coord-root" 0.00315554468645719 0
"atr-obj-ap-apos-adv-co-coord-pred-co-coord-root" 0.000788886171614298 0.00266968043925142
"atr-obj-ap-apos-adv-pred-co-coord-root" 0 0.0035595739190019
"atr-obj-ap-apos-adv-pred-root" 0.0015777723432286 0.00177978695950095
"atr-obj-ap-apos-auxp-pred-root" 0 0.0035595739190019
"atr-obj-ap-auxx-pred-co-coord-root" 0.00236665851484289 0.000889893479750474
"atr-obj-ap-co-apos-coord-pred-root" 0.0015777723432286 0.00177978695950095
"atr-obj-ap-co-coord-apos-adv-co-coord-pred-co-coord-root" 0.0015777723432286 0.00177978695950095
"atr-obj-ap-co-coord-apos-atr-apos-pred-co-coord-root" 0.0015777723432286 0.00177978695950095
"atr-obj-ap-co-coord-apos-atr-co-coord-apos-pred-co-coord-root" 0.0015777723432286 0.00177978695950095
"atr-obj-ap-co-coord-apos-obj-co-coord-pred-root" 0.0015777723432286 0.00177978695950095
"atr-obj-ap-co-exd-adv-coord-apos-auxz-exd-adv-auxc-pred-root" 0 0.0035595739190019
"atr-obj-ap-co-exd-apos-coord-atr-co-coord-obj-pred-root" 0.00315554468645719 0
"atr-obj-ap-co-exd-apos-coord-atr-obj-pred-co-coord-root" 0.00315554468645719 0
"atr-obj-ap-exd-apos-adv-co-auxc-coord-pred-co-coord-root" 0.00315554468645719 0
"atr-obj-ap-exd-apos-adv-pred-root" 0.00315554468645719 0
"atr-obj-ap-exd-apos-apos-atr-auxc-sbj-obj-ap-apos-coord-root" 0 0.0035595739190019
"atr-obj-ap-exd-apos-atr-sbj-pred-co-coord-root" 0.00236665851484289 0.000889893479750474
"atr-obj-ap-exd-apos-auxp-obj-pred-root" 0 0.0035595739190019
"atr-obj-ap-exd-apos-exd-pred-co-coord-root" 0.0015777723432286 0.00177978695950095
"atr-obj-ap-exd-apos-pred-co-coord-coord-root" 0.0015777723432286 0.00177978695950095
"atr-obj-atr-apos-pred-root" 0 0.0035595739190019
"atr-obj-atr-auxc-sbj-pred-co-coord-root" 0.0015777723432286 0.00177978695950095
"atr-obj-atr-co-coord-coord-atr-obj-ap-apos-obj-pred-co-coord-root" 0.0015777723432286 0.00177978695950095
"atr-obj-atr-co-coord-obj-auxp-pred-co-coord-root" 0 0.0035595739190019
"atr-obj-atr-coord-obj-ap-apos-pred-root" 0.0015777723432286 0.00177978695950095
"atr-obj-atr-coord-pred-root" 0.0015777723432286 0.00177978695950095
"atr-obj-atr-exd-apos-pred-co-coord-root" 0.00315554468645719 0
"atr-obj-atr-obj-adv-co-exd-coord-exd-pred-co-auxc-coord-root" 0 0.0035595739190019
"atr-obj-atr-obj-auxp-pred-co-coord-root" 0.00315554468645719 0
"atr-obj-atr-sbj-ap-co-apos-auxy-root" 0.0015777723432286 0.00177978695950095
"atr-obj-atr-sbj-co-coord-pred-co-coord-root" 0.0015777723432286 0.00177978695950095
"atr-obj-atv-atr-coord-pred-co-coord-root" 0 0.0035595739190019
"atr-obj-atv-co-coord-coord-pred-co-coord-root" 0 0.0035595739190019
"atr-obj-auxp-adv-adv-pred-co-coord-root" 0.000788886171614298 0.00266968043925142
"atr-obj-auxp-adv-atr-apos-pred-co-coord-root" 0.0015777723432286 0.00177978695950095
"atr-obj-auxp-adv-atr-obj-pred-root" 0.00236665851484289 0.000889893479750474
"atr-obj-auxp-adv-co-coord-auxc-exd-pred-root" 0 0.0035595739190019
"atr-obj-auxp-adv-co-coord-pred-co-coord-root" 0 0.0035595739190019
"atr-obj-auxp-atr-co-coord-obj-auxp-obj-co-exd-pred-co-auxc-coord-root" 0 0.0035595739190019
"atr-obj-auxp-atr-co-coord-root" 0.0015777723432286 0.00177978695950095
"atr-obj-auxp-atr-coord-root" 0 0.0035595739190019
"atr-obj-auxp-atr-sbj-obj-co-coord-pred-co-coord-root" 0 0.0035595739190019
"atr-obj-auxp-atr-sbj-pred-co-coord-root" 0.000788886171614298 0.00266968043925142
"atr-obj-auxp-obj-co-coord-auxc-coord-pred-co-coord-root" 0 0.0035595739190019
"atr-obj-auxp-pred-co-root" 0.00236665851484289 0.000889893479750474
"atr-obj-auxz-pred-co-coord-root" 0.00236665851484289 0.000889893479750474
"atr-obj-co-auxp-coord-adv-auxc-pred-root" 0 0.0035595739190019
"atr-obj-co-auxp-coord-obj-adv-auxc-pred-root" 0 0.0035595739190019
"atr-obj-co-auxp-coord-obj-pred-root" 0.00315554468645719 0
"atr-obj-co-auxp-exd-coord-obj-pred-root" 0.00315554468645719 0
"atr-obj-co-coord-adv-coord-coord-pred-co-coord-root" 0 0.0035595739190019
"atr-obj-co-coord-atr-atr-ap-exd-apos-exd-sbj-exd-atr-exd-sbj-exd-pred-root" 0 0.0035595739190019
"atr-obj-co-coord-atr-atr-obj-obj-exd-pred-co-auxc-coord-root" 0 0.0035595739190019
"atr-obj-co-coord-atr-sbj-exd-adv-pred-root" 0.00315554468645719 0
"atr-obj-co-coord-atv-co-coord-obj-pred-root" 0.0015777723432286 0.00177978695950095
"atr-obj-co-coord-atvv-co-coord-pred-root" 0 0.0035595739190019
"atr-obj-co-coord-auxp-adv-auxc-pred-co-coord-root" 0.0015777723432286 0.00177978695950095
"atr-obj-co-coord-auxp-adv-pred-co-coord-root" 0 0.0035595739190019
"atr-obj-co-coord-coord-coord-root" 0.00315554468645719 0
"atr-obj-co-coord-obj-co-exd-pred-co-auxc-coord-root" 0 0.0035595739190019
"atr-obj-co-pred-co-coord-root" 0.00236665851484289 0.000889893479750474
"atr-obj-exd-pred-co-auxp-coord-root" 0.000788886171614298 0.00266968043925142
"atr-obj-obj-adv-auxc-adv-auxc-pred-co-coord-root" 0 0.0035595739190019
"atr-obj-obj-ap-apos-obj-pred-root" 0 0.0035595739190019
"atr-obj-obj-ap-auxc-apos-coord-root" 0.0015777723432286 0.00177978695950095
"atr-obj-obj-ap-co-coord-auxc-apos-pred-co-coord-root" 0.0015777723432286 0.00177978695950095
"atr-obj-obj-auxc-adv-atr-sbj-obj-pred-root" 0.0015777723432286 0.00177978695950095
"atr-obj-obj-co-coord-adv-auxc-pred-root" 0.00315554468645719 0
"atr-obj-obj-co-exd-pred-co-auxc-coord-root" 0 0.0035595739190019
"atr-obj-obj-co-exd-pred-co-coord-auxc-coord-root" 0 0.0035595739190019
"atr-obj-obj-exd-pred-co-coord-root" 0.000788886171614298 0.00266968043925142
"atr-obj-obj-obj-co-coord-pred-root" 0.0015777723432286 0.00177978695950095
"atr-pnom-co-coord-obj-pred-co-coord-root" 0 0.0035595739190019
"atr-pnom-co-coord-pred-co-coord-root" 0.0015777723432286 0.00177978695950095
"atr-pnom-exd-atr-co-coord-obj-pred-co-coord-root" 0.0015777723432286 0.00177978695950095
