"","x"
"710","#-pred*pred*xobj*sub"
"711","#-pred*pred*obj*obj*atr"
"712","#-pred*pred*obj*obj*atr"
"713","#-parpred*sub*aux"
"714","#-parpred*sub*aux"
"715","#-pred*adv*adv*pred"
"716","#-pred*adv*adv*pred"
"717","#-pred*obj*obj*apos"
"718","#-pred*obj*obj*apos"
"719","#-pred*comp*pred*pred*obl"
"720","#-pred*comp*pred*pred*obl"
"721","#-pred*adv*pred*pred*sub*aux"
"722","#-pred*adv*pred*pred*sub*aux"
"723","#-pred*sub*sub*obj"
"724","#-pred*sub*sub*obj"
"725","#-pred*comp*pred*obl*obl*aux"
"726","#-pred*comp*pred*obl*obl*aux"
"727","#-pred*obj*obl"
"728","#-pred*obj*obl"
"729","#-pred*adv*apos*apos"
"730","#-pred*adv*apos*apos"
"731","#-pred*sub*apos*obl*obl"
"732","#-pred*sub*apos*obl*obl"
"733","#-pred*adv*xobj"
"734","#-pred*adv*xobj"
"735","#-pred*obj*adv"
"736","#-pred*obj*adv"
"737","#-pred*xadv*xobj*adv"
"738","#-pred*xadv*xobj*adv"
"739","#-pred*comp*pred*pred*sub*aux"
"740","#-pred*comp*pred*pred*sub*aux"
"741","#-pred*pred*pred*aux"
"742","#-pred*pred*pred*aux"
"743","#-pred*pred*xobj*obl*aux"
"744","#-pred*pred*xobj*obl*aux"
"745","#-pred*comp*adv*obl*aux"
"746","#-pred*comp*adv*obl*aux"
"747","#-pred*comp*xobj*xobj*aux"
"748","#-pred*comp*xobj*xobj*aux"
"749","#-pred*obj*apos*adv"
"750","#-pred*obj*apos*adv"
"751","#-pred*xadv*obj*atr*atr"
"752","#-pred*xadv*obj*atr*atr"
"753","#-pred*obj*apos*atr"
"754","#-pred*obj*apos*atr"
"755","#-pred*sub*sub*atr*adv"
"756","#-pred*sub*sub*atr*adv"
"757","#-pred*comp*pred*pred*adv*obl"
"758","#-pred*comp*pred*pred*adv*obl"
"759","#-pred*comp*comp*obl"
"760","#-pred*comp*comp*obl"
"761","#-pred*pred*sub*part"
"762","#-pred*pred*sub*part"
"763","#-pred*adv*pred*comp*pred"
"764","#-pred*adv*pred*comp*pred"
"765","#-pred*xadv*adv*adv"
"766","#-pred*xadv*adv*adv"
"767","#-pred*adv*obl*atr*adv"
"768","#-pred*adv*obl*atr*adv"
"769","#-pred*xadv*adv*pred*adv"
"770","#-pred*xadv*adv*pred*adv"
"771","#-pred*xobj*atr*obl*obl*atr"
"772","#-pred*xobj*atr*obl*obl*atr"
"773","#-pred*xadv*xobj*atr"
"774","#-pred*xadv*xobj*atr"
"775","#-pred*pred*comp*adv"
"776","#-pred*pred*comp*adv"
"777","#-pred*sub*apos*atr*obl"
"778","#-pred*sub*apos*atr*obl"
"779","#-pred*comp*obl*aux"
"780","#-pred*comp*obl*aux"
"781","#-pred*sub*apos*apos*sub"
"782","#-pred*sub*apos*apos*sub"
"783","#-pred*comp*pred*adv*obl*obl"
"784","#-pred*comp*pred*adv*obl*obl"
"785","#-pred*xadv*obj*apos"
"786","#-pred*xadv*obj*apos"
"787","#-pred*obj*atr*obj"
"788","#-pred*obj*atr*obj"
"789","#-pred*xadv*comp*pred*sub"
"790","#-pred*xadv*comp*pred*sub"
"791","#-pred*pred*adv*pred*obl*obl"
"792","#-pred*pred*adv*pred*obl*obl"
"793","#-pred*pred*adv*obl*atr*aux"
"794","#-pred*pred*adv*obl*atr*aux"
"795","#-pred*pred*pred*obl*obl"
"796","#-pred*pred*pred*obl*obl"
"797","#-pred*sub*atr*sub"
"798","#-pred*sub*atr*sub"
"799","#-pred*obj*apos*pred"
"800","#-pred*obj*apos*pred"
"801","#-pred*xobj*xobj*atr*obl"
"802","#-pred*xobj*xobj*atr*obl"
"803","#-pred*adv*pred*sub*apos*apos"
"804","#-pred*adv*pred*sub*apos*apos"
"805","#-pred*sub*atr*apos*apos"
"806","#-pred*sub*atr*apos*apos"
"807","#-pred*comp*pred*xadv"
"808","#-pred*comp*pred*xadv"
"809","#-pred*pred*comp*obj"
"810","#-pred*pred*comp*obj"
"811","#-pred*pred*comp*pred*adv"
"812","#-pred*pred*comp*pred*adv"
"813","#-pred*sub*sub*atr*adv*obl"
"814","#-pred*sub*sub*atr*adv*obl"
"815","#-pred*adv*pred*xobj*xobj*adv"
"816","#-pred*adv*pred*xobj*xobj*adv"
"817","#-pred*adv*pred*adv*adv*obl*atr"
"818","#-pred*adv*pred*adv*adv*obl*atr"
"819","#-pred*obl*apos*aux"
"820","#-pred*obl*apos*aux"
"821","#-pred*adv*pred*obj*atr*aux"
"822","#-pred*adv*pred*obj*atr*aux"
"823","#-pred*comp*adv*pred"
"824","#-pred*comp*adv*pred"
"825","#-pred*xobj*xadv"
"826","#-pred*xobj*xadv"
"827","#-pred*sub*obj*aux"
"828","#-pred*sub*obj*aux"
"829","#-pred*pred*comp*pred*sub"
"830","#-pred*pred*comp*pred*sub"
"831","#-pred*adv*obl*atr*obl"
"832","#-pred*adv*obl*atr*obl"
"833","#-pred*sub*adv*obl"
"834","#-pred*sub*adv*obl"
"835","#-pred*xadv*adv*obl*atr*atr"
"836","#-pred*xadv*adv*obl*atr*atr"
"837","#-pred*xobj*xobj*obj*aux"
"838","#-pred*xobj*xobj*obj*aux"
"839","#-pred*comp*obj*atr"
"840","#-pred*comp*obj*atr"
"841","#-pred*xadv*obl*obl*obl"
"842","#-pred*xadv*obl*obl*obl"
"843","#-pred*adv*pred*adv*adv*obl"
"844","#-pred*adv*pred*adv*adv*obl"
"845","#-pred*pred*sub*atr*obl"
"846","#-pred*pred*sub*atr*obl"
"847","#-pred*sub*apos*atr*apos"
"848","#-pred*sub*apos*atr*apos"
"849","#-pred*comp*pred*adv*pred"
"850","#-pred*comp*pred*adv*pred"
"851","#-pred*xadv*obj*atr*aux"
"852","#-pred*xadv*obj*atr*aux"
"853","#-pred*adv*pred*pred*obl*obl"
"854","#-pred*adv*pred*pred*obl*obl"
"855","#-pred*adv*pred*xobj*xobj*aux"
"856","#-pred*adv*pred*xobj*xobj*aux"
"857","#-pred*xobj*xobj*obj*atr"
"858","#-pred*xobj*xobj*obj*atr"
"859","#-pred*sub*apos*apos*obl*obl*aux"
"860","#-pred*sub*apos*apos*obl*obl*aux"
"861","#-pred*pred*adv*pred*adv*obl"
"862","#-pred*pred*adv*pred*adv*obl"
"863","#-parpred*obj"
"864","#-parpred*obj"
"865","#-pred*adv*pred*obl*obl*aux"
"866","#-pred*adv*pred*obl*obl*aux"
"867","#-pred*adv*pred*adv*pred"
"868","#-pred*adv*pred*adv*pred"
"869","#-pred*obl*apos*apos"
"870","#-pred*obl*apos*apos"
"871","#-pred*sub*xobj"
"872","#-pred*sub*xobj"
"873","#-pred*xadv*xadv*obj*atr"
"874","#-pred*xadv*xadv*obj*atr"
"875","#-pred*pred*adv*adv*obl*aux"
"876","#-pred*pred*adv*adv*obl*aux"
"877","#-pred*comp*adv*obl*obl"
"878","#-pred*comp*adv*obl*obl"
"879","#-pred*xobj*obl*obl*aux"
"880","#-pred*xobj*obl*obl*aux"
"881","#-pred*pred*xadv*xadv*obl"
"882","#-pred*pred*xadv*xadv*obl"
"883","#-pred*adv*pred*adv*obl*narg"
"884","#-pred*adv*pred*adv*obl*narg"
"885","#-pred*comp*pred*obj*apos"
"886","#-pred*comp*pred*obj*apos"
"887","#-pred*obl*atr*atr"
"888","#-pred*obl*atr*atr"
"889","#-pred*adv*pred*pred*sub*atr"
"890","#-pred*adv*pred*pred*sub*atr"
"891","#-pred*obl*apos*obl"
"892","#-pred*obl*apos*obl"
"893","#-pred*xobj*xobj*obl*obl*atr"
"894","#-pred*xobj*xobj*obl*obl*atr"
"895","#-pred*adv*pred*xadv*adv"
"896","#-pred*adv*pred*xadv*adv"
"897","#-pred*adv*adv*obl*atr*atr"
"898","#-pred*adv*adv*obl*atr*atr"
"899","#-pred*adv*obl*atr*apos*adv"
"900","#-pred*adv*obl*atr*apos*adv"
"901","#-pred*adv*pred*pred*adv*pred*xobj*xobj"
"902","#-pred*adv*pred*pred*adv*pred*xobj*xobj"
"903","#-pred*comp*xobj*xobj*adv*aux"
"904","#-pred*comp*xobj*xobj*adv*aux"
"905","#-pred*sub*apos*atr*obl*atr*obl*narg*atr*atr*adv"
"906","#-pred*sub*apos*atr*obl*atr*obl*narg*atr*atr*adv"
"907","#-pred*sub*atr*adv*pred*adv*adv"
"908","#-pred*sub*atr*adv*pred*adv*adv"
"909","#-pred*sub*atr*adv*pred*xadv*obj*obj*atr"
"910","#-pred*sub*atr*adv*pred*xadv*obj*obj*atr"
"911","#-pred*sub*atr*adv*pred*xadv*obj*obj*aux"
"912","#-pred*sub*atr*adv*pred*xadv*obj*obj*aux"
"913","#-pred*adv*pred*obl*atr"
"914","#-pred*adv*pred*obl*atr"
"915","#-pred*adv*pred*pred*obj*aux"
"916","#-pred*adv*pred*pred*obj*aux"
"917","#-pred*sub*atr*atr*obl"
"918","#-pred*sub*atr*atr*obl"
"919","#-pred*adv*pred*obj*obj"
"920","#-pred*adv*pred*obj*obj"
"921","#-pred*xobj*xobj*adv*apos"
"922","#-pred*xobj*xobj*adv*apos"
"923","#-pred*adv*pred*xadv*xobj"
"924","#-pred*adv*pred*xadv*xobj"
"925","#-pred*adv*obl*obj"
"926","#-pred*adv*obl*obj"
"927","#-pred*adv*adv*adv*obl"
"928","#-pred*adv*adv*adv*obl"
"929","#-pred*adv*obl*atr*obj"
"930","#-pred*adv*obl*atr*obj"
"931","#-pred*comp*sub*sub"
"932","#-pred*comp*sub*sub"
"933","#-pred*adv*atr*atr"
"934","#-pred*adv*atr*atr"
"935","#-pred*pred*xadv*obl*obl*aux"
"936","#-pred*pred*xadv*obl*obl*aux"
"937","#-pred*xadv*obj*obj*atr*adv"
"938","#-pred*xadv*obj*obj*atr*adv"
"939","#-pred*adv*pred*xadv*obl"
"940","#-pred*adv*pred*xadv*obl"
"941","#-pred*obj*atr*adv*obl"
"942","#-pred*obj*atr*adv*obl"
"943","#-pred*adv*obl*atr*apos"
"944","#-pred*adv*obl*atr*apos"
"945","#-pred*obj*obj*apos*aux"
"946","#-pred*obj*obj*apos*aux"
"947","#-pred*adv*pred*pred*pred"
"948","#-pred*adv*pred*pred*pred"
"949","#-pred*pred*xobj*aux"
"950","#-pred*pred*xobj*aux"
"951","#-pred*sub*apos*apos*obj*aux"
"952","#-pred*sub*apos*apos*obj*aux"
"953","#-pred*sub*apos*adv*obl*atr*atr"
"954","#-pred*sub*apos*adv*obl*atr*atr"
"955","#-pred*xadv*comp*pred*obj*aux"
"956","#-pred*xadv*comp*pred*obj*aux"
"957","#-pred*pred*adv*pred*sub*aux"
"958","#-pred*pred*adv*pred*sub*aux"
"959","#-pred*sub*apos*atr*obl*atr"
"960","#-pred*sub*apos*atr*obl*atr"
"961","#-pred*comp*comp*adv*obl"
"962","#-pred*comp*comp*adv*obl"
"963","#-pred*pred*adv*sub*aux"
"964","#-pred*pred*adv*sub*aux"
"965","#-pred*adv*pred*obl*obl*obl"
"966","#-pred*adv*pred*obl*obl*obl"
"967","#-pred*xadv*adv*pred*sub"
"968","#-pred*xadv*adv*pred*sub"
"969","#-pred*pred*obj*atr*atr"
"970","#-pred*pred*obj*atr*atr"
"971","#-pred*comp*xobj*xobj*xobj"
"972","#-pred*comp*xobj*xobj*xobj"
"973","#-pred*pred*adv*adv*aux"
"974","#-pred*pred*adv*adv*aux"
"975","#-pred*xadv*comp*pred*pred"
"976","#-pred*xadv*comp*pred*pred"
"977","#-pred*adv*pred*xobj*xobj*adv*obl"
"978","#-pred*adv*pred*xobj*xobj*adv*obl"
"979","#-pred*xadv*xadv*adv*obl*atr"
"980","#-pred*xadv*xadv*adv*obl*atr"
"981","#-pred*sub*part*obl"
"982","#-pred*sub*part*obl"
"983","#-pred*adv*obl*atr*adv*obl"
"984","#-pred*adv*obl*atr*adv*obl"
"985","#-pred*comp*comp*pred*adv"
"986","#-pred*comp*comp*pred*adv"
"987","#-pred*comp*pred*obj*atr"
"988","#-pred*comp*pred*obj*atr"
"989","#-pred*obj*obj*atr*aux"
"990","#-pred*obj*obj*atr*aux"
"991","#-parpred*obl"
"992","#-parpred*obl"
"993","#-pred*obj*adv*obl"
"994","#-pred*obj*adv*obl"
"995","#-pred*sub*sub*obj*atr"
"996","#-pred*sub*sub*obj*atr"
"997","#-pred*adv*obl*apos*pred"
"998","#-pred*adv*obl*apos*pred"
"999","#-pred*xadv*comp*pred*obl*obl*atr"
"1000","#-pred*xadv*comp*pred*obl*obl*atr"
"1001","#-pred*xobj*comp"
"1002","#-pred*xobj*comp"
"1003","#-pred*pred*comp*obl"
"1004","#-pred*pred*comp*obl"
"1005","#-pred*obj*narg*obl"
"1006","#-pred*obj*narg*obl"
"1007","#-pred*comp*pred*adv*adv"
"1008","#-pred*comp*pred*adv*adv"
"1009","#-pred*adv*pred*xadv*obl*obl"
"1010","#-pred*adv*pred*xadv*obl*obl"
"1011","#-pred*sub*apos*adv*obl*atr*adv*obl*apos*adv"
"1012","#-pred*sub*apos*adv*obl*atr*adv*obl*apos*adv"
"1013","#-pred*sub*apos*adv*obl*atr*adv*obl*apos*adv*obl"
"1014","#-pred*sub*apos*adv*obl*atr*adv*obl*apos*adv*obl"
"1015","#-pred*xadv*adv*pred*adv*obl*obl"
"1016","#-pred*xadv*adv*pred*adv*obl*obl"
"1017","#-pred*pred*xadv*xobj"
"1018","#-pred*pred*xadv*xobj"
"1019","#-pred*pred*sub*obj"
"1020","#-pred*pred*sub*obj"
"1021","#-pred*comp*xobj*xobj*adv*obl"
"1022","#-pred*comp*xobj*xobj*adv*obl"
"1023","#-pred*xobj*xobj*adv*apos*obl"
"1024","#-pred*xobj*xobj*adv*apos*obl"
"1025","#-pred*comp*comp*obj"
"1026","#-pred*comp*comp*obj"
"1027","#-pred*obj*apos*obj"
"1028","#-pred*obj*apos*obj"
"1029","#-pred*comp*pred*obj*aux"
"1030","#-pred*comp*pred*obj*aux"
"1031","#-pred*pred*adv*obl*obl*aux"
"1032","#-pred*pred*adv*obl*obl*aux"
"1033","#-pred*xobj*xobj*obl*aux"
"1034","#-pred*xobj*xobj*obl*aux"
"1035","#-pred*comp*sub*atr"
"1036","#-pred*comp*sub*atr"
"1037","#-pred*pred*adv*obl*apos"
"1038","#-pred*pred*adv*obl*apos"
"1039","#-pred*obj*apos*pred*adv"
"1040","#-pred*obj*apos*pred*adv"
"1041","#-pred*apos"
"1042","#-pred*apos"
"1043","#-pred*adv*obl*obl*apos*aux"
"1044","#-pred*adv*obl*obl*apos*aux"
"1045","#-pred*adv*pred*comp*pred*obl"
"1046","#-pred*adv*pred*comp*pred*obl"
"1047","#-pred*pred*xobj*xobj*obl"
"1048","#-pred*pred*xobj*xobj*obl"
"1049","#-pred*xadv*xadv*obj*atr*adv*obl*apos*apos*sub*sub"
"1050","#-pred*xadv*xadv*obj*atr*adv*obl*apos*apos*sub*sub"
"1051","#-pred*sub*sub*apos*atr*apos"
"1052","#-pred*sub*sub*apos*atr*apos"
"1053","#-pred*comp*comp*pred*sub"
"1054","#-pred*comp*comp*pred*sub"
"1055","#-pred*adv*sub*sub"
"1056","#-pred*adv*sub*sub"
"1057","#-pred*sub*apos*apos*obj*atr"
"1058","#-pred*sub*apos*apos*obj*atr"
"1059","#-pred*adv*adv*obl*atr*aux"
"1060","#-pred*adv*adv*obl*atr*aux"
"1061","#-pred*pred*obl*obl*obl"
"1062","#-pred*pred*obl*obl*obl"
"1063","#-pred*pred*xadv*xadv*obj"
"1064","#-pred*pred*xadv*xadv*obj"
"1065","#-pred*xadv*obj*obj*atr*obj"
"1066","#-pred*xadv*obj*obj*atr*obj"
"1067","#-pred*adv*obl*apos*pred*obj"
"1068","#-pred*adv*obl*apos*pred*obj"
"1069","#-pred*xadv*xobj*aux"
"1070","#-pred*xadv*xobj*aux"
"1071","#-pred*xobj*apos*obj"
"1072","#-pred*xobj*apos*obj"
"1073","#-pred*pred*sub*adv"
"1074","#-pred*pred*sub*adv"
"1075","#-pred*comp*pred*pred*xobj"
"1076","#-pred*comp*pred*pred*xobj"
"1077","#-pred*comp*obj*aux"
"1078","#-pred*comp*obj*aux"
"1079","#-pred*xobj*obl*obl*atr"
"1080","#-pred*xobj*obl*obl*atr"
"1081","#-pred*obj*apos*pred*sub"
"1082","#-pred*obj*apos*pred*sub"
"1083","#-pred*pred*adv*pred*pred*sub*atr"
"1084","#-pred*pred*adv*pred*pred*sub*atr"
"1085","#-pred*comp*xadv"
"1086","#-pred*comp*xadv"
"1087","#-pred*sub*atr*adv*pred*xadv"
"1088","#-pred*sub*atr*adv*pred*xadv"
"1089","#-pred*pred*adv*pred*xobj"
"1090","#-pred*pred*adv*pred*xobj"
"1091","#-pred*pred*xadv*adv*obl"
"1092","#-pred*pred*xadv*adv*obl"
"1093","#-pred*adv*pred*obj*adv"
"1094","#-pred*adv*pred*obj*adv"
"1095","#-pred*xadv*obl*obl*apos"
"1096","#-pred*xadv*obl*obl*apos"
"1097","#-pred*obl*obl*apos*atr"
"1098","#-pred*obl*obl*apos*atr"
"1099","#-pred*pred*sub*apos*aux"
"1100","#-pred*pred*sub*apos*aux"
"1101","#-pred*pred*adv*adv*obl*atr"
"1102","#-pred*pred*adv*adv*obl*atr"
"1103","#-pred*adv*pred*comp*pred*obj"
"1104","#-pred*adv*pred*comp*pred*obj"
"1105","#-pred*pred*xobj*obl*atr"
"1106","#-pred*pred*xobj*obl*atr"
"1107","#-pred*adv*pred*sub*narg"
"1108","#-pred*adv*pred*sub*narg"
"1109","#-pred*obj*sub"
"1110","#-pred*obj*sub"
"1111","#-pred*xobj*sub"
"1112","#-pred*xobj*sub"
"1113","#-pred*obj*apos*adv*obl"
"1114","#-pred*obj*apos*adv*obl"
"1115","#-pred*adv*adv*obj"
"1116","#-pred*adv*adv*obj"
"1117","#-pred*xobj*adv*pred*obl"
"1118","#-pred*xobj*adv*pred*obl"
"1119","#-pred*obl*apos*adv"
"1120","#-pred*obl*apos*adv"
"1121","#-pred*pred*adv*pred*sub*atr"
"1122","#-pred*pred*adv*pred*sub*atr"
"1123","#-pred*pred*obl*obl*atr*atr"
"1124","#-pred*pred*obl*obl*atr*atr"
"1125","#-pred*ag"
"1126","#-pred*ag"
"1127","#-pred*pred*sub*obl*obl"
"1128","#-pred*pred*sub*obl*obl"
"1129","#-pred*obl*apos*sub"
"1130","#-pred*obl*apos*sub"
"1131","#-pred*adv*apos*adv*obl"
"1132","#-pred*adv*apos*adv*obl"
"1133","#-pred*adv*pred*xobj*xobj*obl"
"1134","#-pred*adv*pred*xobj*xobj*obl"
"1135","#-pred*xobj*apos*atr"
"1136","#-pred*xobj*apos*atr"
"1137","#-pred*adv*pred*pred*obj*atr"
"1138","#-pred*adv*pred*pred*obj*atr"
"1139","#-pred*xadv*adv*pred*adv*obl"
"1140","#-pred*xadv*adv*pred*adv*obl"
"1141","#-pred*pred*xobj*adv*obl"
"1142","#-pred*pred*xobj*adv*obl"
"1143","#-pred*adv*obj*atr"
"1144","#-pred*adv*obj*atr"
"1145","#-pred*comp*adv*adv"
"1146","#-pred*comp*adv*adv"
"1147","#-pred*pred*xadv*aux"
"1148","#-pred*pred*xadv*aux"
"1149","#-pred*sub*sub*obl"
"1150","#-pred*sub*sub*obl"
"1151","#-pred*adv*pred*sub*narg*aux"
"1152","#-pred*adv*pred*sub*narg*aux"
"1153","#-pred*comp*comp*xobj"
"1154","#-pred*comp*comp*xobj"
"1155","#-pred*pred*obl*apos"
"1156","#-pred*pred*obl*apos"
"1157","#-pred*obj*obj*atr*obl"
"1158","#-pred*obj*obj*atr*obl"
"1159","#-pred*pred*pred*adv*obl"
"1160","#-pred*pred*pred*adv*obl"
"1161","#-pred*obj*atr*atr*atr"
"1162","#-pred*obj*atr*atr*atr"
"1163","#-pred*pred*xadv*comp"
"1164","#-pred*pred*xadv*comp"
"1165","#-pred*xobj*adv*pred*adv*obl*aux"
"1166","#-pred*xobj*adv*pred*adv*obl*aux"
"1167","#-pred*adv*obl*atr*adv*obl*aux"
"1168","#-pred*adv*obl*atr*adv*obl*aux"
"1169","#-pred*sub*atr*adv*obl"
"1170","#-pred*sub*atr*adv*obl"
"1171","#-pred*comp*obj*apos*apos"
"1172","#-pred*comp*obj*apos*apos"
"1173","#-pred*comp*obl*obl*atr"
"1174","#-pred*comp*obl*obl*atr"
"1175","#-pred*pred*sub*apos*apos"
"1176","#-pred*pred*sub*apos*apos"
"1177","#-pred*xobj*narg*atr"
"1178","#-pred*xobj*narg*atr"
"1179","#-pred*pred*pred*adv*obj"
"1180","#-pred*pred*pred*adv*obj"
"1181","#-pred*xobj*atr*atr*aux"
"1182","#-pred*xobj*atr*atr*aux"
"1183","#-pred*xadv*xadv*obl*atr"
"1184","#-pred*xadv*xadv*obl*atr"
"1185","#-pred*adv*pred*adv*adv*obl*aux"
"1186","#-pred*adv*pred*adv*adv*obl*aux"
"1187","#-pred*adv*obl*adv"
"1188","#-pred*adv*obl*adv"
"1189","#-pred*adv*apos*obl*aux"
"1190","#-pred*adv*apos*obl*aux"
"1191","#-pred*pred*adv*obl*atr*atr*atr*adv*adv*obl*obl*atr*adv"
"1192","#-pred*pred*adv*obl*atr*atr*atr*adv*adv*obl*obl*atr*adv"
"1193","#-pred*xadv*comp*pred*adv*adv"
"1194","#-pred*xadv*comp*pred*adv*adv"
