"","x"
"1040","#-pred*v-*obl*r-*obl*a-"
"1041","#-pred*adv*r-*obl*pp"
"1042","#-pred*adv*r-*obl*pp"
"1043","#-pred*v-*xadv*v-*obj*c-*obj*nb*atr*pp"
"1044","#-pred*v-*xadv*v-*obj*c-*obj*nb*atr*pp"
"1045","#-pred*c-*pred*v-*adv*r-*obl*c-*obl*nb"
"1046","#-pred*c-*pred*v-*adv*r-*obl*c-*obl*nb"
"1047","#-pred*v-*obj*v-*adv*r-"
"1048","#-pred*v-*obj*v-*adv*r-"
"1049","#-pred*v-*xadv*v-*obj*c-*obj*nb*atr*v-"
"1050","#-pred*v-*xadv*v-*obj*c-*obj*nb*atr*v-"
"1051","#-pred*c-*pred*v-*obl*r-*obl*nb*atr*nb*aux*s-"
"1052","#-pred*c-*pred*v-*obl*r-*obl*nb*atr*nb*aux*s-"
"1053","#-pred*adv*g-*pred*v-*sub*nb"
"1054","#-pred*adv*g-*pred*v-*sub*nb"
"1055","#-pred*v-*adv*r-*obl*a-*aux*s-"
"1056","#-pred*v-*adv*r-*obl*a-*aux*s-"
"1057","#-pred*v-*adv*r-*obl*pd*apos*g-*pred*v-"
"1058","#-pred*v-*adv*r-*obl*pd*apos*g-*pred*v-"
"1059","#-pred*v-*xadv*c-*xadv*v-*aux*df"
"1060","#-pred*v-*xadv*c-*xadv*v-*aux*df"
"1061","#-pred*v-*adv*c-*adv*r-*obl*nb*aux*s-"
"1062","#-pred*v-*adv*c-*adv*r-*obl*nb*aux*s-"
"1063","#-pred*v-*obl*nb*atr*nb*aux*s-"
"1064","#-pred*v-*obl*nb*atr*nb*aux*s-"
"1065","#-pred*c-*pred*xobj*df"
"1066","#-pred*c-*pred*xobj*df"
"1067","#-pred*v-*obl*c-*aux*c-"
"1068","#-pred*v-*obl*c-*aux*c-"
"1069","#-pred*c-*pred*v-*adv*g-*pred*c-*pred*v-*sub*nb"
"1070","#-pred*c-*pred*v-*adv*g-*pred*c-*pred*v-*sub*nb"
"1071","#-pred*c-*pred*v-*obj*nb*atr*v-"
"1072","#-pred*c-*pred*v-*obj*nb*atr*v-"
"1073","#-pred*v-*adv*g-*pred*v-*xobj*c-*xobj*a-"
"1074","#-pred*v-*adv*g-*pred*v-*xobj*c-*xobj*a-"
"1075","#-pred*v-*adv*r-*obl*nb*atr*ps"
"1076","#-pred*v-*adv*r-*obl*nb*atr*ps"
"1077","#-pred*adv*g-*pred*v-*adv*r-*obl*nb"
"1078","#-pred*adv*g-*pred*v-*adv*r-*obl*nb"
"1079","#-pred*c-*pred*xobj*nb"
"1080","#-pred*c-*pred*xobj*nb"
"1081","#-pred*c-*pred*v-*xadv*v-*obj*pp"
"1082","#-pred*c-*pred*v-*xadv*v-*obj*pp"
"1083","#-pred*v-*xadv*v-*obj*pd"
"1084","#-pred*v-*xadv*v-*obj*pd"
"1085","#-pred*v-*sub*v-*atr*px"
"1086","#-pred*v-*sub*v-*atr*px"
"1087","#-pred*c-*pred*v-*adv*g-*pred*v-*obl*r-"
"1088","#-pred*c-*pred*v-*adv*g-*pred*v-*obl*r-"
"1089","#-pred*v-*xadv*v-*obl*nb*atr*pp"
"1090","#-pred*v-*xadv*v-*obl*nb*atr*pp"
"1091","#-pred*v-*adv*g-*aux*df"
"1092","#-pred*v-*adv*g-*aux*df"
"1093","#-pred*v-*adv*v-*obj*nb"
"1094","#-pred*v-*adv*v-*obj*nb"
"1095","#-pred*v-*obl*r-*obl*c-*obl*nb"
"1096","#-pred*v-*obl*r-*obl*c-*obl*nb"
"1097","#-pred*v-*obj*pd*apos*g-*pred*v-"
"1098","#-pred*v-*obj*pd*apos*g-*pred*v-"
"1099","#-pred*v-*adv*g-*pred*v-*adv*c-*adv*r-"
"1100","#-pred*v-*adv*g-*pred*v-*adv*c-*adv*r-"
"1101","#-pred*c-*pred*v-*adv*v-*adv*dq"
"1102","#-pred*c-*pred*v-*adv*v-*adv*dq"
"1103","#-pred*v-*sub*c-*sub*c-*sub*nb"
"1104","#-pred*v-*sub*c-*sub*c-*sub*nb"
"1105","#-pred*v-*xobj*nb*atr*nb*aux*s-"
"1106","#-pred*v-*xobj*nb*atr*nb*aux*s-"
"1107","#-pred*v-*xadv*v-*obj*c-*obj*nb*atr*v-*obj*pr"
"1108","#-pred*v-*xadv*v-*obj*c-*obj*nb*atr*v-*obj*pr"
"1109","#-pred*v-*adv*r-*obl*pk"
"1110","#-pred*v-*adv*r-*obl*pk"
"1111","#-pred*v-*obj*pd*apos"
"1112","#-pred*v-*obj*pd*apos"
"1113","#-pred*v-*obj*pd*apos*sub*pr"
"1114","#-pred*v-*obj*pd*apos*sub*pr"
"1115","#-pred*c-*pred*c-*pred*v-*aux*df"
"1116","#-pred*c-*pred*c-*pred*v-*aux*df"
"1117","#-pred*v-*obj*nb*apos*v-"
"1118","#-pred*v-*obj*nb*apos*v-"
"1119","#-pred*v-*obj*nb*atr*px"
"1120","#-pred*v-*obj*nb*atr*px"
"1121","#-pred*v-*comp*g-*pred*v-*adv*g-"
"1122","#-pred*v-*comp*g-*pred*v-*adv*g-"
"1123","#-pred*v-*obj*c-*obj*nb*atr*pp"
"1124","#-pred*v-*obj*c-*obj*nb*atr*pp"
"1125","#-pred*v-*sub*pd*aux*df"
"1126","#-pred*v-*sub*pd*aux*df"
"1127","#-pred*v-*xadv*v-*xobj*c-"
"1128","#-pred*v-*xadv*v-*xobj*c-"
"1129","#-pred*v-*xobj*c-*xobj*nb*atr*nb"
"1130","#-pred*v-*xobj*c-*xobj*nb*atr*nb"
"1131","#-pred*v-*comp*g-*pred*c-*pred*v-*sub*nb*aux*s-"
"1132","#-pred*v-*comp*g-*pred*c-*pred*v-*sub*nb*aux*s-"
"1133","#-pred*v-*adv*r-*obl*nb*atr*v-*adv*r-"
"1134","#-pred*v-*adv*r-*obl*nb*atr*v-*adv*r-"
"1135","#-pred*v-*adv*g-*pred*v-*adv*nb"
"1136","#-pred*v-*adv*g-*pred*v-*adv*nb"
"1137","#-pred*v-*xobj*c-*xobj*r-"
"1138","#-pred*v-*xobj*c-*xobj*r-"
"1139","#-pred*v-*obj*c-*obj*a-"
"1140","#-pred*v-*obj*c-*obj*a-"
"1141","#-pred*v-*comp*v-*obj*pi"
"1142","#-pred*v-*comp*v-*obj*pi"
"1143","#-pred*c-*pred*v-*xadv*v-*adv*r-"
"1144","#-pred*c-*pred*v-*xadv*v-*adv*r-"
"1145","#-pred*v-*comp*g-*pred*v-*xobj*nb"
"1146","#-pred*v-*comp*g-*pred*v-*xobj*nb"
"1147","#-pred*v-*adv*r-*obl*nb*atr*pd"
"1148","#-pred*v-*adv*r-*obl*nb*atr*pd"
"1149","#-pred*v-*xadv*v-*comp*g-*pred*c-*pred*v-"
"1150","#-pred*v-*xadv*v-*comp*g-*pred*c-*pred*v-"
"1151","#-pred*v-*xadv*v-*adv*nb"
"1152","#-pred*v-*xadv*v-*adv*nb"
"1153","#-pred*v-*adv*g-*pred*v-*adv*c-*adv*r-*obl*nb"
"1154","#-pred*v-*adv*g-*pred*v-*adv*c-*adv*r-*obl*nb"
"1155","#-pred*v-*xobj*c-*xobj*r-*obl*nb"
"1156","#-pred*v-*xobj*c-*xobj*r-*obl*nb"
"1157","#-pred*v-*adv*r-*obl*nb*atr*pr"
"1158","#-pred*v-*adv*r-*obl*nb*atr*pr"
"1159","#-pred*v-*adv*g-*pred*v-*sub*nb*atr*nb"
"1160","#-pred*v-*adv*g-*pred*v-*sub*nb*atr*nb"
"1161","#-pred*v-*xadv*xadv*v-*aux*df"
"1162","#-pred*v-*xadv*xadv*v-*aux*df"
"1163","#-pred*c-*pred*v-*adv*g-*pred*v-*obj*nb"
"1164","#-pred*c-*pred*v-*adv*g-*pred*v-*obj*nb"
"1165","#-pred*c-*pred*v-*xadv*v-*obl*r-*obl*nb"
"1166","#-pred*c-*pred*v-*xadv*v-*obl*r-*obl*nb"
"1167","#-pred*v-*adv*c-*aux*c-"
"1168","#-pred*v-*adv*c-*aux*c-"
"1169","#-pred*v-*xobj*pi"
"1170","#-pred*v-*xobj*pi"
"1171","#-pred*v-*adv*g-*pred*v-*sub*nb*atr*a-"
"1172","#-pred*v-*adv*g-*pred*v-*sub*nb*atr*a-"
"1173","#-pred*v-*xobj*xobj*xobj*a-"
"1174","#-pred*v-*xobj*xobj*xobj*a-"
"1175","#-pred*v-*sub*ne*apos*v-"
"1176","#-pred*v-*sub*ne*apos*v-"
"1177","#-pred*c-*pred*v-*sub*c-*sub*v-"
"1178","#-pred*c-*pred*v-*sub*c-*sub*v-"
"1179","#-pred*c-*pred*v-*obj*v-*aux*s-"
"1180","#-pred*c-*pred*v-*obj*v-*aux*s-"
"1181","#-pred*c-*pred*v-*sub*nb*atr*v-*aux*s-"
"1182","#-pred*c-*pred*v-*sub*nb*atr*v-*aux*s-"
"1183","#-pred*c-*pred*sub*nb*atr*px"
"1184","#-pred*c-*pred*sub*nb*atr*px"
"1185","#-pred*v-*adv*r-*obl*ne*apos*ne"
"1186","#-pred*v-*adv*r-*obl*ne*apos*ne"
"1187","#-pred*c-*pred*v-*obl*r-*obl*a-"
"1188","#-pred*c-*pred*v-*obl*r-*obl*a-"
"1189","#-pred*v-*adv*r-*obl*pr"
"1190","#-pred*v-*adv*r-*obl*pr"
"1191","#-pred*c-*pred*v-*adv*c-*adv*r-*obl*nb"
"1192","#-pred*c-*pred*v-*adv*c-*adv*r-*obl*nb"
"1193","#-pred*v-*adv*g-*pred*v-*obj*nb*atr*a-"
"1194","#-pred*v-*adv*g-*pred*v-*obj*nb*atr*a-"
"1195","#-pred*v-*adv*r-*obl*nb*atr*v-*obj*pr"
"1196","#-pred*v-*adv*r-*obl*nb*atr*v-*obj*pr"
"1197","#-pred*v-*xadv*c-*xadv*v-*obl*r-"
"1198","#-pred*v-*xadv*c-*xadv*v-*obl*r-"
"1199","#-pred*v-*adv*g-*pred*v-*xobj*c-*xobj*r-"
"1200","#-pred*v-*adv*g-*pred*v-*xobj*c-*xobj*r-"
"1201","#-pred*v-*comp*c-*comp*g-"
"1202","#-pred*v-*comp*c-*comp*g-"
"1203","#-pred*v-*xadv*v-*adv*r-*obl*nb*atr*nb"
"1204","#-pred*v-*xadv*v-*adv*r-*obl*nb*atr*nb"
"1205","#-pred*pred*v-*aux*df"
"1206","#-pred*pred*v-*aux*df"
"1207","#-pred*v-*comp*v-*adv*r-*obl*nb*aux*s-"
"1208","#-pred*v-*comp*v-*adv*r-*obl*nb*aux*s-"
"1209","#-pred*c-*pred*obj*nb"
"1210","#-pred*c-*pred*obj*nb"
"1211","#-pred*obl*r-"
"1212","#-pred*obl*r-"
"1213","#-pred*v-*xobj*v-*obl*r-*obl*nb"
"1214","#-pred*v-*xobj*v-*obl*r-*obl*nb"
"1215","#-pred*c-*pred*v-*obj*a-*aux*s-"
"1216","#-pred*c-*pred*v-*obj*a-*aux*s-"
"1217","#-voc*v-"
"1218","#-voc*v-"
"1219","#-pred*v-*obj*px*apos*nb"
"1220","#-pred*v-*obj*px*apos*nb"
"1221","#-pred*adv*g-*pred*v-*obj*nb*aux*s-"
"1222","#-pred*adv*g-*pred*v-*obj*nb*aux*s-"
"1223","#-pred*v-*xadv*v-*adv*g-*pred*v-*adv*r-"
"1224","#-pred*v-*xadv*v-*adv*g-*pred*v-*adv*r-"
"1225","#-pred*v-*sub*r-"
"1226","#-pred*v-*sub*r-"
"1227","#-pred*v-*sub*nb*atr*r-"
"1228","#-pred*v-*sub*nb*atr*r-"
"1229","#-pred*v-*adv*dq"
"1230","#-pred*v-*adv*dq"
"1231","#-pred*v-*obj*pd*apos*v-"
"1232","#-pred*v-*obj*pd*apos*v-"
"1233","#-pred*v-*sub*pp*apos*nb"
"1234","#-pred*v-*sub*pp*apos*nb"
"1235","#-pred*v-*sub*v-*obj*nb*aux*s-"
"1236","#-pred*v-*sub*v-*obj*nb*aux*s-"
"1237","#-pred*v-*comp*g-*pred*v-*adv*r-*obl*nb*atr*pp"
"1238","#-pred*v-*comp*g-*pred*v-*adv*r-*obl*nb*atr*pp"
"1239","#-pred*adv*c-*adv*r-*obl*nb"
"1240","#-pred*adv*c-*adv*r-*obl*nb"
"1241","#-pred*adv*g-*pred*c-*pred*v-"
"1242","#-pred*adv*g-*pred*c-*pred*v-"
"1243","#-pred*comp*xobj*xobj*a-*aux*df"
"1244","#-pred*comp*xobj*xobj*a-*aux*df"
"1245","#-pred*adv*g-*pred*pred*v-"
"1246","#-pred*adv*g-*pred*pred*v-"
"1247","#-pred*adv*g-*pred*v-*sub*px"
"1248","#-pred*adv*g-*pred*v-*sub*px"
"1249","#-pred*v-*xobj*v-*adv*r-*obl*pk"
"1250","#-pred*v-*xobj*v-*adv*r-*obl*pk"
"1251","#-pred*v-*adv*g-*pred*v-*sub*nb*narg*nb"
"1252","#-pred*v-*adv*g-*pred*v-*sub*nb*narg*nb"
"1253","#-pred*v-*adv*g-*pred*v-*sub*nb*narg*nb*aux*s-"
"1254","#-pred*v-*adv*g-*pred*v-*sub*nb*narg*nb*aux*s-"
"1255","#-pred*v-*xobj*v-*aux*df"
"1256","#-pred*v-*xobj*v-*aux*df"
"1257","#-pred*sub*ne*apos*nb*atr*ne"
"1258","#-pred*sub*ne*apos*nb*atr*ne"
"1259","#-pred*sub*ne*apos*nb*atr*ne*apos*ne"
"1260","#-pred*sub*ne*apos*nb*atr*ne*apos*ne"
"1261","#-pred*c-*pred*c-*pred*v-*obl*r-"
"1262","#-pred*c-*pred*c-*pred*v-*obl*r-"
"1263","#-pred*v-*comp*comp*v-"
"1264","#-pred*v-*comp*comp*v-"
"1265","#-pred*v-*comp*g-*pred*c-*pred*v-*adv*r-*obl*nb"
"1266","#-pred*v-*comp*g-*pred*c-*pred*v-*adv*r-*obl*nb"
"1267","#-pred*v-*obj*nb*atr*v-*adv*r-"
"1268","#-pred*v-*obj*nb*atr*v-*adv*r-"
"1269","#-pred*v-*adv*g-*pred*v-*adv*c-"
"1270","#-pred*v-*adv*g-*pred*v-*adv*c-"
"1271","#-pred*v-*xobj*v-*obj*pr"
"1272","#-pred*v-*xobj*v-*obj*pr"
"1273","#-pred*v-*comp"
"1274","#-pred*v-*comp"
"1275","#-pred*c-*pred*xobj*v-"
"1276","#-pred*c-*pred*xobj*v-"
"1277","#-pred*c-*pred*v-*adv*pp"
"1278","#-pred*c-*pred*v-*adv*pp"
"1279","#-pred*v-*sub*r-*aux*s-"
"1280","#-pred*v-*sub*r-*aux*s-"
"1281","#-pred*v-*adv*g-*pred*v-*sub*nb*atr*nb*aux*s-"
"1282","#-pred*v-*adv*g-*pred*v-*sub*nb*atr*nb*aux*s-"
"1283","#-pred*c-*pred*v-*xobj*c-"
"1284","#-pred*c-*pred*v-*xobj*c-"
"1285","#-pred*v-*obj*nb*atr*c-*atr*a-"
"1286","#-pred*v-*obj*nb*atr*c-*atr*a-"
"1287","#-pred*xobj*xobj*nb*atr*r-"
"1288","#-pred*xobj*xobj*nb*atr*r-"
"1289","#-pred*xobj*xobj*nb*atr*r-*obl*nb"
"1290","#-pred*xobj*xobj*nb*atr*r-*obl*nb"
"1291","#-pred*v-*adv*g-*pred*v-*obl*nb*aux*s-"
"1292","#-pred*v-*adv*g-*pred*v-*obl*nb*aux*s-"
"1293","#-pred*v-*adv*nb*atr*a-"
"1294","#-pred*v-*adv*nb*atr*a-"
"1295","#-pred*v-*obl*r-*obl*nb*atr*v-"
"1296","#-pred*v-*obl*r-*obl*nb*atr*v-"
"1297","#-pred*v-*obj*c-*obj*a-*aux*s-"
"1298","#-pred*v-*obj*c-*obj*a-*aux*s-"
"1299","#-pred*v-*adv*g-*pred*v-*adv*c-*adv*r-*obl*nb*aux*s-"
"1300","#-pred*v-*adv*g-*pred*v-*adv*c-*adv*r-*obl*nb*aux*s-"
"1301","#-pred*v-*adv*a-*aux*s-"
"1302","#-pred*v-*adv*a-*aux*s-"
"1303","#-pred*v-*sub*nb*atr*ne"
"1304","#-pred*v-*sub*nb*atr*ne"
"1305","#-pred*obl*a-"
"1306","#-pred*obl*a-"
"1307","#-pred*v-*adv*g-*pred*v-*obl*r-*obl*c-*obl*nb"
"1308","#-pred*v-*adv*g-*pred*v-*obl*r-*obl*c-*obl*nb"
"1309","#-pred*v-*sub*nb*atr*c-*atr*c-*atr*a-"
"1310","#-pred*v-*sub*nb*atr*c-*atr*c-*atr*a-"
"1311","#-pred*xobj*c-*xobj*a-*adv*r-"
"1312","#-pred*xobj*c-*xobj*a-*adv*r-"
"1313","#-pred*xobj*c-*xobj*a-*adv*r-*obl*nb"
"1314","#-pred*xobj*c-*xobj*a-*adv*r-*obl*nb"
"1315","#-pred*c-*pred*v-*adv*g-*pred*v-*adv*r-"
"1316","#-pred*c-*pred*v-*adv*g-*pred*v-*adv*r-"
"1317","#-pred*v-*comp*g-*pred*c-*pred*v-*obj*nb"
"1318","#-pred*v-*comp*g-*pred*c-*pred*v-*obj*nb"
"1319","#-pred*c-*pred*adv*r-*obl*nb"
"1320","#-pred*c-*pred*adv*r-*obl*nb"
"1321","#-pred*c-*pred*v-*xadv*v-*obl*r-*obl*nb*aux*s-"
"1322","#-pred*c-*pred*v-*xadv*v-*obl*r-*obl*nb*aux*s-"
"1323","#-pred*adv*nb"
"1324","#-pred*adv*nb"
"1325","#-pred*c-*pred*v-*adv*g-*pred*v-*obl*r-*obl*nb"
"1326","#-pred*c-*pred*v-*adv*g-*pred*v-*obl*r-*obl*nb"
